layer_index,mean,median,variance,min,max,std,sparsity,Skewness,Kurtosis,Mean,StdDev
fc2.bias,0.0378723958795808,0.2481350209749388,4.1635759967055285e-06,0.22092486881290618,0.2883389991347744,0.0068949389242192,0.0,0.9363744839977822,-412.9314453912984,0.24804980699477053,0.0020404842554416383
fc1.bias,0.4041797298542702,0.4259044473279743,6.695278525677368e-06,0.3795225981202866,0.47792512501332957,0.0989518972456589,0.0886136996083729,0.2420309255908499,-463.3787078608618,0.4265231316588668,0.0025875236280422406
convs_code_file.2.bias,0.5012725556718685,0.30657751228574365,2.953100558962223e-05,0.27317683199171794,0.34080405928272084,0.0198565520812984,0.08463478625675716,0.45914352250167456,-458.87032325493874,0.30672126908501873,0.005434243791883271
convs_code_file.1.bias,0.7504679668033454,0.3965800068976599,3.4728725684262265e-05,0.35439354128019823,0.47154906024922394,0.0980229671362744,0.06390266456183884,-16.376399195691878,-70.85640115355594,0.3972646819026673,0.0058931083211037
convs_code_file.0.bias,0.214765230563731,0.2991321720654233,4.988548379526434e-05,0.26059530279490967,0.3523425492719571,0.1067139804466189,0.02543253393734848,1.0638434470267837,-459.8189493272032,0.29842944516979675,0.0070629656515704175
convs_code_line.2.bias,0.037765972353141,0.019163340841744623,7.676672028915204e-05,0.01527027100850457,0.022434814341052586,0.0153167726992365,0.0,-0.0485659402603196,-464.487344528028,0.01889473683654521,0.008761661959306107
convs_code_line.1.bias,0.0163964374986086,0.35659896613951114,1.7076273511257253e-05,0.3037858017470688,0.414642695488023,0.0105102822234692,0.0,0.1444057881931295,-464.7883537543192,0.3575479127293248,0.004132344795785662
convs_code_line.0.bias,0.0390049240477585,0.3021418304504435,3.424559928356475e-05,0.25498653562521256,0.3444050216233103,0.0076420205794523,0.022252840193995583,-0.05833046771464946,-464.47113453343934,0.302089447683748,0.0058519739647031966
convs_msg.2.bias,0.0464563829802717,0.2620428531136655,6.758643262260038e-05,0.21147194597796523,0.31143731203169345,0.0131193286777906,0.07769003718328933,0.39119409990364706,-463.3644533830033,0.26249018068469515,0.008221096801680441
convs_msg.1.bias,0.7319309612606568,0.32291894542811067,9.843250043987893e-05,0.2716799385656684,0.36653805806749784,0.1715182425610702,0.0713353101038313,-0.9311567479046989,-451.5794160731817,0.3229732246941922,0.009921315459145437
convs_msg.0.bias,0.0203104796291033,0.13267834766647824,7.375855487472534e-05,0.1191735677396369,0.15765198489165458,0.007351787661552,0.022726995614758216,2.732111860747509,1837.0128114101178,0.132865779118376,0.008588280088278734
