Unnamed: 0,layer_index,median,variance,min,max,Mean,StdDev,Skewness,Kurtosis,Sparsity
0,parameters/conv2d.weights,0.6194546886642261,0.7897886598480389,-2.74002924264683,2.74002924264683,-0.011012336856217915,1.0235369865198645,0.2142656310181697,-1.454559861861735,0.027933662504356187
1,parameters/conv2d_4.weights,0.5289630163328767,0.5651922639356055,-2.772262614634798,2.772262614634798,-0.014981076448054263,1.066141846162121,0.7924798455446268,-1.4249058553260965,0.06876618578263234
2,parameters/conv2d_8.weights,0.3816598064752756,0.35051733993031403,-2.266032825103951,2.266032825103951,-0.02200615168147841,1.0144984172333984,0.6545396505133143,-0.552467685050493,0.05069468340587592
3,parameters/conv2d_1.weights,0.4032362724216637,0.41395842760110413,-2.383925251310788,2.383925251310788,-0.06080069725458409,1.068202900647344,0.8219770894019973,-0.20159755472989868,0.035487081363799085
4,parameters/conv2d_2.weights,0.012918155621145906,0.00041092940809804097,-0.11473334202843505,0.14468744358165175,-0.0021818843930221108,0.9458796557857485,1.3472026565319406,1.3392574720515944,0.028777337409432002
5,parameters/conv2d_5.weights,0.31884257069158833,0.32521945120714474,-2.3537011146280142,2.3537011146280142,-0.06858668314406861,1.0006257548746216,1.174839638053443,-0.13955773272997857,0.0
6,parameters/conv2d_6.weights,0.2762180365969086,0.2207452759457702,-2.441663014589738,2.441663014589738,-0.0463808545578305,1.0234440035103738,1.4629958758234751,0.3501164118996655,0.0
7,parameters/conv2d_3.weights,0.26673070853193803,0.18462610243510127,-2.4838896013026637,2.4838896013026637,-0.0587740530333036,1.0557345166180125,2.07740130011472,1.8317671434616893,0.0
8,parameters/conv2d_7.weights,0.2788204236350721,0.18298353536703768,-2.577680684428018,2.577680684428018,-0.04635740079616252,0.9591626995396167,1.985717661288675,1.486508734447632,0.0
9,parameters/conv2d_9.weights,0.016279297251728244,0.0005237257031300805,-0.13348371400863224,0.0972624854975017,-0.0035778174431602503,0.9589834510792946,0.9639202740202685,-0.34367135207630783,0.04041428301578429
10,parameters/conv2d_10.weights,0.2701580496291453,0.1696035861032402,-2.438130776295579,2.438130776295579,-0.08802316663349088,0.9250091380579135,1.6624544988030379,1.1896585234006132,0.0
11,parameters/conv2d_11.weights,0.287398084937022,0.16275415607418367,-2.75972705155726,2.75972705155726,-0.09866964444039751,0.9426285747420098,1.8705047347367314,2.1000977606017432,0.06808191970735893
12,parameters/dense.weights,0.37189836534790427,0.22676157838000147,-2.4444082252401174,2.4444082252401174,-0.007984089874154847,0.9316304746676473,0.7703314940350277,-1.0223234229672589,0.0
13,parameters/dense_1.weights,0.6939384343892817,0.6399312163176548,-2.868900869468403,2.868900869468403,-0.0014926527442344645,1.0139014970598577,0.2870933102523773,-2.0666123288675573,0.0
14,parameters/dense_2.weights,1.3332685080265632,2.0470233603963677,-2.488034069072095,2.488034069072095,0.17617505296763866,0.972590460687799,1.057669293515198,0.361664820742631,0.07445188832988557
