Unnamed: 0.1,Unnamed: 0,layer_index,median,variance,min,max,Mean,StdDev,Skewness,Kurtosis,Sparsity
0,0,parameters/conv2d.weights,0.003879379922421116,0.0025999107416345333,-0.18465142019137948,0.18465142019137948,-0.0032360619240138474,0.9471886264247964,1.036911049621966,-1.178612797618362,0.07089066442394777
1,1,parameters/conv2d_4.weights,0.003771023898450645,0.004201378945328573,-0.1792282668643585,0.1792282668643585,-0.004092685318454193,1.0330193720775398,0.632002157047929,-1.179866097169791,0.0
2,2,parameters/conv2d_8.weights,0.0038052964892877537,0.003584763292440699,-0.18480621836099048,0.18480621836099048,-0.003600567063597897,1.064404691268437,0.8534289496687271,-0.7349691632074451,0.0022587209032046605
3,3,parameters/conv2d_1.weights,0.046969221083014004,0.3251634987218163,-2.5048848768762455,2.35192077276976,-0.033129282461667145,1.0138552113137842,1.1441836817297826,-0.31788904988372213,0.0
4,4,parameters/conv2d_2.weights,0.0030598874064770693,0.001971175761284243,-0.19271962280137386,0.19271962280137386,-0.005409219543725143,1.0203781552999631,0.9914231433174663,-0.21985912626353082,0.08304806178343427
5,5,parameters/conv2d_5.weights,0.004912575359291736,0.0027394807545741587,-0.24108665113816127,0.24108665113816127,-0.01595747453274005,0.9477020743429495,1.075165217869849,-0.5318743844069975,0.0
6,6,parameters/conv2d_6.weights,0.003796829316833161,0.002172760132577862,-0.20599977841690617,0.20599977841690617,-0.008469956293064712,0.9414171040396603,1.1366071591684246,-0.27142823270241107,0.0
7,7,parameters/conv2d_3.weights,0.0034483291167286306,0.0018567557504402322,-0.21090803015631862,0.21090803015631862,-0.005439065000279533,0.9558180556657675,1.4137575992159936,-0.12162384120282509,0.006479756753450194
8,8,parameters/conv2d_7.weights,0.003041217343310075,0.0014822961369325778,-0.19932533627001014,0.19932533627001014,-0.006459085390554531,0.9741902879220726,1.3366886453777016,0.6247885006793608,0.011025862371836512
9,9,parameters/conv2d_9.weights,0.04325327429807419,0.3530220538568496,-2.5647581679578884,2.3286728562139296,-0.15387344069057265,1.0023718113304614,0.9019813356851701,-0.354690521079138,0.0
10,10,parameters/conv2d_10.weights,0.0029957976682043453,0.0017502299303630365,-0.20454154725281615,0.20454154725281615,-0.007806234271924755,1.0604459657316394,1.0995566351466162,-0.28236009944460305,0.00953472595396781
11,11,parameters/conv2d_11.weights,0.04139044039465202,0.3864268881803645,-3.1762978228075274,2.5573572273458125,-0.10026166036905348,0.9742233766137305,1.3051308435649631,0.40207452502375607,0.021206760500200133
12,12,parameters/dense.weights,0.0025926356577182746,0.0012808020594051788,-0.19079953427457974,0.19079953427457974,-0.0007114174562096986,1.0294403264956034,1.2868598457293354,0.9930509587369172,0.09766275081043617
13,13,parameters/dense_1.weights,0.004326296445185773,0.003493090368684386,-0.18373405818768318,0.18373405818768318,-0.004463685054265866,1.0709976541958348,0.479413820226693,-1.228724395029576,0.0
14,14,parameters/dense_2.weights,0.020129189941793645,0.03726137619478595,-0.19091115394211614,0.19091115394211614,-0.08970544515914824,0.976744911428541,1.5511165335022594,1.2353086689874757,0.07281969642329962
