Unnamed: 0,layer_index,mean,median,variance,min,max,std,sparsity,Skewness,Kurtosis
0,gradients/classifier.out_proj.bias,1.3001612443081371e-06,2.8415266989617728e-06,1.6470185254072157e-12,9.172125446280439e-07,4.831476203986922e-06,1.2833621957215413e-06,0.09775473969745699,-0.15966961848886838,-2.3053566826516354
1,gradients/classifier.out_proj.weight,4.411062370033293e-07,1.2209234818879308e-07,2.7526634085465204e-14,9.758766494372225e-08,6.38482022162226e-07,1.6591152487234034e-07,0.042140891031936745,0.03795341232628012,-0.8953593627978436
2,gradients/classifier.dense.bias,1.9558303595607524e-07,1.4110730204904284e-07,3.0905788896048276e-14,9.948703444731815e-08,6.892703186192459e-07,1.7580042348085597e-07,0.06109330893749929,0.2424838157920622,0.6605540434875223
3,gradients/classifier.dense.weight,2.7410679366932504e-07,3.944164154797449e-07,2.181964121114917e-14,9.105219334723118e-08,5.626358683398721e-07,1.4771472916114076e-07,0.013246879384227484,0.04656092416787874,11.429094768117043
4,gradients/encoder.roberta.encoder.layer.11.output.LayerNorm.weight,8.696781215021968e-05,2.6525128893354206e-05,5.586384341217892e-10,9.84697656780115e-06,9.503036520029209e-05,2.363553329463478e-05,0.048338714943357446,-2.781362177139664,9.758719980326969
5,gradients/encoder.roberta.encoder.layer.11.output.LayerNorm.bias,1.5485359066223981e-09,3.1892349738816883e-09,3.350805304729795e-18,1.07716671578002e-09,7.698576182567669e-09,1.8305205010405632e-09,0.0,0.14613882835899783,0.3058929064577064
6,gradients/encoder.roberta.encoder.layer.11.output.dense.bias,1.5719259376175962e-06,1.5068283018576556e-06,1.060955718081325e-13,9.029031764416311e-07,1.863125760271072e-06,3.2572315209105496e-07,0.03909204519797811,0.4931637465763731,2.46065230718253
7,gradients/encoder.roberta.encoder.layer.11.output.dense.weight,2.1444886373411173e-06,2.2320558864346143e-06,2.3387508746420147e-13,9.75344500082077e-07,2.5329266481857073e-06,4.836063352192581e-07,0.034735550108796524,2.2959736640237134,130.41204299270865
8,gradients/encoder.roberta.encoder.layer.11.intermediate.dense.bias,3.597577250863385e-07,3.390489037994858e-07,8.89432348030076e-15,9.332603414640108e-08,3.7957861966020885e-07,9.43097210275842e-08,0.03253644777885689,1.8521596948839658,44.467008452625336
9,gradients/encoder.roberta.encoder.layer.11.intermediate.dense.weight,4.641746843161579e-06,7.014515358133757e-06,5.800255446785951e-12,9.094059023647333e-07,8.296488367142331e-06,2.4083719494268223e-06,0.07894242773354268,0.4195923520293242,136.85357345292243
10,gradients/encoder.roberta.encoder.layer.11.attention.output.LayerNorm.weight,1.7325777863311228e-07,3.578637359121677e-07,6.251265055023776e-14,9.935395473663774e-08,9.089334738773819e-07,2.500252998203137e-07,0.0,1.4809658869272508,17.032220245750075
11,gradients/encoder.roberta.encoder.layer.11.attention.output.LayerNorm.bias,2.1737699637633162e-07,2.316230522940283e-07,1.2339103665967979e-14,9.955887388411183e-08,5.0137945438292e-07,1.1108151811155617e-07,0.06915002254382452,0.2112322107277805,-0.0399867602404364
12,gradients/encoder.roberta.encoder.layer.11.attention.output.dense.bias,1.4642986209468346e-06,1.090789066702769e-06,5.950512234878353e-14,1.0415772579313797e-06,1.8965610824119357e-06,2.439367179183641e-07,0.0,0.16373138170943213,0.9883232485138126
13,gradients/encoder.roberta.encoder.layer.11.attention.output.dense.weight,1.1221284336167835e-06,1.757645102888071e-06,9.609100679590654e-14,9.752071508315281e-07,2.0026884747519474e-06,3.0998549449273675e-07,0.0,-0.12605620132048734,8.4702054284588
14,gradients/encoder.roberta.encoder.layer.11.attention.self.value.bias,1.5922334580934737e-09,1.5138599401348107e-09,3.33955477805234e-20,1.035121610141459e-09,1.7129886528993937e-09,1.8274448768847552e-10,0.0732015183835023,-0.33073702624276996,-0.3279408286634243
15,gradients/encoder.roberta.encoder.layer.11.attention.self.value.weight,3.9613531471101376e-05,4.440060481301115e-05,8.20471110637547e-11,1.0673704118877095e-05,4.6278825624873e-05,9.057986037953178e-06,0.030334954419821238,0.23634260918966976,9.618913073590782
16,gradients/encoder.roberta.encoder.layer.11.attention.self.key.bias,4.581722720320651e-07,3.705181993973172e-07,3.6033796702056586e-14,9.339667663597261e-08,7.466431294856364e-07,1.8982570084700488e-07,0.0,2.1698711230895555,18.597014761944585
17,gradients/encoder.roberta.encoder.layer.11.attention.self.key.weight,1.3110194462392345e-07,1.5903717226930448e-07,1.7033172814782664e-14,1.0594232107648984e-07,5.5280128696699e-07,1.305111980436264e-07,0.04395791140336267,-0.21262652014096264,42.85804644690494
18,gradients/encoder.roberta.encoder.layer.11.attention.self.query.bias,4.256295566014273e-06,3.482389349474738e-06,7.067974140376905e-12,1.002374808243797e-06,9.682492522215323e-06,2.6585661813046717e-06,0.0,-0.1340085971713651,0.5963879641207823
