Unnamed: 0,layer_index,median,variance,min,max,Mean,StdDev,Skewness,Kurtosis,Sparsity,std
0,parameters/conv2d.bias,1.2415807514414787,0.009058005380883548,-0.20114083093922364,0.1943053801214609,-0.010573418508292342,0.0940009787609524,1.0388340971968655,-0.3782806034407925,0.02234667239823297,0.09517355399943632
1,parameters/conv2d_4.bias,0.9049398136928098,0.004764949097467448,-0.3069320330986578,0.0779784315719626,-0.04342110610716793,0.0649698545537963,1.1712703574492296,-0.15403608389749635,0.030110084238185057,0.06902861071662621
2,parameters/conv2d_8.bias,0.9873791865020682,0.007336851560579366,-0.2573334640613076,0.0873341421993336,-0.06754744538143558,0.0799971838020091,1.5482864977554276,3.2331572827043957,0.048359804991533105,0.08565542341603001
3,parameters/conv2d_1.bias,0.45408593212783444,0.0017757555313245746,-0.1435088276527362,0.06861131256108571,-0.011135759118027952,0.0407820874321419,0.9962252010833749,0.16418586661808768,0.07221753902603681,0.04213971441911612
4,parameters/conv2d_2.bias,0.540933108437644,0.002874574846982869,-0.24905175869811796,0.09576065399939558,-0.022542843241560334,0.0533447512787921,2.1441467612443987,3.767543229627486,0.037344880493991955,0.05361506175491054
5,parameters/conv2d_5.bias,0.39873790371193746,0.0008824989671976351,-0.10999459972910115,0.07924739217304325,0.004962401182297628,0.0311073940537198,1.467766795257619,0.9144045794764717,0.04688087135480074,0.029706884171815988
6,parameters/conv2d_6.bias,0.26571796329990016,0.0010079916501104025,-0.12530537716914714,0.08157224593213962,-0.0011295483690415258,0.0315077205560388,1.8749015375814346,2.517905573644492,0.09148691689034164,0.03174888423410213
7,parameters/conv2d_3.bias,0.5574644349334057,0.004065074519251323,-0.24111235125657798,0.0596449870156194,-0.029961603737245313,0.058482287166721,1.144059697541735,1.2457705413074152,0.0007783304199133584,0.06375793691181844
8,parameters/conv2d_7.bias,0.29752561804987576,0.0008470434800250283,-0.1344844496321202,0.09067107277083866,-0.0025361674184913342,0.0291372280086127,1.9348610181860382,1.5488755586619318,0.09912068584517712,0.02910401140779579
9,parameters/conv2d_9.bias,0.44023517685473734,0.0023849302258011577,-0.19716233867955454,0.061422884117849866,-0.012930630011407396,0.0501008673163845,0.8916180330922046,-0.0259253777088091,0.04871966794698371,0.04883574741724759
10,parameters/conv2d_10.bias,0.32948634416253664,0.0013449570078890468,-0.18055199541903214,0.07514472150858788,-0.007226149588481634,0.0406105019834624,1.2374962112349273,1.0736723894921818,0.0,0.0366736555021324
11,parameters/conv2d_11.bias,0.3946008314756314,0.0018186788829916653,-0.18939228229153057,0.06665016578357971,-0.01083315537214167,0.042220820120531,1.8511818359785657,4.320949524677662,0.0,0.04264597147435691
12,parameters/dense.bias,0.36326467989424016,0.0008503858631655878,-0.1257895707377247,0.08208656438399653,0.004534467746669069,0.0294783448905195,0.9505410707032931,0.5637931395700572,0.051801258315855164,0.029161376222079555
13,parameters/dense_1.bias,1.2021533773674058,0.00744119732705257,-0.21529421943144392,0.13106734727600067,-0.0018145411380505135,0.0875716299649864,1.0700627875241986,0.3151715352907515,0.03868566330703038,0.08626237492124018
14,parameters/dense_2.bias,7.546217554163527,0.0,-0.41965644584548667,-0.41965644584548667,-0.41965644584548667,0.0,7.855988285320624,59.00576373822099,0.03925161251789266,0.0
