Unnamed: 0,layer_index,median,variance,min,max,Mean,StdDev,Skewness,Kurtosis,Sparsity
0,parameters/conv2d.weights,0.05402332237353873,3.594879787343794,-7.404870870524885,6.214776293550694,-0.06690754655541332,0.9909129969807513,0.41000945072784856,-1.095921295930319,0.0
1,parameters/conv2d_4.weights,0.03177230507467497,1.7846914032005046,-5.12873721315564,5.219832569612379,0.026801163423955887,1.039378252450232,0.763804906525295,-0.7908389074654402,0.07476415686694063
2,parameters/conv2d_8.weights,0.040013419494710566,2.1744990513623064,-6.28737722431662,6.329478001422332,0.05180814555408308,0.9794579248622859,0.6721484446378736,-0.7163997208678228,0.04887529697106272
3,parameters/conv2d_1.weights,0.023341760092291088,1.1218923312705726,-6.329855923750736,4.891219992244486,-0.19292482349740117,0.9555966311873634,1.31850056717851,0.8569115085012855,0.0
4,parameters/conv2d_2.weights,0.024001190678019084,0.9800008405177174,-6.383086394707042,5.921432767788241,-0.18780005717295703,0.9326185431445185,1.652473541888978,1.655038554966605,0.0
5,parameters/conv2d_5.weights,0.019559888733221457,0.7025002635550862,-3.5078948642135432,4.313946674450654,-0.046941058628870026,0.9803975754128305,1.2633198516486661,0.35432766412147676,0.030777253630422965
6,parameters/conv2d_6.weights,0.013965516714498544,0.6765146410320939,-3.628947279473867,4.250554350078518,-0.035309828587416686,1.0698751133699684,1.574197368915529,1.3576253643586054,0.0
7,parameters/conv2d_3.weights,0.02310102552140775,1.3057719643648733,-7.234296198135748,5.385815039061919,-0.1889554132523343,1.0418545640391517,1.9092587150367109,2.383825782442413,0.09067770142881706
8,parameters/conv2d_7.weights,0.016155140378053656,0.5786939308324863,-4.453980743232607,6.169542568798616,-0.05718549927305567,0.9829856166107696,1.823954253059874,2.1941463378750408,0.0
9,parameters/conv2d_9.weights,0.0249294688358985,1.0750530463936998,-5.195500503813752,5.356692073298666,-0.1755293819399031,1.0059551543505807,1.182406728705001,0.6999553455054186,0.09385069409267024
10,parameters/conv2d_10.weights,0.01789453969518095,0.8550502431000608,-3.948092858337711,6.022268532583239,-0.0938320638659284,1.0246225295495508,1.6502417986637425,1.9430199424156376,0.057629464414984316
11,parameters/conv2d_11.weights,0.019951748277195366,0.8140664629531494,-5.111569017426499,5.968780153827227,-0.08136896802982246,1.01231945366158,1.89985826763603,2.5773696133505224,0.0
12,parameters/dense.weights,0.03752161390171087,1.69978943213404,-7.941375526415179,8.176750036200382,0.0071226950363293615,1.0130840272683812,1.4872968528979629,0.18037550499500976,0.010665099031866743
13,parameters/dense_1.weights,0.057430607221179965,5.917228685058079,-9.299052466794139,7.7893245117916345,0.011047966020108067,1.069286736659456,0.6997971514282384,-1.66018434012046,0.06838326148893344
14,parameters/dense_2.weights,0.10453387631609404,11.447767491818146,-7.633917131097589,4.7954899881604724,-0.8687684972935608,0.9792302749609982,1.3293476266875952,0.34297951054603126,0.0
