Unnamed: 0.1,Unnamed: 0,layer_index,median,variance,min,max,Mean,StdDev,Skewness,Kurtosis,Sparsity,std
0,0,parameters/conv2d.bias,0.05239792092698342,0.008783522510599336,-0.2376194725872436,0.12916597681411365,-0.03152097945143644,0.1071047033774058,0.322670728344495,1.0820263155374583,0.0,0.09372044873238393
1,1,parameters/conv2d_4.bias,0.0548922989970603,0.012379713721804131,-0.4146687574843027,0.07806856580164863,-0.08609899426442237,0.12760853950771,0.41133600680932647,0.595598699623541,0.0,0.11126416189323594
2,2,parameters/conv2d_8.bias,0.0557656414105878,0.010460750199288587,-0.4369862662584473,0.03393333031796572,-0.10270810325522359,0.1302956605332593,0.4964006674114283,0.14658618620247788,0.08919204700669017,0.10227780892886124
3,3,parameters/conv2d_1.bias,0.03407135158012114,0.002621011602096836,-0.21073258840395517,0.10401533637748617,0.0003233791408645394,0.0659617465336979,0.13188540940454552,0.5273960906419649,0.07600809546779173,0.05119581625579284
4,4,parameters/conv2d_2.bias,0.041569715343408226,0.0029132217289396453,-0.16918335116365987,0.1400343034721465,-0.015948823727525766,0.0696706335057795,0.31738096709905617,0.17733800862161914,0.03655447469310751,0.05397426913761518
5,5,parameters/conv2d_5.bias,0.05099125564766128,0.0045517790539161265,-0.19516186344917885,0.09687896313062148,-0.03416856362888883,0.0787271482502795,0.08816468368892094,-0.4529772434834825,0.0,0.06746687375235494
6,6,parameters/conv2d_6.bias,0.04740558019048712,0.00307114698832779,-0.2046043134496387,0.11940840961006197,-0.026937337201578676,0.0702301725486561,0.2724919938568371,-0.24037112508815395,0.0,0.05541793020609724
7,7,parameters/conv2d_3.bias,0.03454620020223205,0.0029635766074546602,-0.18205832357334112,0.14284846065189064,-0.016768443452577445,0.0683925964345908,0.5066883451406865,0.571933852922539,0.0,0.05443874178794674
8,8,parameters/conv2d_7.bias,0.03530015576836935,0.0027446848545294635,-0.20812504010516064,0.1029597542095506,-0.026905804150491312,0.0667153770324049,0.37281772294867727,0.21825204508615242,0.0649885708822071,0.052389739973867776
9,9,parameters/conv2d_9.bias,0.052452583907250314,0.004915771469445265,-0.23884492666278676,0.0888647712096384,-0.04260923945736971,0.0862923331846943,-0.0168990121622678,0.19850686464179967,0.0,0.07011256285035708
10,10,parameters/conv2d_10.bias,0.03645390530800302,0.0038539798456401616,-0.1908465259365522,0.07934077840694798,-0.02851970770041809,0.0737739008552545,0.18548707062840872,0.09446794756308154,0.026026085984073855,0.062080430456306124
11,11,parameters/conv2d_11.bias,0.0425776878371642,0.0030901911408566817,-0.19072683580106825,0.10731697528468635,-0.023491141464197902,0.0707575492688124,-0.013770953043034287,-0.0934380668197935,0.07630355871289239,0.0555894876829849
12,12,parameters/dense.bias,0.025437810351026876,0.0018382245416006656,-0.19924450183490874,0.08890869883990951,0.001212549022022783,0.0497045820542529,0.27462078941449003,0.3253452881773806,0.07635532316426055,0.042874520890625246
13,13,parameters/dense_1.bias,0.08183773215856303,0.009932942314155572,-0.2450186719065135,0.22227220158844352,0.016367524905350764,0.120109769727107,0.31323537870996465,0.40542800804977375,0.03481625801271195,0.0996641475865601
14,14,parameters/dense_2.bias,0.3895892024763068,0.0,-0.3895892024763068,-0.3895892024763068,-0.3895892024763068,0.0,1.7253692212403122,24.210739128001332,0.0,0.0
