layer_index,mean,median,variance,min,max,std,sparsity,Skewness,Kurtosis,Mean,StdDev
fc2.bias,0.03524677877614413,0.25945993936087186,3.7527821845464837e-06,0.23100791190331232,0.301498832921448,0.0066687340600867446,0.0,0.6330133270476342,-413.18265538813677,0.2786919919876179,0.0020029204646623
fc1.bias,0.3843305965745366,0.355539402046076,9.365940719983327e-06,0.3168204475093236,0.3989655760489979,0.10503237652679427,0.0,0.1356696743646813,-463.55563138997076,0.3744447287238197,0.0028832123904158
convs_code_file.2.bias,0.470795735002909,0.3080104520975767,3.227776061625313e-05,0.27445365740305644,0.34239697358664206,0.01987653778669483,0.06163363239054499,0.8026692615507517,-458.5109907638771,0.3281031945790456,0.0056756394504049
convs_code_file.1.bias,0.7638485543564939,0.42121749591450314,3.107252349415514e-05,0.37641020079169063,0.500843993404518,0.09688168127994169,0.06474780107816619,-16.5283934924443,-71.0053411178868,0.4145533614198461,0.0056399394310254
convs_code_file.0.bias,0.2212422911743017,0.3095375153639495,4.701722554740388e-05,0.2696601371416859,0.36459882100140106,0.11180055452876843,0.03200172487899473,0.8871263504189945,-459.67995926457803,0.2997696524766735,0.0065449428831824
convs_code_line.2.bias,0.03989878333463364,0.02017108535619601,0.00010769961239351967,0.016073290271695125,0.023614596158411,0.016140293959675978,0.0,0.2774204021942211,-464.5337111184775,0.0188252134360587,0.0098483369130689
convs_code_line.1.bias,0.015254783122062724,0.29826579407517734,1.6167579675023876e-05,0.25409191273820253,0.34681461409179365,0.010824509842387342,0.0,-0.09836452489994774,-464.408675986861,0.3214408573508035,0.0039041693097149
convs_code_line.0.bias,0.039545805834157816,0.2666264110151919,3.574763285207643e-05,0.2250140099753539,0.30392175328432086,0.007474406899922471,0.0,0.2723713174648016,-464.6633550464093,0.2629340753831293,0.0061130100607115
convs_msg.2.bias,0.04776946206050013,0.255674414877279,7.30117319209247e-05,0.20633253457755216,0.3038684382287519,0.013100266692290405,0.0,0.8742926534172677,-463.0937591880474,0.2490709377220264,0.0085571235166531
convs_msg.1.bias,0.7798920286120382,0.35703739820713803,9.055215190820048e-05,0.3003846624172622,0.4052651491934546,0.18285330338336223,0.07860712025606272,-1.3085581904326582,-451.3509770639318,0.3351369712100673,0.0089260002615228
convs_msg.0.bias,0.0196093324629842,0.15328106420695295,5.7828651083554884e-05,0.1376792190266791,0.18213268738676558,0.006894822847667175,0.0,2.7916561303469902,1836.7410394448584,0.1589860285263875,0.0081085159239921
