layer_index,mean,median,variance,min,max,std,sparsity,Skewness,Kurtosis,Mean,StdDev
fc2.bias,0.040457012490613675,0.25483771030492247,3.2166550096770603e-06,0.22689255025949182,0.296127689039671,0.00648528373295788,0.10373976621573355,0.9561301147716743,-412.9859466821845,0.2384753500723422,0.0019067935955363
fc1.bias,0.3987844597036489,0.3757163386599938,7.622289386590019e-06,0.33480007522597327,0.4216069572651159,0.1026986780584642,0.0,-0.05752396635745596,-463.60020225609935,0.3813526767967252,0.0026601246568509
convs_code_file.2.bias,0.49795999017811504,0.33362878333657026,3.0479558361148818e-05,0.2972809499745349,0.3708753548390831,0.020495052270231667,0.0,0.5479640718200544,-458.3230642101936,0.336005654940937,0.0053488342962411
convs_code_file.1.bias,0.7791207186670632,0.424965637209502,3.610520208429789e-05,0.37975963102934746,0.5053006792550333,0.10027586917703826,0.0,-16.499753029132073,-70.38354220985862,0.4100439051420783,0.0058737613790326
convs_code_file.0.bias,0.2194659333883671,0.2949251635279399,4.6279004671026676e-05,0.25693027854788053,0.3473871875578664,0.10307796081388047,0.06265774723623119,0.9969869261342295,-459.5299007161711,0.2879302087064772,0.0070428348744463
convs_code_line.2.bias,0.041192815534657104,0.02079401815280326,8.73115194028625e-05,0.016569673063340506,0.024343873049859417,0.016369436357114263,0.0,-0.07505725519350213,-464.468776263411,0.0187969434987928,0.0087431778894897
convs_code_line.1.bias,0.017996109254276138,0.3395095247226331,1.6484863978417858e-05,0.2892273476987058,0.3947716001503357,0.010778500702457226,0.0,0.22388900085728974,-464.8527299119856,0.3101537287842162,0.0039591203850457
convs_code_line.0.bias,0.03576109007036755,0.2815356445378861,3.4647526496515915e-05,0.23759635846748905,0.3209164702558681,0.00805398348576224,0.0,0.004934324954321792,-464.2812216437583,0.3070200760249496,0.0055851338534207
convs_msg.2.bias,0.046621662850146434,0.24306026483271784,6.481370202906481e-05,0.1961527535795782,0.288876550692943,0.012186695282824001,0.07725873104196,0.5517783563233597,-463.47298261183516,0.2426120363798318,0.0086668059841913
convs_msg.1.bias,0.6807588221762872,0.29598557422216726,8.310145192716914e-05,0.24902020695748986,0.3359665920113655,0.17964511086485466,0.0,-1.0490376851920886,-451.7232466612776,0.3182880836318997,0.0087036059781646
convs_msg.0.bias,0.021154722496882033,0.13928553737508104,7.746520779443731e-05,0.12510823895129647,0.1655028255935254,0.007432707074978516,0.0,2.6050735179368867,1837.0726251217748,0.1339158415738692,0.0087056115075263
