layer_index,mean,median,variance,min,max,std,sparsity,Skewness,Kurtosis,Mean,StdDev
fc2.bias,0.03498042439556998,0.21565752023958232,3.740014041998101e-06,0.1920088070609684,0.25059934424995506,0.006905827600970526,0.0,0.951561061118404,-412.88433545240224,0.2334066057959953,0.0019308623202895
fc1.bias,0.37810153682148934,0.3430096694614893,7.2767885552925606e-06,0.30565522795341493,0.38490544108341757,0.10035391382987499,0.06078702020770246,0.2377394627139866,-463.74507931301,0.3672001618298758,0.0026598655743417
convs_code_file.2.bias,0.47319167257577427,0.2920663051887362,2.4390824771881632e-05,0.26024657643063326,0.3246728099719659,0.019485962761630286,0.016894422764745745,0.584627921780605,-458.47308380006007,0.3095436419988362,0.0050326324553859
convs_code_file.1.bias,0.7273722903637908,0.4569841296214002,3.114428703507509e-05,0.4083721347232969,0.5433719126627319,0.09938155348516174,0.08150889065463121,-16.364927378474793,-70.91922815909702,0.4723083957018515,0.0055044161435578
convs_code_file.0.bias,0.22832269641073222,0.32752718260253494,4.40053749059017e-05,0.28533221530315334,0.38578853513890643,0.10717794084478192,0.0,0.8440233087527995,-459.76209101945983,0.3073553551098144,0.006604938424755
convs_code_line.2.bias,0.03619985700369007,0.01862370200035971,7.901205836790489e-05,0.014840260843642717,0.021803050948767798,0.014441892819736245,0.0,0.10264980730193082,-464.15034579899003,0.0191570861875394,0.0094273544902233
convs_code_line.1.bias,0.017481031605021808,0.38614017617792074,1.5278253340638383e-05,0.3289518875415685,0.4489923378633513,0.009942445252688238,0.0,0.2680913363936343,-464.65865568804514,0.3631462782843703,0.0041319782159435
convs_code_line.0.bias,0.0423167151021998,0.3198846346422201,3.9895458694219065e-05,0.2699602192306664,0.3646296653021314,0.008010807499839527,0.019715007316514446,0.17587165521687842,-464.23055453938457,0.2947987025794078,0.0060255075989254
convs_msg.2.bias,0.04445830798967138,0.2687011492179308,5.790872198408434e-05,0.21684527639829815,0.31935068122602145,0.012772536530113655,0.05924473970451153,0.3429155289061494,-463.6014857544658,0.2812566045725072,0.0078163941187031
convs_msg.1.bias,0.8021273825751176,0.3978126162227797,6.977252723111895e-05,0.3346898925139505,0.45154818535572716,0.1644665170019191,0.08763537859010564,-1.0824239400846045,-451.33495411430107,0.3630599325664516,0.0087111411290214
convs_msg.0.bias,0.020774459865975117,0.1556938128890582,6.452845143982517e-05,0.13984638400546212,0.18499958033100683,0.007168587370144875,0.0,2.3499345192251138,1836.8837947314532,0.1524315539657236,0.0082382505071358
