Unnamed: 0,layer_index,mean,median,variance,min,max,std,sparsity,Skewness,Kurtosis
0,gradients/fc2.bias,-0.2645839834278661,-0.265766376177098,5.953132181304705e-06,-0.27039977310336777,-0.26212065610911117,0.002439904133629906,0.07043682985351397,,
1,gradients/fc2.weight,-0.1997005824283462,-0.19283789548345337,0.0021735777897260965,-0.20472230344164521,-0.0534798085037979,0.0466216450774339,0.01880244850242482,0.6156365484614759,1.48931647334458
2,gradients/fc1.bias,-0.011664398039194434,-0.02054732301416432,0.004843834464599118,-0.06608885008980693,0.20582913959820023,0.06959766134432419,0.09232617897434682,-0.09563355342608168,2.7646807011965624
3,gradients/fc1.weight,0.2693299611776898,0.501142484296746,0.017452211253014105,0.2447091199753654,0.7184484520156453,0.13210681758718648,0.0,0.3514657417624871,6.793804893337338
4,gradients/convs_code_file.2.bias,0.3108006969607688,0.13774756976924035,0.003717017016059185,0.11887737655536362,0.35441665629473534,0.060967343849468204,0.0,0.12908314569540497,5.576411244809265
5,gradients/convs_code_file.2.weight,0.42523393514656055,0.5138366582446551,0.009260318571789841,0.19792547582900352,0.6297402750044664,0.09623054905688695,0.0,2.0539463730447465,11.30181001707938
6,gradients/convs_code_file.1.bias,-0.34755372853859406,-0.24538342649383613,0.002053045459165273,-0.3771541009087606,-0.24212452215373315,0.04531054467963709,0.02607391524453317,1.2464905890663525,2.9838154966515815
7,gradients/convs_code_file.1.weight,0.2911234926154385,0.3390657121298921,0.008445574142122398,0.12861342581035048,0.4212326777052923,0.09189980490796756,0.0,2.0808823760674344,10.14073397965446
8,gradients/convs_code_file.0.bias,0.3482101715334363,0.28031591638662406,0.0015841372675290438,0.272254046835593,0.38391675055744784,0.03980122193512631,0.011694569748046744,0.028324602895713508,1.365005364534962
9,gradients/convs_code_file.0.weight,0.12640992816303637,0.06775263959683903,0.0028488733221213283,-0.010927208354230918,0.17398719941934496,0.053374837911898114,0.053941336680621725,-0.8600428965141058,5.8065803072637685
10,gradients/convs_code_line.2.bias,0.9517238361510898,0.914728180484922,0.0043504598498880385,0.7988716457977766,1.0630131456593368,0.06595801581224303,0.0293975596188478,0.35474432622415963,-0.9237182246364875
11,gradients/convs_code_line.2.weight,0.17186309083607146,0.2607711477038565,0.0049303633702406325,0.09385845061845177,0.3756388245430642,0.07021654627109426,0.09388152401645662,0.1973347411889214,7.7229893016671305
12,gradients/convs_code_line.1.bias,-0.042364286399699524,0.0896729228976908,0.004702999967847764,-0.07209747173742867,0.15389408013163028,0.06857842202798155,0.0,0.18958225608285398,-0.32698400663986366
13,gradients/convs_code_line.1.weight,-0.07560480622598957,-0.060909025426450464,0.00012072104343541198,-0.04093039276411902,-0.08151444991932912,0.010987312839608118,0.0,0.24604288285390197,5.663953737045007
14,gradients/convs_code_line.0.bias,-0.035034735605019476,-0.0954237186280123,0.0012490064946316325,-0.11841957322438255,0.022207322609519315,0.03534128597874932,0.06743670706810091,-0.07851806992158641,-0.2660669432400409
15,gradients/convs_code_line.0.weight,-0.2037299620246159,-0.19077825406463947,3.413064414774094e-05,-0.18814047186019756,-0.20829565197790342,0.005842143797249427,0.009925429244239246,0.7826074746586201,5.086339030447145
16,gradients/embed_code.weight,-0.48199348671390163,-0.4892037938513257,0.00010721734289662933,-0.5024985694880932,-0.4630485685191015,0.010354580768760441,0.0,29.58633957416131,40474.23335630862
17,gradients/convs_msg.2.bias,-0.21356626120482486,-0.21358399939122222,6.771488320934932e-05,-0.2084337868404145,-0.23915945579921125,0.008228905346967371,0.0,0.3029711918784208,1.31817848045175
18,gradients/convs_msg.2.weight,0.14951351071755906,0.0715690968892767,0.008070688484500835,-0.1355204771913096,0.21826448910685115,0.08983701066097956,0.10061945337029297,-0.06011426913576,2.232212492194448
19,gradients/convs_msg.1.bias,-0.37800767428768534,-0.37511166678096625,4.118368394957974e-06,-0.38180178807403253,-0.37465884483964595,0.0020293763561640365,0.0,0.13999513644302594,0.46363589890869816
20,gradients/convs_msg.1.weight,0.045419724342363695,0.009925767518319228,0.0004885313691531311,0.006756976799356939,0.08297956026712178,0.022102745737877648,0.03005756812786342,-0.21490990271814459,3.920021964018388
21,gradients/convs_msg.0.bias,0.9228976455582977,0.9793914334392501,0.004901496032456598,0.765089229809641,1.0120044117832196,0.07001068513060484,0.09374580071335033,0.05050014136492678,-0.5497166247705338
22,gradients/convs_msg.0.weight,-0.06194941332813159,-0.05028777676804723,0.00020686490444617723,-0.06320695289984889,-0.02125203268311608,0.014382798908638384,0.0,-0.03531915479157957,2.15103507820079
23,gradients/embed_msg.weight,0.029751285960335945,0.025010478783729254,3.5675963557539245e-05,0.015817921351508814,0.03653353349616679,0.005972935924446032,0.0821945892480944,6.877233816922155,1677.2737595036624
