layer_index,mean,median,variance,min,max,std,sparsity,Skewness,Kurtosis,Mean,StdDev
fc2.bias,0.034957872814210936,0.2408973978292624,4.0220358033514875e-06,0.21448091367230027,0.2799287029752905,0.007106204297356058,0.0,0.8881519175350843,-413.14550813984016,0.2608919753427451,0.0019458784155579
fc1.bias,0.3709981017658089,0.35164151489622125,6.8560872791958505e-06,0.31334704809409425,0.39459159447855513,0.0912881749443605,0.051366681582285356,0.4037620735261085,-463.2799384679318,0.3836484062053428,0.002838231199008
convs_code_file.2.bias,0.4958508108203218,0.3062839753058295,2.301389843461336e-05,0.2729152749660655,0.3404777516107769,0.018754848134901036,0.0534259133593813,0.9659445118086808,-458.40725008503085,0.3097781430482974,0.0050790838596523
convs_code_file.1.bias,0.8106676320509686,0.44986088250121453,3.0328945690198468e-05,0.40200662781818447,0.5349020946511713,0.09372112389749522,0.0,-16.387389721185556,-70.6850531264806,0.4171734853970173,0.0057599539737438
convs_code_file.0.bias,0.22642399780685793,0.34589995913948723,3.975551890713636e-05,0.3013380472127453,0.4074295070127641,0.10300208169978661,0.0,1.0321671089313198,-459.36541714639867,0.3273185179829179,0.0065324189602511
convs_code_line.2.bias,0.034592161548811506,0.017909221628880617,9.005652524379283e-05,0.014270928544392646,0.020966597920204923,0.014820193100395798,0.0,-0.1339457068737671,-463.9699273382189,0.019278325323058,0.0098077863824478
convs_code_line.1.bias,0.01637504138994449,0.36214378500118866,1.4520000205163452e-05,0.3085094196018048,0.4210900463137664,0.010010583291913117,0.0,-0.006439831794511755,-464.7972532340677,0.3635819338022107,0.0040007213669315
convs_code_line.0.bias,0.03723941424405202,0.2537110834982115,3.8959687699509735e-05,0.21411437845094655,0.28919984719761194,0.008185006519926237,0.0,-0.2785278927411676,-464.583030539332,0.2656933805786617,0.0058276962388245
convs_msg.2.bias,0.0500199765887516,0.2584159721898017,5.204355620276013e-05,0.20854500651868846,0.3071267726196637,0.012298309369369117,0.0,0.5204288071354786,-463.4852748161347,0.2404152457630272,0.0076957274997354
convs_msg.1.bias,0.7070833532089217,0.3441463039894013,8.146085476457719e-05,0.2895390563148521,0.39063275704727657,0.17606701138300648,0.0,-1.3133660659825144,-451.6085614983077,0.3562998255077834,0.0087923872346827
convs_msg.0.bias,0.018556904656594812,0.1423511967340267,6.415639406075671e-05,0.12786185753115967,0.16914552458277102,0.007029170658671038,0.023211154936268186,2.320626380534865,1836.8721934041725,0.1560230810163471,0.0083773920566021
