Unnamed: 0,layer_index,mean,median,variance,min,max,std,sparsity,Skewness,Kurtosis
0,gradients/fc2.bias,-0.23899640488587187,-0.24006444994501874,5.196843211776441e-06,-0.24424975698228174,-0.23677130280065783,0.0022796585735096386,0.0,,
1,gradients/fc2.weight,-0.21413798362407346,-0.20677915709110678,0.002123423492398353,-0.21952275115471567,-0.05734614400393115,0.0460806194880062,0.0,0.5223935066360367,1.980832420161447
2,gradients/fc1.bias,-0.00919111896812404,-0.016190538908658483,0.005266623283135912,-0.052075596323175585,0.16218583271908996,0.07257150462224175,0.0,0.2507343680535031,2.386395460834974
3,gradients/fc1.weight,0.27806880986715293,0.5174028673710286,0.01923367408220373,0.2526491054231246,0.7417596806880528,0.1386855222516173,0.02297040793816058,0.059439057794974964,6.954542878207001
4,gradients/convs_code_file.2.bias,0.2622223313751635,0.11621752859425712,0.004097520958587076,0.1002967597336032,0.29902108586174264,0.06401188138609262,0.002173335508065894,0.28754185571983115,5.841566546359058
5,gradients/convs_code_file.2.weight,0.34387176776304823,0.4155216820857624,0.010410052184442187,0.16005538982961015,0.509248871501138,0.10202966325751671,0.01552595052679887,2.0836944749827135,11.280365937257816
6,gradients/convs_code_file.1.bias,-0.45005485501527853,-0.31775231673733095,0.001926629563066647,-0.4883850186750657,-0.313532290882736,0.043893388603145254,0.0419141951434626,1.3907615123417032,2.5700579645142216
7,gradients/convs_code_file.1.weight,0.29095834998522907,0.3388733738097794,0.008044786805431255,0.12854046859474497,0.42099372937549084,0.08969273552206623,0.08733317716232615,2.1454839466536,10.281048742106986
8,gradients/convs_code_file.0.bias,0.39454792145323464,0.31761870043472085,0.0015279433160558346,0.308484004970832,0.4350061208047624,0.03908891551393959,0.0,-0.17409598347395344,1.2663409346200056
9,gradients/convs_code_file.0.weight,0.12637309633943777,0.06773289863735708,0.003232899084075905,-0.01092402451403429,0.17393650509548486,0.05685858848121374,0.0,-0.8789677655324082,6.205884741235
10,gradients/convs_code_line.2.bias,0.9135399391262691,0.878028577803338,0.0046137248732396625,0.7668202969710474,1.020364235389275,0.06792440557884759,0.0,0.537335375578183,-0.7695768766953063
11,gradients/convs_code_line.2.weight,0.17851244296990118,0.2708603365982874,0.007090535885565204,0.09748981722463616,0.3901722232348587,0.08420531981748708,0.056782305171870086,0.5975938224006798,7.906409865966142
12,gradients/convs_code_line.1.bias,-0.04155855734925321,0.08796742788863032,0.004839208691523104,-0.07072624534889708,0.15096715885922005,0.06956442116141844,0.0,0.0011683473420581285,0.05235173442582236
13,gradients/convs_code_line.1.weight,-0.06873537250456473,-0.055374846660712775,9.247121430493273e-05,-0.03721146754864317,-0.07410806745489328,0.009616195417368262,0.0867865436868627,0.20768569286893804,5.630317822881849
14,gradients/convs_code_line.0.bias,-0.03314559051923932,-0.0902782752273447,0.0015515761162605724,-0.11203414599184539,0.021009858046090485,0.03939005098068163,0.02657116604309533,-0.12288278701863735,-0.2415867367806907
15,gradients/convs_code_line.0.weight,-0.1914395262058338,-0.1792691571016829,3.2512570616079754e-05,-0.17679050462251777,-0.19572978136896227,0.005701979534870221,0.0,0.291261814202169,5.165930058699794
16,gradients/embed_code.weight,-0.4574854565904015,-0.46432913963560296,9.180192516998055e-05,-0.47694791285579746,-0.43950383486869454,0.009581332118764933,0.0454841258243898,29.849329575258494,40474.256195226655
17,gradients/convs_msg.2.bias,-0.22363892010771874,-0.22365749489958056,7.695417666249226e-05,-0.21826437724752196,-0.2504391944998705,0.008772352971836601,0.0,0.3812747108157107,1.2904786211503518
18,gradients/convs_msg.2.weight,0.1250954916420294,0.05988068448645328,0.007763641842054623,-0.11338775098281685,0.18261830279938251,0.08811153069862497,0.04710305338833636,0.23518279291495636,1.7063855246297293
19,gradients/convs_msg.1.bias,-0.3988649442550768,-0.3958091441978253,4.191208890122009e-06,-0.40286840526083695,-0.395331336971497,0.002047244218485396,0.0,-0.21118547719980796,0.35557399870775785
20,gradients/convs_msg.1.weight,0.04681039634115172,0.010229677045602058,0.0005754161641056111,0.006963863533421993,0.08552024831853737,0.023987833668460072,0.0,-0.23578155413131519,3.464117120419898
21,gradients/convs_msg.0.bias,0.8424038749448681,0.8939703580215894,0.004369899665393624,0.6983592763207602,0.9237388805253314,0.06610521662768902,0.0,0.3288413916879545,-0.3074207020328558
22,gradients/convs_msg.0.weight,-0.07082191331901176,-0.05749007740247919,0.00016277937057139366,-0.07225955983991843,-0.024295784829538872,0.012758501893697156,0.0,-0.017982618026415265,2.1511384586984854
23,gradients/embed_msg.weight,0.033382745335422535,0.02806327246046864,3.767105060481421e-05,0.01774866608848926,0.04099283797452004,0.0061376746903702775,0.004966868774846726,6.581065840474485,1677.3231354097834
