layer_index,median,variance,min,max,Mean,StdDev,Skewness,Kurtosis,Sparsity,mean,std
fc2.bias,3.6993721939029755e-07,1.325369752289898e-14,8.843347078887661e-08,4.082097152701632e-07,-3.1558510518864194e-05,0.0200467691820429,0.8836452014950429,0.0114814644558828,0.0,4.0624257617499933e-07,1.1512470422502282e-07
fc1.bias,3.6344047730238396e-08,2.1570454657654745e-16,9.286633063637059e-09,5.5899768095259916e-08,0.7224649448495858,0.1133428719451089,0.8207874402721678,0.597691071073196,0.0,2.5474304577348273e-08,1.4686883487539055e-08
convs_code_file.2.bias,8.191986912028723e-05,4.732934085330086e-10,1.0194404597868148e-05,8.894694562639346e-05,0.8051789876384037,0.1374376907114736,-0.137677064362372,-0.8652203069776401,0.0550367495684396,3.320733278160182e-05,2.1755307594539064e-05
convs_code_file.1.bias,4.8164575110105087e-08,3.545456540644908e-16,9.049516639749484e-09,7.7447759461382e-08,-0.0001044009550747,0.0706972257171937,1.6101209508467322,3.4813990005420075,0.009462030026813808,3.5303016089009836e-08,1.882938273190311e-08
convs_code_file.0.bias,5.610510980923457e-09,4.8029037969144796e-18,1.1227834612431594e-09,9.207541524529045e-09,0.563354952842928,0.1337718840011416,-0.09445256943538352,-0.3496378748946919,0.0,2.772362203506802e-09,2.191552827771779e-09
convs_code_line.2.bias,4.5427843779926295e-07,6.935290188404589e-14,9.635344165313739e-08,9.434161027923924e-07,1.953889443484899e-05,0.039087298509953,2.239340018499665,8.93553921760401,0.0,1.9014072207904359e-07,2.633493912733537e-07
convs_code_line.1.bias,1.391481663531164e-06,4.661994154367749e-13,1.0684528155078325e-06,3.849852334373767e-06,6.742295416513179e-06,0.0432375307227778,2.300097986849728,5.953771276431485,0.0,3.5719437476891914e-06,6.827879725337691e-07
convs_code_line.0.bias,2.688093307806115e-07,1.0589401921323878e-14,9.988620558670138e-08,4.5510549431558596e-07,0.0005278906998377,0.0197473282303864,0.41824689864162046,-0.10047599967672838,0.06597061172264947,1.1390299279378066e-07,1.0290481971863068e-07
convs_msg.2.bias,2.262166802129283e-08,1.9541013878687765e-16,1.0390616969290975e-08,6.095433386955845e-08,-0.0006588076272084,0.0546666985913124,4.957808770246911,29.839597766035546,0.02132211935454897,1.5271758591370553e-08,1.3978917654342118e-08
convs_msg.1.bias,1.8647002942258116e-07,1.6152873805795246e-14,9.41236192116447e-08,5.283999061602267e-07,6.062533815187235e-07,0.0751172360038982,1.548330740513221,2.4486918396474957,0.0,2.267128062532602e-07,1.27093956606108e-07
convs_msg.0.bias,1.0373270040476389e-08,1.0736349916972142e-18,8.945589344407731e-09,1.2039306384804543e-08,0.3357254763638286,0.0639204642931742,0.46208754692042664,0.30394348097122387,0.04730529201384495,1.1735385785859266e-08,1.0361635931151092e-09
