layer_index,mean,median,variance,min,max,std,sparsity,Skewness,Kurtosis,Mean,StdDev
fc2.bias,0.04166382246911533,0.27903599539247315,3.9201656667860296e-06,0.24843728399945184,0.3242466916516682,0.0066525453749632125,0.0,0.72416893366754,-412.9752375483569,0.2535564885492846,0.0020520823663752
fc1.bias,0.42066391255875046,0.41569340727953374,6.966017147246634e-06,0.37042356082915867,0.46646689154738724,0.096151559233122,0.02949194833631024,0.04512151545538513,-463.56725476836687,0.3999841881596711,0.0027161894859729
convs_code_file.2.bias,0.5621500084452343,0.36246266242652697,2.5153280818114857e-05,0.3229734663143672,0.4029282701539072,0.018327845766558642,0.0,0.5690079820182683,-458.5118097537895,0.323361699894322,0.0054336259386177
convs_code_file.1.bias,0.7835253260219865,0.4539614397346073,3.32858362615781e-05,0.4056709855111814,0.5397778167659364,0.09974923285931779,0.08315103715720538,-16.20318116244135,-70.84995868077144,0.4355592345783736,0.0056695425141346
convs_code_file.0.bias,0.2168446380157732,0.32058044097865507,5.167480090008439e-05,0.27928041477493376,0.37760608978041743,0.11071004095068117,0.01672407132932138,0.8158660391449056,-459.782436710294,0.3167603789513433,0.0069290503003964
convs_code_line.2.bias,0.0414069474389947,0.020009357641638376,8.137863437557329e-05,0.015944417855800728,0.023425259065266962,0.014876720318709909,0.0380207390843072,0.2891647504424579,-464.1481243303628,0.0179941039890904,0.0092878516047863
convs_code_line.1.bias,0.01607014359118565,0.33042495811182143,1.5997382598986726e-05,0.2814882272484507,0.38420833568654084,0.010487935309614853,0.02489648728079236,0.3523764943459942,-464.89608717786604,0.3380311722801019,0.0040081950173526
convs_code_line.0.bias,0.03782993770062515,0.27288848129356336,3.999687898280605e-05,0.2302987585444053,0.3110597534957247,0.008006028470157968,0.04015331472665483,0.06697082589965783,-464.1588716039272,0.281315533899211,0.0060367629817739
convs_msg.2.bias,0.04542865677640125,0.25960168221424684,7.497429648720701e-05,0.2095018897278872,0.3085359861833019,0.013659903612720743,0.0,0.6094459109296337,-462.92233983059134,0.265927800935066,0.0083161090821707
convs_msg.1.bias,0.7883836499013818,0.3642833806780107,7.7964097122476e-05,0.30648089213808194,0.41348990150751813,0.16170167319534878,0.043265800731277955,-1.1855473023816163,-452.18072818989083,0.3382554962431377,0.0093657622982304
convs_msg.0.bias,0.020494834190623205,0.14592388250776833,5.5014131894416056e-05,0.131070894405358,0.17339068600911306,0.006527605244244325,0.04532080131367619,2.716179828782552,1836.7918854491218,0.1448155608672209,0.0083536486385435
