layer_index,mean,median,variance,min,max,std,sparsity,Skewness,Kurtosis,Mean,StdDev
fc2.bias,0.033417911650200395,0.22381048325951605,4.842823279166786e-06,0.1992677271381842,0.26007328786304934,0.0073940936311873455,0.038960396422652185,0.8639891818617795,-412.9622315811555,0.2535564885492846,0.0020520823663752
fc1.bias,0.40952709458725356,0.40468818037365556,7.263652681152198e-06,0.36061682522349414,0.4541174679201163,0.09818419791443547,0.01110702010254095,-0.17463786148315288,-463.60658073674085,0.3999841881596711,0.0027161894859729
convs_code_file.2.bias,0.5384321685979894,0.3471698913709593,2.4401537937593036e-05,0.30934679579249,0.3859282024889276,0.018051890951982518,0.0,0.5589522703324552,-458.34704381621464,0.323361699894322,0.0054336259386177
convs_code_file.1.bias,0.6950661622156694,0.402709683058004,3.886909950502754e-05,0.3598711690062116,0.47883748372688123,0.1077908924709742,0.051402408827949726,-16.30405275328455,-70.66049143329111,0.4355592345783736,0.0056695425141346
convs_code_file.0.bias,0.24488184554039188,0.3620303031209622,4.032344615641574e-05,0.3153903366907195,0.4264291568325214,0.0977972011541139,0.08152085232624225,1.0888285454246318,-459.95580367561183,0.3167603789513433,0.0069290503003964
convs_code_line.2.bias,0.04076142354017541,0.019697416787347398,7.829148827885287e-05,0.015695848390644074,0.02306006516670818,0.01459181362592084,0.0,-0.13538858543804055,-464.3760833289508,0.0179941039890904,0.0092878516047863
convs_code_line.1.bias,0.0151506425053988,0.31151871088192534,1.4124348199221552e-05,0.26538204069681826,0.36222471246453725,0.00985484372599177,0.10122149023911348,0.5196339695625513,-464.3124737971752,0.3380311722801019,0.0040081950173526
convs_code_line.0.bias,0.04136562102252861,0.298393340954838,4.2234516508648456e-05,0.2518230731252105,0.340132198479742,0.0082269307486442,0.0,0.3369310421445481,-464.7324017984808,0.281315533899211,0.0060367629817739
convs_msg.2.bias,0.053080927260403324,0.3033305184020101,5.6297609219064464e-05,0.24479162182360187,0.36050760471351184,0.011836857281430444,0.08510502821512439,0.7329389095747659,-463.5627294168587,0.265927800935066,0.0083161090821707
convs_msg.1.bias,0.6508686564485898,0.300742708931249,8.3539030411404e-05,0.2530225056265832,0.34136630900821324,0.16738321374426388,0.0,-1.1160197781155945,-452.13904957199964,0.3382554962431377,0.0093657622982304
convs_msg.0.bias,0.02236051751076801,0.15920760810775725,6.188393886330636e-05,0.14300252455050033,0.18917476641429468,0.00692318161730816,0.0,2.5045432335619138,1837.1142315094207,0.1448155608672209,0.0083536486385435
