layer_index,median,variance,min,max,Mean,StdDev,Skewness,Kurtosis,Sparsity
parameters/classifier.dense.bias,0.0157931317425999,0.0004805297846193,-0.0440622226430466,0.0434313655841932,8.679284012006033e-05,0.9484161098106216,-0.0909280594847381,0.3282006991858569,0.0914525358518588
parameters/classifier.out_proj.bias,0.0160061578407538,0.000351822547523,-0.0161697762194452,0.0160061578407538,-0.0033309122270258,0.8613120722959254,5.929598159110353,31.730978374107583,0.0377381820455278
parameters/encoder.roberta.embeddings.LayerNorm.bias,0.0375967675482893,0.0044795702394637,-0.7695601313604804,0.8298981525832216,-0.0016336553921609,0.8459700447042006,3.215147198480973,10.519855005711994,0.0
parameters/encoder.roberta.encoder.layer.0.attention.self.query.bias,0.3601071662063867,0.0027252575748108,0.3601071662063867,0.3601071662063867,0.3601071662063867,1.221220465990828,0.6874518670124504,-1.2974628326324231,0.0699767466656996
parameters/encoder.roberta.encoder.layer.0.attention.self.key.bias,0.51520493101011,0.0026350887305855,0.4594460877165592,0.5252795276911177,0.4594460877165592,1.042797787878603,3.1109230594631017,10.47278602018915,0.0
parameters/encoder.roberta.encoder.layer.0.attention.self.value.bias,0.5989809283265412,0.0034432239530473,0.5989809283265412,0.6428144082641251,0.5989809283265412,0.8248472673563805,3.423388872618382,14.24227728383204,0.0041408651623488
parameters/encoder.roberta.encoder.layer.0.attention.output.dense.bias,0.5121761176717611,0.0032536351044828,0.4418285782145034,0.5121761176717611,0.5121761176717611,0.950856343782672,1.416271694223741,-0.0990224273232844,0.0
parameters/encoder.roberta.encoder.layer.0.attention.output.LayerNorm.bias,0.4870072094168093,0.0032193502360192,0.4674496354446021,0.4870072094168093,0.4870072094168093,0.8355365444740817,2.9801218501834392,9.955401964737788,0.097403225944888
parameters/encoder.roberta.encoder.layer.0.intermediate.dense.bias,0.1143608527177541,0.0082455939561052,-0.5992476103730718,0.2782109541288378,-0.1239367075721401,0.840804199656199,1.9157605752032416,0.7141220566142918,0.0378295339862257
parameters/encoder.roberta.encoder.layer.0.output.dense.bias,0.4550938426266476,0.0029852765917028,0.4550938426266476,0.5334993341357959,0.4781299109345471,1.005923445651792,1.9024699024511231,1.1029934167986917,0.0789413641680209
