Unnamed: 0,layer_index,mean,median,variance,min,max,std,sparsity,Skewness,Kurtosis
0,gradients/conv2d/kernel.gradient,0.6025522924311559,0.33755217236580765,5.758050136781799,-4.542961146979432,7.528435930591707,2.399593744112073,0.0,2.4091028111737076,10.811029398873895
1,gradients/conv2d/bias.gradient,0.47055983856699357,0.17985244960739402,4.254452904738597,-0.8127891065357896,5.656690090928382,2.0626325181036482,0.05304865457499715,4.903824883341915,11.787648871375865
2,gradients/conv2d_4/kernel.gradient,0.06311960733203849,0.03323691361892025,0.0706219042594362,-0.8601526250642614,1.1620500287104156,0.26574782079903536,0.04770654554017611,1.742594999549183,20.42733014707533
3,gradients/conv2d_4/bias.gradient,0.022190883034535827,0.01483526946683046,0.006863787583925254,-0.06267183459828164,0.15536242265534927,0.08284797875582327,0.0,3.3220122319036562,8.224512972642845
4,gradients/batch_normalization/gamma.gradient,0.2043404102465028,0.1441701626058814,0.3619933026544894,-0.3615361160837787,1.1749299876275296,0.6016587925514671,0.08910323785983683,2.568399875855557,6.627928234427493
5,gradients/batch_normalization/beta.gradient,0.439836589587785,0.3521341864291735,1.3804212714329513,-1.0898174654210495,0.5380458497191848,1.1749133037943489,0.0280583691026026,1.9837531424866235,4.638036718885171
6,gradients/batch_normalization_4/gamma.gradient,0.03645961818995952,0.027817580137883848,0.016011414613154567,-0.11552669133560503,0.17515407385391504,0.1265362185824859,0.0,2.3785266131416964,6.759696102452774
7,gradients/batch_normalization_4/beta.gradient,0.01750584741908153,0.01510553332406221,0.00233506867123712,-0.04663882852147769,0.055787592526730885,0.04832254826928287,0.0,2.3642493398655393,5.093069681040804
8,gradients/conv2d_8/kernel.gradient,0.16238774964104014,0.0799666198084806,0.3436061391162245,-1.5337305970444812,3.0579168357462603,0.5861792721652861,0.0,2.6889863914129855,13.628004903365834
9,gradients/conv2d_8/bias.gradient,0.05143687351820094,0.038012615195117144,0.03948002431619209,-0.2523537541363067,0.25395638964087225,0.19869580850182067,0.036184038673512144,1.7936948800621968,8.885040895266332
10,gradients/batch_normalization_8/gamma.gradient,0.11305176928213401,0.07579601779172677,0.2075619609703995,-0.3358116584966563,0.7241896603202806,0.4555896848814726,0.002501045669357205,3.549540725648904,8.692097478243012
11,gradients/batch_normalization_8/beta.gradient,0.06970432954894286,0.06464693827705409,0.04336479309231773,-0.17159677893758393,0.2551692368000916,0.20824215013372718,0.0,1.7956267611323877,5.398362730193659
12,gradients/conv2d_1/kernel.gradient,0.041407379205928956,0.022144935556728775,0.03150991534525795,-0.6665717229158775,2.3529564909516076,0.17751032461594457,0.0,5.701158824870767,66.92871622834267
13,gradients/conv2d_1/bias.gradient,0.03617758687612581,0.002528736298923323,0.03933918814855209,-0.14273811146213278,0.735696209073101,0.1983410904188846,0.036108531997278794,5.497692824615727,21.41073433847352
14,gradients/conv2d_2/kernel.gradient,0.01929882415908836,0.001326311831240013,0.011065526300305493,-0.5966963315689655,1.439101623936731,0.10519280536379612,0.0,3.7484054170515986,52.39792166901954
15,gradients/conv2d_2/bias.gradient,0.017570665758386277,0.003644889707846125,0.007874223626794205,-0.1534068038899324,0.1861340881784532,0.0887368222712209,0.0,2.5654569225000037,16.10907913301431
16,gradients/conv2d_5/kernel.gradient,0.01143111927588088,0.006396946283644798,0.00211098274004439,-0.13945358083169643,0.258163113339098,0.04594543219999624,0.0,3.145890601925638,17.576275034574497
17,gradients/conv2d_5/bias.gradient,0.008447529486694003,0.004698604609416396,0.001056520292913433,-0.042817903867384315,0.07257951797737502,0.032504158086520116,0.053596930831198236,1.8421617591641688,10.7926509294155
18,gradients/conv2d_6/kernel.gradient,0.0080296827375713,0.0036451146501253985,0.0010864878574989645,-0.10949016226736256,0.20649119613954658,0.032961915258356046,0.0,2.307025848172942,17.580517135114285
19,gradients/conv2d_6/bias.gradient,0.006285227992995704,0.0027431267638146095,0.0007239979892503268,-0.06641624736923889,0.06811806382762237,0.026907210729659965,0.0001673997981885389,0.8540506722934578,25.61415252854984
20,gradients/batch_normalization_1/gamma.gradient,0.02121257724228289,0.010969705943149688,0.006919654473246665,-0.11071502938077461,0.18491057016983406,0.08318446052747311,0.0730163945354609,2.0737744237293936,10.632504844897964
21,gradients/batch_normalization_1/beta.gradient,0.003156554214095694,0.0016596093131215387,0.00013605989470344407,-0.005559540554438537,0.03993877821201449,0.011664471471244485,0.0,4.615420110300395,14.342564116265972
22,gradients/batch_normalization_2/gamma.gradient,0.02149045206314591,0.01135059697502832,0.006224235213666813,-0.09980034087588632,0.1347278782588743,0.07889382240496964,0.0,1.7985875901744537,7.57406534475174
23,gradients/batch_normalization_2/beta.gradient,0.002650739474929869,0.0017772748578691751,0.00010547248432648634,-0.010659593997472306,0.01872338267677422,0.010269979762710569,0.013638431987481292,2.997063150662351,8.117160811371205
24,gradients/conv2d_3/kernel.gradient,0.022509931581580718,0.0014659554418796302,0.020186620507638336,-0.5637727210441752,1.1851303133280433,0.14207962734902696,0.027542674978571213,4.620153136939997,43.12385313388997
25,gradients/conv2d_3/bias.gradient,0.020219557543722746,0.004477783043169466,0.012099265037050257,-0.04360466738128206,0.37553189963521455,0.10999665920858803,0.023132512503843607,5.390619175273549,19.829371912119882
26,gradients/batch_normalization_5/gamma.gradient,0.011595161744949258,0.006733177760737397,0.002149964446138748,-0.0414349912558058,0.1244585032322677,0.04636770908874815,0.06838142033853338,3.6657258162742616,10.790753484297982
27,gradients/batch_normalization_5/beta.gradient,0.0023626481128096906,0.0017291492039921241,5.085179578641224e-05,-0.01157678511542676,0.014694758022838853,0.007131044508794772,0.0,2.125789831226471,8.600713382349646
28,gradients/batch_normalization_6/gamma.gradient,0.012062133796579359,0.007873353149775223,0.0015792223583293902,-0.044783727279543155,0.09274995106334677,0.039739430775105895,0.0,2.6551184254333307,7.903747331314422
29,gradients/batch_normalization_6/beta.gradient,0.0020900430601164394,0.0014658065514554079,5.940787902423787e-05,-0.0061651178045695615,0.01623458144741191,0.00770765068125414,0.03986357966689172,2.7022578547571365,7.1176280328901225
30,gradients/conv2d_7/kernel.gradient,0.007026522531594676,0.002731282008644073,0.0009986934619868612,-0.09954598335917025,0.2322447833401392,0.031602111669743985,0.09186548092278912,3.269144737155769,24.756129123086485
31,gradients/conv2d_7/bias.gradient,0.004843632985265057,0.0011428644920245437,0.0006800790257565441,-0.051920129241355174,0.059159416827762906,0.02607832482650331,0.07612828330317847,0.05965575323895035,24.556493837322385
32,gradients/conv2d_9/kernel.gradient,0.027499942503275084,0.019073160623042238,0.02060529916122048,-0.5582974082583883,1.3740537594068694,0.14354546025987922,0.08556386825925495,4.240169820595644,69.52259057627299
33,gradients/conv2d_9/bias.gradient,0.024180410586543282,0.01212634962507913,0.011201943354677677,-0.22139449702921848,0.17800969770213151,0.10583923353217246,0.04207161514061979,0.7571391091105738,16.22894775104788
34,gradients/conv2d_10/kernel.gradient,0.021656545433054643,0.012099219142705541,0.006524587467853331,-0.6791854662015437,1.0052114556426106,0.08077491855677321,0.0,2.691838900724646,65.23142365048906
35,gradients/conv2d_10/bias.gradient,0.020032102262276485,0.006682160424088299,0.012555625529851986,-0.18924213810990564,0.270557194606944,0.11205188766750865,0.07904557602262484,0.4613397783332791,16.931170669541522
36,gradients/batch_normalization_3/gamma.gradient,0.026692225117137768,0.010681857633190744,0.014053155824455526,-0.13140352683964757,0.32571711287655863,0.11854600720587573,0.06540156746110624,3.2784010058271615,13.861092795523765
37,gradients/batch_normalization_3/beta.gradient,0.003886669154373705,0.0018480304778374188,0.00021326719590871598,-0.008840515063603468,0.04289469537927198,0.014603670631344597,0.003983204083149206,4.2986534359644475,11.803969691985845
38,gradients/batch_normalization_7/gamma.gradient,0.010878303514130933,0.004819334493053424,0.0020839727009110453,-0.04058463604635981,0.11070690759646988,0.04565054984237428,0.0981158226207825,3.6636157237966183,10.946890534828198
39,gradients/batch_normalization_7/beta.gradient,0.002285663801964924,0.0015332740404124122,7.585563194287684e-05,-0.00833054747112286,0.016485938992685075,0.00870951387523299,0.09770210209754555,2.7544106106225867,7.530415078755098
40,gradients/batch_normalization_9/gamma.gradient,0.02599102591594684,0.014016188555868813,0.011621579858800265,-0.11132631839330896,0.25670415847346617,0.1078034315724706,0.0,2.8974317493202837,10.242597210606162
41,gradients/batch_normalization_9/beta.gradient,0.0026871320327311473,0.0022532022126097342,6.848184052007913e-05,-0.007195191513230818,0.019345382814678,0.008275375551603632,0.0,2.54658022631706,6.2679649704576
42,gradients/batch_normalization_10/gamma.gradient,0.02323535868350066,0.009996049851660487,0.011219928494582023,-0.15890754570479979,0.40369983869810533,0.10592416388427155,0.0,5.036978924277875,24.700271256407927
43,gradients/batch_normalization_10/beta.gradient,0.0030882160843629064,0.0020541418984120047,9.688993844747138e-05,-0.0063777281642853284,0.02168143846449876,0.009843268687152715,0.0,3.378384491014623,6.628642436768212
44,gradients/conv2d_11/kernel.gradient,0.012402671045248555,0.00375766027270887,0.004311452212952304,-0.3972942088293671,0.6582275500902182,0.06566164948394432,0.0,4.01059537950037,51.14774979828498
45,gradients/conv2d_11/bias.gradient,0.011811110935842925,0.004908869293885996,0.003736389056301176,-0.10115226078999222,0.10149841017797077,0.061126009654657365,0.011288756159105896,1.37809788595002,14.174600530512372
46,gradients/batch_normalization_11/gamma.gradient,0.018113006507027612,0.009645006476460103,0.005791380742981983,-0.05106960448894417,0.22961696328217382,0.0761011218247275,0.0,3.9689647714889666,13.363162669761202
47,gradients/batch_normalization_11/beta.gradient,0.002882074760574666,0.0019354354929595802,9.169701697979573e-05,-0.007050273194382956,0.01796782347870003,0.009575855939799618,0.033956061917981596,2.739287982244077,6.707033845090614
48,gradients/dense/kernel.gradient,0.006004344622205755,5.1132839433313e-05,0.001004744282865323,-0.17347615799859475,0.2831975710472324,0.03169770153915597,0.08395712627086212,3.0316085078985684,22.09056932108892
49,gradients/dense/bias.gradient,0.0004406114487853047,9.688384894290493e-05,3.752649584552502e-06,-0.0011985462473921322,0.004451078075185851,0.0019371756720938532,0.04531163342656983,4.242127180246957,10.206415839107317
50,gradients/batch_normalization_12/gamma.gradient,0.03101334794413014,0.020759725546343193,0.01614138906214281,-0.16996921241731522,0.27651425045763706,0.1270487664723388,0.03440331096157523,2.4054358014435997,9.46055608775072
51,gradients/batch_normalization_12/beta.gradient,0.08050940694850844,0.06638935790736689,0.06210646210513426,-0.2723355337589036,0.2277125267725619,0.24921168131757845,0.08469372035079699,1.945434657029726,5.634421147995587
52,gradients/dense_1/kernel.gradient,0.019823901548051914,0.005672090771756603,0.005845158951240068,-0.2730672218901932,0.31186759179672663,0.07645363922822822,0.04651529883767889,1.8422524834300305,13.696705125241742
53,gradients/dense_1/bias.gradient,0.036231168126769187,0.009836523858107146,0.012501868035246647,-0.016795342241543446,0.24381979109621552,0.11181175267048953,0.0,3.5482309708605193,5.878376331210739
54,gradients/batch_normalization_13/gamma.gradient,0.23115049587558043,0.23459765550311348,0.14997072564872252,-0.03980083077998333,0.9639647136778655,0.3872605397516284,0.0,2.679253050962463,5.4537184107267205
55,gradients/batch_normalization_13/beta.gradient,0.2036118651860831,0.15294787995198755,0.42547467045276244,-0.5959111264935175,0.5331845772969458,0.6522841945446498,0.010342586662627573,1.7668321818537003,4.188719236503066
56,gradients/dense_2/kernel.gradient,1.1240529847391847,0.9522065428838977,8.327960414887196,-0.9856481299045055,3.9812079494646153,2.8858205791225475,0.08054262464079687,2.6148804154429515,3.9867437511448003
57,gradients/dense_2/bias.gradient,1.8726214846769311,1.8726214846769311,,1.4504173827197038,2.294825586634159,,0.0,,
