layer_index,median,variance,min,max,Mean,StdDev,Skewness,Kurtosis,Sparsity
parameters/classifier.dense.bias,0.2566910666712153,2.7655359805647182e-06,0.2079914040103255,0.2566910666712153,0.2079914040103255,0.0060886586052001,0.7398927158624752,-331.91106568225786,0.0457935768836147
parameters/classifier.out_proj.bias,0.3895207884819487,7.89832042551428e-06,0.3895207884819487,0.5210355891996971,0.4594425746881629,0.0876566135839491,0.2061332335847002,-512.8206849041331,0.0983880715593994
parameters/encoder.roberta.embeddings.LayerNorm.bias,0.3073795092364831,2.9351738615612775e-05,0.2389601239945473,0.3271420893912311,0.3271420893912311,0.0231157910682207,0.8701893759422336,-403.3854003758591,0.010609444970811
parameters/encoder.roberta.encoder.layer.0.attention.self.query.bias,0.5175027966624702,3.0647291509655106e-05,0.3326039596368873,0.5884699240436624,0.5884699240436624,0.0893232440838793,-15.065583923311593,-61.46439765012989,0.0607421189716586
parameters/encoder.roberta.encoder.layer.0.attention.self.key.bias,0.3171143806887273,4.509560815919028e-05,0.2582771777382923,0.3998321195831363,0.2582771777382923,0.0870620026378859,1.091484570164374,-372.9669513681045,0.0
parameters/encoder.roberta.encoder.layer.0.attention.self.value.bias,0.0208504660519323,0.0001299330345047,0.0152754820289003,0.0219302527148794,0.0219302527148794,0.0173220719847065,0.2456964083166643,-393.3907650078771,0.0
parameters/encoder.roberta.encoder.layer.0.attention.output.dense.bias,0.3190552544183462,1.781644037162307e-05,0.3190552544183462,0.4949726524497472,0.3190552544183462,0.0133182202706994,0.3265767359579876,-537.7590268487182,0.0155142197376755
parameters/encoder.roberta.encoder.layer.0.attention.output.LayerNorm.bias,0.232096610213861,2.877859771515537e-05,0.2029422499027669,0.3502112910860735,0.2029422499027669,0.0084714470166915,0.0760872084736233,-390.3990420543632,0.0675485770237835
parameters/encoder.roberta.encoder.layer.0.intermediate.dense.bias,0.2273757632591109,6.545912071170293e-05,0.1527648844648669,0.2643461311663095,0.1527648844648669,0.0111133792179993,0.4269834271107806,-379.2700307511785,0.0
parameters/encoder.roberta.encoder.layer.0.output.dense.bias,0.3350282614782407,0.0001055707573952,0.2549907280871236,0.3350282614782407,0.3350282614782407,0.1583437670005037,-0.9432342963755688,-374.33535408412695,0.0
parameters/encoder.roberta.encoder.layer.0.output.LayerNorm.bias,0.1527431782819377,5.0866846487056e-05,0.1141625757481758,0.1527431782819377,0.1141625757481758,0.0084319650540744,2.627224050328444,1827.3088543490308,0.0
