Unnamed: 0,layer_index,median,variance,min,max,Mean,StdDev,Skewness,Kurtosis,Sparsity,mean,std
0,parameters/classifier.dense.weight,2.15223501222231e-09,1.2975708486803287e-18,1.01256101700012e-09,5.39907393036243e-09,1.831291045712778e-06,0.020884424568294,-2.1374579057889376,1.7401534142582569,0.01658051748193046,1.096748187121282e-09,1.139109673683938e-09
1,parameters/classifier.out_proj.weight,1.051865618410775e-07,1.1492853863864852e-17,9.50662712173123e-08,1.0543676286425484e-07,-4.371185445960871e-05,0.0187137944230178,-1.403640783643747,2.4081872975066285,0.0,9.756764891857872e-08,3.3901111875371943e-09
2,parameters/encoder.roberta.embeddings.word_embeddings.weight,4.849090672627969e-07,1.7801169035928e-14,9.390071901919144e-08,5.569848290913577e-07,-0.0113615072623671,0.1283658394965572,1.8069136714178944,3.4769750941534814,0.09721820532280116,3.043156426308539e-07,1.334210217166995e-07
3,parameters/encoder.roberta.embeddings.position_embeddings.weight,3.336279782316689e-08,3.482165709273091e-16,9.547299080574221e-09,7.290521600356914e-08,0.0003445132038981,0.0755137771931206,2.7414578545747235,10.429279697467445,0.07786152294951028,3.970681617495998e-08,1.8660561913493104e-08
4,parameters/encoder.roberta.embeddings.token_type_embeddings.weight,3.639740615730855e-06,7.555773232463825e-12,9.805672963196028e-07,9.411496851949037e-06,-0.0002076929983255,0.0251005607441857,4.3577850621426935,21.009347054171158,0.0,7.614894312924253e-06,2.7487766792636734e-06
5,parameters/encoder.roberta.embeddings.LayerNorm.weight,1.1624400929966567e-08,1.0737086097798842e-18,1.0024526180122147e-08,1.3491379650736173e-08,0.3357254763638286,0.0639204642931742,0.5721204286082391,0.1424261975310256,0.0,1.315080287222466e-08,1.0361991168592473e-09
6,parameters/encoder.roberta.encoder.layer.0.attention.self.query.weight,3.4915522364339796e-06,2.0334068051044416e-12,9.035142892742063e-07,5.895794187738682e-06,8.546326140564047e-05,0.1016103293044025,1.161114734078126,2.083669354864094,0.0,1.2362599315569779e-06,1.425975737908763e-06
7,parameters/encoder.roberta.encoder.layer.0.attention.self.key.weight,1.1685260470086381e-07,1.4131230360626047e-16,9.210700283047241e-08,1.2665229659411262e-07,0.000112793106243,0.1006120468130983,1.485436876992985,2.38905968333346,0.043929522394966426,9.5036167933586e-08,1.18874851674465e-08
8,parameters/encoder.roberta.encoder.layer.0.attention.self.value.weight,2.9557863133895927e-09,3.665010298188316e-18,9.957918629798478e-10,7.605435272039913e-09,3.158816936226893e-05,0.0397860407903909,1.513363778261535,3.1395860277203043,0.027157478582048214,3.3306577069267e-09,1.91442166154385e-09
9,parameters/encoder.roberta.encoder.layer.0.attention.output.dense.weight,2.1090804356603635e-07,2.0777935178133544e-15,1.036564220209318e-07,2.660843786914958e-07,3.304292350580742e-06,0.0403816936415788,3.279972552040465,12.893119905797489,0.0,1.196386263491515e-07,4.558282042407375e-08
10,parameters/encoder.roberta.encoder.layer.0.attention.output.LayerNorm.weight,7.062649301227866e-09,7.086416021303336e-18,9.171672583150071e-10,8.90637306963836e-09,0.6156525901945613,0.0974861908782125,1.4831167309357511,3.195442926430715,0.0426004174130589,3.2775363914627474e-09,2.6620323103417314e-09
11,parameters/encoder.roberta.encoder.layer.0.intermediate.dense.weight,5.045714454814497e-08,3.0120316805868787e-16,1.1055259135874636e-08,7.224740873821215e-08,-0.0113346586189311,0.0607580357729595,2.8600357207006426,9.416441861991773,0.0,5.845676532768646e-08,1.7355205791309073e-08
