Unnamed: 0,layer_index,mean,median,variance,min,max,std,sparsity,Skewness,Kurtosis
0,gradients/fc2.bias,-0.2829336324183651,-0.2841980274552497,5.067753784721623e-06,-0.2891527635878055,-0.2802994663698344,0.002251167204967501,0.0,,
1,gradients/fc2.weight,-0.19818280526367008,-0.19137227655190106,0.002403994946161047,-0.20316635987109946,-0.05307334783587552,0.0490305511509012,0.06282318824900292,0.6011898676280671,2.2441469790485704
2,gradients/fc1.bias,-0.011416369865170953,-0.02011041105427144,0.004259703826050428,-0.06468355709860339,0.20145245205000198,0.06526640656609281,0.04141613186540128,-0.04382108424499745,2.508110825186553
3,gradients/fc1.weight,0.30132517450670177,0.5606760045304156,0.018658196737249517,0.27377948579330386,0.8037969642555199,0.13659500992807025,0.008428740932214717,0.6452862028344392,6.450014381977012
4,gradients/convs_code_file.2.bias,0.334860486467248,0.14841092273493625,0.0035333625787722866,0.12807994490534877,0.3818528565073684,0.059442094333666,0.06373659490328663,0.33062784544365653,5.402969795791513
5,gradients/convs_code_file.2.weight,0.3848036085873698,0.4649821756320326,0.011359127911443327,0.17910714793757643,0.5698659261777907,0.10657920956473367,0.0,1.965438462970009,11.789768483153772
6,gradients/convs_code_file.1.bias,-0.3862622705760603,-0.2727128259500684,0.0021816034811678467,-0.4191593627455888,-0.2690909635252532,0.046707638359993406,0.0,1.174448153423001,2.614504993940645
7,gradients/convs_code_file.1.weight,0.308037903440049,0.3587655882889073,0.009220587261202768,0.13608592588986293,0.4457064929218119,0.09602388901311387,0.0,2.5850857224129014,9.643023976480046
8,gradients/convs_code_file.0.bias,0.3599952709373982,0.2898031491247746,0.0012739997031708953,0.2814684273086237,0.3969103315555006,0.03569313243708131,0.04980542471046267,-0.13344611778905122,1.3392359067433695
9,gradients/convs_code_file.0.weight,0.11788084520622678,0.06318125907268458,0.0031490074063249265,-0.01018993187686924,0.16224800077541696,0.05611601737761683,0.0,-0.8151598380566619,5.712514646019792
10,gradients/convs_code_line.2.bias,0.8379513381620537,0.8053782765299959,0.004736735489232316,0.7033716496196875,0.935936722454522,0.06882394560930363,0.0,0.5847532767661077,-0.5004349539782851
11,gradients/convs_code_line.2.weight,0.1589960326432097,0.24124771474217818,0.005660289654358704,0.08683144941578284,0.3475154701254248,0.07523489651989189,0.038093902609497694,0.3325480174001692,7.881555238231217
12,gradients/convs_code_line.1.bias,-0.048422032511844654,0.10249541670587246,0.005640363369662603,-0.08240681992264917,0.1758996736356473,0.07510235262402097,0.044123573904141525,-0.3220312283729084,-0.03664916390529058
13,gradients/convs_code_line.1.weight,-0.07451295049065598,-0.060029400544579,0.00010780107026454201,-0.04033929166460188,-0.08033724936688079,0.010382729422680889,0.0,0.2558487347937326,5.78228472610026
14,gradients/convs_code_line.0.bias,-0.032044014447774535,-0.08727792476727889,0.0015055294365280952,-0.10831075073841119,0.02031160658863002,0.03880115251546307,0.0,0.04560942391420727,-0.8234225640188071
15,gradients/convs_code_line.0.weight,-0.22103132094154515,-0.20697971512768445,3.306751227141578e-05,-0.20411792455348585,-0.22598474296821172,0.005750435833170737,0.0,0.6855835870233619,5.946483704142647
16,gradients/embed_code.weight,-0.4273008684466698,-0.4336930098064913,0.00011900334016250843,-0.44547920470743285,-0.4105056622448601,0.010908865209664418,0.016754152055344317,29.795984708030222,40474.69080868531
17,gradients/convs_msg.2.bias,-0.2035884947721264,-0.20360540423454931,6.791179470764428e-05,-0.19869580842545345,-0.22798598122193614,0.008240861284334431,0.0,0.3666725533474954,0.9946279654564678
18,gradients/convs_msg.2.weight,0.140939108164051,0.06746470361956787,0.0071188090510880715,-0.12774855664643728,0.20574730866104327,0.08437303509468023,0.0,-0.08212480280805398,1.7926536410550393
19,gradients/convs_msg.1.bias,-0.35874649860236923,-0.35599805558485803,4.398645643568744e-06,-0.36234728538193917,-0.35556830693955577,0.0020972948394464195,0.031237547761158387,0.06554839752306633,0.8363881289862634
20,gradients/convs_msg.1.weight,0.04807910657188098,0.010506933743670227,0.000466535283650855,0.007152606325639859,0.0878381183315465,0.02159942785471251,0.0,-0.39106195310464115,3.195089164983923
21,gradients/convs_msg.0.bias,0.9294168390177072,0.9863096894970133,0.004391509414239745,0.7704936912110161,1.0191530404246978,0.06626846470410953,0.0,0.0735285097406834,0.11187580173385259
22,gradients/convs_msg.0.weight,-0.0592216914174701,-0.04807353351440918,0.000187795623722888,-0.06042385971028395,-0.02031627506925824,0.013703854338213578,0.0,0.28414211479790324,2.778702655656139
23,gradients/embed_msg.weight,0.032020241986807196,0.02691788126162312,4.017062308124706e-05,0.01702426140768666,0.03931973175008187,0.006338029905360634,0.015555159679187084,6.600511293235619,1677.3680389528415
