layer_index,mean,median,variance,min,max,std,sparsity,Skewness,Kurtosis,Mean,StdDev
fc2.bias,0.03457200987140906,0.21964867184542747,4.311763491207696e-06,0.19556229435780112,0.25523716060857693,0.0072615499300298795,0.046710957333300475,0.6663686252138854,-412.65044260643606,0.2405346036548329,0.0019716442706101
fc1.bias,0.4146393276069231,0.4094721620202721,7.868391705358982e-06,0.364879821666181,0.4594857730431666,0.1023467426143356,0.0,0.3476888439568847,-463.22702007091965,0.3997227195621514,0.002712021240103
convs_code_file.2.bias,0.472781455098742,0.27769748514406534,3.139654827136857e-05,0.2474431952889539,0.30869984391252914,0.02026660376744475,0.0,0.6572762751681042,-458.4896819022678,0.2945703551608889,0.0054898921757834
convs_code_file.1.bias,0.7671093443140631,0.4025636338925593,3.7489030797400735e-05,0.3597406559192108,0.4786638255859819,0.10107536693171101,0.0,-16.39028329012101,-70.71864109472435,0.3945105002189333,0.005937923855445
convs_code_file.0.bias,0.23358905455860354,0.3658192835557607,5.223689241741094e-05,0.3186911869365243,0.43089213056189507,0.11183186893222474,0.022839362407855376,1.116834126478206,-459.984116206089,0.3355495228159736,0.0068967487201709
convs_code_line.2.bias,0.037260625186644226,0.01650188015749204,9.151979840199647e-05,0.013149491220541583,0.01931900187284517,0.01582926241263183,0.0,0.1533116578790904,-464.15381298854305,0.0164912503830437,0.009256868964491
convs_code_line.1.bias,0.01762646614790301,0.3776713760160434,1.3698147223174375e-05,0.32173733704843793,0.4391450683530509,0.010023678264124732,0.05962466015928711,-0.020536760097704346,-464.4934981844878,0.3522512026768726,0.0038807724121122
convs_code_line.0.bias,0.04070178007992756,0.28863200569036673,4.152231160758754e-05,0.24358519008050575,0.3290054608220642,0.007639897623793089,0.068918661300082,0.21037443923854704,-464.58006866584844,0.2765509913766713,0.006445571428984
convs_msg.2.bias,0.04458478700237625,0.2702915524003408,7.046546654401829e-05,0.21812875218051272,0.32124087165209486,0.013491271167981928,0.0,0.7046009676792511,-463.2494157059716,0.2821187248303262,0.0081629456875913
convs_msg.1.bias,0.6655053569398417,0.31161517982109865,7.687320452969692e-05,0.2621697924774531,0.35370740705397047,0.16627627235921721,0.08919655891983774,-1.2718624263470162,-451.39221851643646,0.3427758074456688,0.0090441453015656
convs_msg.0.bias,0.020276690185847233,0.15776257345425895,8.069167198713581e-05,0.1417045739941843,0.18745773733330337,0.007649128265287054,0.03403703520322773,2.50882122011303,1836.8216283432946,0.1582487105733932,0.0086336684872237
