layer_index,mean,median,variance,min,max,std,sparsity,Skewness,Kurtosis,Mean,StdDev
fc2.bias,0.04076048054705136,0.28613680922098994,5.285795615474493e-06,0.2547594321483357,0.33249801201875057,0.007388882582047755,0.0,0.6681751394220168,-412.6889185904636,0.2657712779199044,0.0021453929123968
fc1.bias,0.4256592644948866,0.4240353604652916,7.10475383036032e-06,0.3778570585686614,0.47582774477202755,0.10253484338526991,0.04720705255096038,-0.0684157034699347,-463.1795367227515,0.4032226572609069,0.0025723328892025
convs_code_file.2.bias,0.4983268220286341,0.32410794438377183,3.6181307567250305e-05,0.28879737724397947,0.36029160217340633,0.020539171346611543,0.0,0.5911625497873217,-458.3831070802706,0.326176702301823,0.0058151785001744
convs_code_file.1.bias,0.7791872141790421,0.4939491307932347,3.4249128111281495e-05,0.4414049589727898,0.5873247374686181,0.09578910882218904,0.0,-16.434383077725215,-70.49091816761113,0.4765645220442212,0.0059887539676843
convs_code_file.0.bias,0.19470211381941185,0.2768697840176796,4.3147043458418754e-05,0.241200953754544,0.3261200720858255,0.1038024090967586,0.0,1.1819356114698432,-460.22013442969967,0.304682433009828,0.0067528858353852
convs_code_line.2.bias,0.03441134335499485,0.01721730066882661,9.012860892257919e-05,0.013719572668413432,0.02015655553742373,0.014744642759422985,0.00013141762914770525,-0.18674007981362,-464.7673811647494,0.0186308955460482,0.0098619852080247
convs_code_line.1.bias,0.017552877562604388,0.34541682161661597,1.45192050334178e-05,0.29425975971751817,0.40164042967523905,0.010217898659293045,0.0,0.21937147732403664,-464.4774095121568,0.3235182803306697,0.0039194416735771
convs_code_line.0.bias,0.03733983684039246,0.2831443490253972,2.937485501057665e-05,0.23895399234262518,0.3227501981543876,0.007212960699180978,0.0,-0.24767854449139945,-464.2393650929159,0.2957192651130753,0.0057422553735862
convs_msg.2.bias,0.04449284067757699,0.2376627738775884,6.780494082720532e-05,0.19179690909797126,0.28246164544058816,0.012655717991460282,0.05446676153782447,0.9022817022054065,-463.4377941108957,0.248574836802902,0.0085360213835585
convs_msg.1.bias,0.7875089672922593,0.37449143895690445,8.255048042744091e-05,0.31506919172641323,0.4250768396886307,0.17704466397657906,0.09315508650752921,-1.0474852366412606,-451.6302522771376,0.3481204201073815,0.0088021198724255
convs_msg.0.bias,0.021483744565648225,0.15640510532094207,6.087098297325039e-05,0.14048527692434967,0.18584475714920784,0.007251556134874445,0.06367040192904387,2.473015670752679,1836.6328235003618,0.1480724316648945,0.0079098254405359
