layer_index,mean,median,variance,min,max,std,sparsity,Skewness,Kurtosis,Mean,StdDev
fc2.bias,0.036744959991581796,0.22355067607310602,4.007034829051329e-06,0.19903641005787542,0.2597713855205136,0.006563577339657971,0.0,0.8934181530385077,-412.9885687408662,0.230330695503937,0.0021028164957073
fc1.bias,0.4441205652891683,0.4575634294704326,8.049538398803195e-06,0.40773385356016456,0.5134509878991369,0.10151432336697243,0.0,0.22457423182055364,-464.04756716769873,0.4170185424266874,0.0027655549337822
convs_code_file.2.bias,0.5420611187988957,0.36574239662120533,2.4916837730363628e-05,0.3258958835210215,0.4065741563723098,0.01912897077184322,0.02187516000555108,0.7217008996861967,-458.50264356222476,0.3383799125442634,0.00518153812031
convs_code_file.1.bias,0.8247915522374786,0.5136749494890458,3.1016553342126855e-05,0.4590324304052153,0.6107795034852435,0.10333435082366536,0.04654325631178492,-16.71632933016887,-70.11404954806102,0.4681936108063052,0.0052829913173683
convs_code_file.0.bias,0.21857429618946947,0.3115902872338943,3.76451835106851e-05,0.2714484526656347,0.3670167450539563,0.10238418123826462,0.010438237351189466,1.1177950355200164,-459.83836300879403,0.3054410067436343,0.0063950385548543
convs_code_line.2.bias,0.03716746373062721,0.0163776139876021,7.942607743727166e-05,0.013050469963909978,0.019173521579331634,0.014260504496720392,0.08873711202312236,0.08600374556215254,-464.44381961983714,0.0164080888384722,0.0095722478482231
convs_code_line.1.bias,0.016802735599622903,0.3355967976975682,1.3594893893196717e-05,0.28589410495491796,0.39022199727866896,0.010308378906116493,0.027245243848482842,0.529802306511344,-464.86602633134686,0.3283533713605313,0.0037593426816938
convs_code_line.0.bias,0.04225783090225459,0.2859083359223809,3.172215108381458e-05,0.24128660362761237,0.32590080780550096,0.007144271420355871,0.0,0.062056566405005884,-464.39075767849,0.2638540426658375,0.0060246465330738
convs_msg.2.bias,0.04944721235928801,0.2911370833026976,5.82617507046565e-05,0.23495136318663332,0.3460157358964846,0.012443824423607143,0.0,0.6169998016042966,-463.16983090481017,0.2739945029133898,0.0080472872351074
convs_msg.1.bias,0.7113057060993362,0.3150655923606269,9.138805777148638e-05,0.26507271248272707,0.3576238930009122,0.1720989670471029,0.04531367767950858,-1.1827730995679733,-451.4120064408209,0.3242558331492785,0.0095274521924282
convs_msg.0.bias,0.0198876503439633,0.1414669118808568,6.162313749815395e-05,0.1270675803736291,0.16809479351199896,0.007016534244213904,0.0,2.5692200348649465,1836.4951325945376,0.144678721084853,0.0082251193613397
