Unnamed: 0,layer_index,median,variance,min,max,Mean,StdDev,Skewness,Kurtosis,Sparsity,mean,std
0,parameters/classifier.dense.weight,2.322420598359219e-09,1.4097927340738887e-18,1.0926281514900548e-09,5.825999687176725e-09,1.831291045712778e-06,0.020884424568294,-2.4880920785951552,1.9215480156912328,0.0,1.1834723283093298e-09,1.1873469307973504e-09
1,parameters/classifier.out_proj.weight,1.0494892317413943e-07,9.439057721425228e-18,9.485149642510087e-08,1.0519855894034313e-07,-4.371185445960871e-05,0.0187137944230178,-1.437244888415828,2.515370453796062,0.0,9.734722298565088e-08,3.0723049525438105e-09
2,parameters/encoder.roberta.embeddings.word_embeddings.weight,5.18318877616488e-07,1.8533663161084202e-14,1.0037039637997012e-07,5.95360596356069e-07,-0.0113615072623671,0.1283658394965572,1.3051477534404068,3.8925311875538986,0.0,3.2528272407841195e-07,1.3613839708577517e-07
3,parameters/encoder.roberta.embeddings.position_embeddings.weight,3.264368085841948e-08,3.8124553393933204e-16,9.341512240611088e-09,7.133378371768522e-08,0.0003445132038981,0.0755137771931206,2.8044313788821778,10.64112840041931,0.08257447849547221,3.8850957344448666e-08,1.952550982533701e-08
4,parameters/encoder.roberta.embeddings.token_type_embeddings.weight,3.21584841932677e-06,6.174457483680589e-12,8.663682725862955e-07,8.315413231379901e-06,-0.0002076929983255,0.0251005607441857,4.493948798209383,21.136233174003454,0.024099240088118087,6.728046975028918e-06,2.4848455653582555e-06
5,parameters/encoder.roberta.embeddings.LayerNorm.weight,1.1480315216153369e-08,9.542580520337376e-19,9.900271087837907e-09,1.3324152532623795e-08,0.3357254763638286,0.0639204642931742,0.2159099163533204,0.13803589849369183,0.0,1.2987797240323541e-08,9.768613269209389e-10
6,parameters/encoder.roberta.encoder.layer.0.attention.self.query.weight,3.823012861382348e-06,2.9722320365654112e-12,9.89286859951389e-07,6.455494714525222e-06,8.546326140564047e-05,0.1016103293044025,1.0824601153450495,1.8970559283597268,0.0,1.3536207675876066e-06,1.72401625182752e-06
7,parameters/encoder.roberta.encoder.layer.0.attention.self.key.weight,1.2524670595317742e-07,1.3446713105198932e-16,9.87235049596749e-08,1.357503582434066e-07,0.000112793106243,0.1006120468130983,1.4337757194208236,2.806686960207681,0.0,1.0186308649743471e-07,1.1595996337184203e-08
8,parameters/encoder.roberta.encoder.layer.0.attention.self.value.weight,2.9549680484806892e-09,4.273626444222805e-18,9.9551619300521e-10,7.603329821868546e-09,3.158816936226893e-05,0.0397860407903909,1.344795627551859,2.8964042311519242,0.0,3.329735664520319e-09,2.0672751254302866e-09
9,parameters/encoder.roberta.encoder.layer.0.attention.output.dense.weight,1.9575666744025817e-07,2.1344641648368707e-15,9.6209871328332e-08,2.46969202074315e-07,3.304292350580742e-06,0.0403816936415788,3.213295329659748,12.840453371793329,0.051907133136401606,1.1104393362743997e-07,4.6200261523468364e-08
10,parameters/encoder.roberta.encoder.layer.0.attention.output.LayerNorm.weight,7.816191643339147e-09,6.685545556360505e-18,1.015023506652061e-09,9.856629685303156e-09,0.6156525901945613,0.0974861908782125,1.4456343450095352,2.7814846071466492,0.0,3.6272298766466172e-09,2.5856421941870656e-09
11,parameters/encoder.roberta.encoder.layer.0.intermediate.dense.weight,5.002498945243162e-08,2.9563774351544485e-16,1.096057310849865e-08,7.162862449828133e-08,-0.0113346586189311,0.0607580357729595,2.97328595125033,9.425285451669685,0.0,5.7956095120493607e-08,1.719411944577113e-08
12,parameters/encoder.roberta.encoder.layer.0.output.dense.weight,2.7246639671246358e-05,5.238813242707092e-11,1.0535404655282969e-05,3.830039249294203e-05,-0.000112760096662,0.0509716953262455,4.247791064433115,23.17725036832096,0.0,3.77442689311982e-05,7.237964660529292e-06
13,parameters/encoder.roberta.encoder.layer.0.output.LayerNorm.weight,1.7982833269645457e-06,1.1765138972079658e-13,8.687560101041966e-07,1.8703115558239685e-06,0.5109690259462994,0.1123735305669006,0.3538958741580631,-0.29845418810471636,0.0,1.2075497066697828e-06,3.43003483540323e-07
14,parameters/encoder.roberta.encoder.layer.1.attention.self.query.weight,2.510171121196469e-07,2.587636129477039e-14,1.0783583622152303e-07,7.027075081056383e-07,0.0001951886705329,0.0759863889472458,1.042835362504019,1.9276169045823937,0.0,6.688449365342298e-07,1.608613107455313e-07
15,parameters/encoder.roberta.encoder.layer.1.attention.self.key.weight,3.1310503254061143e-06,5.657834518631546e-13,9.734509754364168e-07,3.4782971612552064e-06,-3.776269572425157e-05,0.0745593718141202,1.9357623177008734,4.423207041024354,0.0,3.0172725533424747e-06,7.521857828111047e-07
16,parameters/encoder.roberta.encoder.layer.1.attention.self.value.weight,4.261374316321552e-08,1.482054471826481e-16,1.0601782390781646e-08,5.4544638182925335e-08,0.0001040482220213,0.0421736568456787,1.7443683224636728,3.122983762551379,0.0,4.7601603377623296e-08,1.217396595948289e-08
17,parameters/encoder.roberta.encoder.layer.1.attention.output.dense.weight,1.3491128470026387e-08,7.907132635899348e-16,9.757747519780128e-09,9.623117589761047e-08,-9.920277029305042e-06,0.039764444603185,3.0522995149695524,12.02037794332718,0.0,9.081690735025161e-08,2.811962417227397e-08
18,parameters/encoder.roberta.encoder.layer.1.attention.output.LayerNorm.weight,2.7442110620921864e-06,3.005257328622329e-13,1.0492121378698619e-06,3.065380591826879e-06,0.6438848846203952,0.1354366076190484,0.5855302241917116,-0.3429528459347222,0.04125547850465669,2.0690963797485445e-06,5.482022736748115e-07
19,parameters/encoder.roberta.encoder.layer.1.intermediate.dense.weight,2.9187484374721654e-07,6.075258602539753e-15,1.0259975688919836e-07,3.7735534580181456e-07,-0.0143675512643725,0.0644239113303974,2.464022844876276,8.658898869204428,0.0,2.5784270728575743e-07,7.794394525901132e-08
20,parameters/encoder.roberta.encoder.layer.1.output.dense.weight,2.0377164023042203e-06,1.2900662756426398e-12,1.0064246979319702e-06,5.187130273872591e-06,5.649138364106832e-05,0.0527436002953514,4.489546509029513,23.895399314581006,0.033591431452410864,1.045437452975657e-06,1.1358108450101363e-06
21,parameters/encoder.roberta.encoder.layer.1.output.LayerNorm.weight,4.5491730229327136e-09,3.4185093080621006e-18,9.103869950258428e-10,7.465754840038829e-09,0.563354952842928,0.1337718840011416,0.12290620193789203,-0.4671947852348117,0.0,2.247915633508944e-09,1.8489211200216462e-09
22,parameters/encoder.roberta.encoder.layer.2.attention.self.query.weight,1.075664938362231e-08,3.514392992926426e-16,1.0373950679207745e-08,8.355310651438538e-08,-0.0015558327343114,0.0693338446486832,1.344861986170302,2.107226917265768,0.0639419837933739,5.093177912486187e-08,1.8746714359925654e-08
23,parameters/encoder.roberta.encoder.layer.2.attention.self.key.weight,4.1908363636612105e-06,6.261097783654532e-12,1.0973589303368855e-06,1.0559513334288346e-05,6.384512236459904e-05,0.0683007588039099,1.6833722269658002,3.996540572608398,0.06610747535373702,4.578871130663114e-06,2.50221857231828e-06
24,parameters/encoder.roberta.encoder.layer.2.attention.self.value.weight,3.1865433355921773e-06,9.160679491362471e-13,9.3901090326332e-07,4.051630887558845e-06,-0.0003400633170984,0.0463167858432113,2.5465276759646938,6.001276989039209,0.0,2.3353653183398532e-06,9.57114386652007e-07
