Unnamed: 0,layer_index,median,variance,min,max,Mean,StdDev,Skewness,Kurtosis,Sparsity,mean,std
0,parameters/classifier.dense.weight,2.305924801979367e-09,1.63120469243976e-18,1.0848673817489457e-09,5.784618507291977e-09,1.831291045712778e-06,0.020884424568294,-2.4153151480221773,1.9848439238200446,0.029324131147320256,1.1750663063498398e-09,1.2771862403110042e-09
1,parameters/classifier.out_proj.weight,1.1169663103172338e-07,9.7632206408441e-18,1.0094998860943e-07,1.1196231716957646e-07,-4.371185445960871e-05,0.0187137944230178,-1.6085712783542174,2.383451757797673,0.028707741098499894,1.0360617830970241e-07,3.1246152788533978e-09
2,parameters/encoder.roberta.embeddings.word_embeddings.weight,5.465600072087606e-07,2.0108172731978685e-14,1.0583917919650463e-07,6.277994221097107e-07,-0.0113615072623671,0.1283658394965572,1.7017775451181916,3.809701455423978,0.0,3.4300608311767694e-07,1.4180328886164342e-07
3,parameters/encoder.roberta.embeddings.position_embeddings.weight,4.0344622291166815e-08,3.866367851662215e-16,1.1545260003317325e-08,8.816207256687225e-08,0.0003445132038981,0.0755137771931206,2.776306654063781,10.438892548767255,0.0,4.801625179801816e-08,1.966308178201529e-08
4,parameters/encoder.roberta.embeddings.token_type_embeddings.weight,3.8239349121300445e-06,7.678667953777557e-12,1.03019031133255e-06,9.887779154378942e-06,-0.0002076929983255,0.0251005607441857,3.8809865957202425,21.5222434557755,0.01908920411862164,8.000256965982875e-06,2.771040951299269e-06
5,parameters/encoder.roberta.embeddings.LayerNorm.weight,1.3674910120913e-08,8.983480794541864e-19,1.1792822300590069e-08,1.587121824534853e-08,0.3357254763638286,0.0639204642931742,0.468893968067146,-0.0070513683345753975,0.0,1.547056475245249e-08,9.47812259603233e-10
6,parameters/encoder.roberta.encoder.layer.0.attention.self.query.weight,3.839263460106676e-06,2.5276564276968092e-12,9.934920521302373e-07,6.482935285084756e-06,8.546326140564047e-05,0.1016103293044025,1.1665641946640954,1.974182975335668,0.0,1.3593746451487272e-06,1.5898605057352703e-06
7,parameters/encoder.roberta.encoder.layer.0.attention.self.key.weight,1.4133736373128927e-07,1.2127063889921415e-16,1.114066819013161e-07,1.53190438133151e-07,0.000112793106243,0.1006120468130983,1.470863870246481,2.025129947322561,0.0,1.149496108301798e-07,1.101229489703278e-08
8,parameters/encoder.roberta.encoder.layer.0.attention.self.value.weight,3.265280190992815e-09,3.2004734843762684e-18,1.1000590366802182e-09,8.40178365573097e-09,3.158816936226893e-05,0.0397860407903909,1.5370582957982477,3.6128977864655902,0.0,3.6794035428540932e-09,1.7889867200111544e-09
9,parameters/encoder.roberta.encoder.layer.0.attention.output.dense.weight,1.9791322642286953e-07,2.5270138629534622e-15,9.726977015549366e-08,2.4968994542434304e-07,3.304292350580742e-06,0.0403816936415788,3.239283526527079,13.225590100077072,0.007825278290155835,1.1226725233050198e-07,5.0269412796982846e-08
10,parameters/encoder.roberta.encoder.layer.0.attention.output.LayerNorm.weight,7.159020572885457e-09,6.6391831379291776e-18,9.296821902104866e-10,9.027902323317818e-09,0.6156525901945613,0.0974861908782125,1.5736178809746717,3.4117109047878187,0.09780522585998755,3.3222590353995464e-09,2.5766612384885167e-09
11,parameters/encoder.roberta.encoder.layer.0.intermediate.dense.weight,4.4438190385717494e-08,2.944972436676378e-16,9.736494497318941e-09,6.362912790913087e-08,-0.0113346586189311,0.0607580357729595,2.474578856812685,9.475454730826751,0.0,5.148354886563719e-08,1.7160921993518814e-08
12,parameters/encoder.roberta.encoder.layer.0.output.dense.weight,2.7334942317980515e-05,5.52887054814688e-11,1.056954846628872e-05,3.842451884646271e-05,-0.000112760096662,0.0509716953262455,4.474078859586719,23.692763957086484,0.0,3.786659296402885e-05,7.435637530263884e-06
13,parameters/encoder.roberta.encoder.layer.0.output.LayerNorm.weight,2.04561537263386e-06,1.0783573326555256e-13,9.882428551105836e-07,2.1275502101586757e-06,0.5109690259462994,0.1123735305669006,0.32001380353263004,0.07661383717977197,0.011893355110876743,1.3736335126638901e-06,3.28383515520424e-07
