Unnamed: 0,layer_index,mean,median,variance,min,max,std,sparsity,Skewness,Kurtosis
0,gradients/classifier.out_proj.bias,0.12839846381985082,0.1483795738561539,0.0011664134183878498,0.10093989605494354,0.213889758639093,0.034152795176791435,0.04041673549020624,0.18795183768068074,-2.056918375225528
1,gradients/classifier.out_proj.weight,0.0424134171462045,0.04200647741031115,2.4538112645703357e-07,0.04115441350757733,0.04294831535311476,0.0004953595930805701,0.0,-0.03797019092888568,-0.7872655954691394
2,gradients/classifier.dense.bias,0.11810590051010898,0.19027297282621167,0.0023821295747264203,0.07868384424183021,0.27670834712755965,0.04880706480343277,0.08794224649970123,0.1566180327721291,0.2818380122325462
3,gradients/classifier.dense.weight,0.04576966428597333,0.049682065094676285,3.7481743591303816e-05,0.03115843546655803,0.05215113746276995,0.006122233545962028,0.0,0.0037203883516023217,12.839680949864992
4,gradients/encoder.roberta.encoder.layer.11.output.LayerNorm.weight,0.041377716903993715,0.054384907247499246,5.6842652404292735e-05,0.03318234471977441,0.06223102884530792,0.0075394066347619,0.01992385637885319,-3.2455252047465852,13.88775457060779
5,gradients/encoder.roberta.encoder.layer.11.output.LayerNorm.bias,0.012082120866368213,0.045844172866264354,0.00012354127059981574,0.005184465105305979,0.04619344165057848,0.01111491208241641,0.0,-0.27845567114874903,0.6566803361576664
6,gradients/encoder.roberta.encoder.layer.11.output.dense.bias,0.20659118966636236,0.19163921989764734,0.00511645260354848,0.07954836566688916,0.33553281729746254,0.07152938279859945,0.025834279187645293,0.16798745577427965,1.6564095063297097
7,gradients/encoder.roberta.encoder.layer.11.output.dense.weight,0.006635080238180442,0.00487750169561159,5.368880861605332e-06,0.0009106299998899502,0.008270694692420985,0.002317084560736904,0.012242394755821541,1.7257644414315094,111.08250348216312
8,gradients/encoder.roberta.encoder.layer.11.intermediate.dense.bias,0.07439973669979111,0.06876726313472854,0.00021952178659750043,0.043181200098118155,0.09976486165446502,0.01481626763383849,0.0,0.4487447842764606,25.721648493122238
9,gradients/encoder.roberta.encoder.layer.11.intermediate.dense.weight,0.17939767296564127,0.17410685757715022,0.0016543532429109775,0.07257822409666996,0.21000295951105932,0.04067374144225066,0.0,-0.33163671500961456,78.80708331744597
10,gradients/encoder.roberta.encoder.layer.11.attention.output.LayerNorm.weight,0.04960457949432986,0.04243258228734066,6.023626461555074e-06,0.042248801944255135,0.050909373463084544,0.002454307735707763,0.05624580245140316,-0.7194074306569004,6.375866743124034
11,gradients/encoder.roberta.encoder.layer.11.attention.output.LayerNorm.bias,0.0018645377165395047,0.0020966574733758854,5.325128567175024e-07,0.0010241086946179746,0.0035723629676310555,0.0007297347851908124,0.02352679970458016,-0.08677451087016706,-0.3110696965492743
12,gradients/encoder.roberta.encoder.layer.11.attention.output.dense.bias,0.029139385606832227,0.03591380786143941,0.00013388569660611186,0.022803757522400728,0.06051820701412413,0.011570898694836655,0.0,0.02517352711974216,0.4130981647717619
13,gradients/encoder.roberta.encoder.layer.11.attention.output.dense.weight,0.011810228757072504,0.01724456388406776,4.269630108976637e-05,0.0073426862295125385,0.026431449912351034,0.006534240666654876,0.0,0.17298770718299153,8.98794644214937
14,gradients/encoder.roberta.encoder.layer.11.attention.self.value.bias,0.06380709756306623,0.04714650294786829,0.00011695317203679085,0.024430879658944766,0.0641916338321673,0.010814488986394541,0.07279878685836604,0.12234839657783347,-0.24548701364721173
