Unnamed: 0,layer_index,mean,median,variance,min,max,std,sparsity,Skewness,Kurtosis
0,gradients/classifier.out_proj.bias,0.000261313108637781,0.00029787189249780023,7.3982126937254656e-09,3.994543827340773e-05,0.0003397947158744608,8.601286353636568e-05,0.0,-0.07638947283954153,-1.6092014308763827
1,gradients/classifier.out_proj.weight,0.00030167718207152645,0.00021982964403874464,8.093782098999185e-09,6.600148813229982e-05,0.00032925303793866447,8.99654494736684e-05,0.0,0.2001748532471922,-1.0376589171311794
2,gradients/classifier.dense.bias,0.5753299152588284,0.18761071343117414,0.03356213954623482,0.02989786628554145,0.6394323949537684,0.18319972583558858,0.0,0.4916466161549844,1.82852772280473
3,gradients/classifier.dense.weight,0.0777181018855234,0.025159339137414204,0.0005439771224232542,0.008695793501906137,0.07957061273077654,0.023323317140220918,0.007813446251229855,-0.04175182780252536,12.176978338781842
4,gradients/encoder.roberta.encoder.layer.11.output.LayerNorm.weight,0.46273189046608787,0.43365732391447265,0.030648130896300196,0.08069809179136023,0.6979317274863408,0.17506607580082517,0.05937321927457838,-2.4553214081273094,8.525774149052106
5,gradients/encoder.roberta.encoder.layer.11.output.LayerNorm.bias,6.321478894214681e-05,0.0002171849789137833,6.240503487087483e-09,1.3490360146664101e-05,0.0002971104439022268,7.899685745070801e-05,0.0646067009792655,-0.030035067423246742,-0.4106162798036567
6,gradients/encoder.roberta.encoder.layer.11.output.dense.bias,0.0001179757061200751,0.0004991315078285481,2.5632054761301558e-08,5.670146323040602e-05,0.0005873733410619835,0.00016010013979148873,0.0,-0.15584364037268145,0.9777756192328142
7,gradients/encoder.roberta.encoder.layer.11.output.dense.weight,5.7857549348761165e-11,5.354338470822672e-11,3.7901919219688084e-22,5.058047272896383e-11,1.0411977027235211e-10,1.9468415246159116e-11,0.09505495364807051,-0.44649993710955854,112.55583264347267
8,gradients/encoder.roberta.encoder.layer.11.intermediate.dense.bias,0.00018821341861788825,0.00017614902266880155,1.4299219723378961e-08,1.3299672249738175e-05,0.00038743225549634245,0.00011957934488591796,0.026681129391460345,-0.1310857478889415,73.46853933652434
9,gradients/encoder.roberta.encoder.layer.11.intermediate.dense.weight,4.726907414244729e-07,2.55625216532084e-07,7.936108009730949e-14,8.260026412235799e-08,1.0301811681185111e-06,2.817109868239247e-07,0.0,1.9796872783291608,178.21927514008
10,gradients/encoder.roberta.encoder.layer.11.attention.output.LayerNorm.weight,0.00031992310005846445,0.00045533948332510425,4.069960980359097e-08,7.015656387519739e-05,0.0008441140013846276,0.00020174144294993158,0.0,-0.9007520090192682,3.6196286443381966
11,gradients/encoder.roberta.encoder.layer.11.attention.output.LayerNorm.bias,1.1745192610103477e-10,2.2482321048671704e-10,1.2262897219095985e-20,4.18353744813797e-11,4.227204813874406e-10,1.107379664753511e-10,0.006898429599319522,-0.07560164597919043,0.4395908153896191
12,gradients/encoder.roberta.encoder.layer.11.attention.output.dense.bias,4.094203084108281e-07,2.8377868441068933e-07,2.4787171143934522e-14,1.5620150945087693e-08,5.177712867540426e-07,1.5743942055258762e-07,0.0,-0.2338932266950001,0.7525847206248293
13,gradients/encoder.roberta.encoder.layer.11.attention.output.dense.weight,0.00023137371456873472,0.00020631240371310288,1.9817560171902228e-08,3.689626838314542e-05,0.0005003582202310943,0.00014077485631987878,0.07814665288493355,-0.2023524577421973,9.903761689184655
14,gradients/encoder.roberta.encoder.layer.11.attention.self.value.bias,3.0497242707879653,1.8005061644836964,0.586396344085152,0.9576921280128803,3.2724598718224085,0.765765201667686,0.0,0.08316530451534589,0.6091045850726634
15,gradients/encoder.roberta.encoder.layer.11.attention.self.value.weight,7.745833460175647e-05,0.00017900930030338643,1.6581296776966382e-09,4.621413184391006e-05,0.00019330762721391358,4.072013847835783e-05,0.0401726588402875,0.5491801763296693,41.539650513599696
16,gradients/encoder.roberta.encoder.layer.11.attention.self.key.bias,7.520324672150379e-05,0.0007313292291576145,8.955234101275727e-08,4.756601932209865e-05,0.0009598984094778612,0.00029925297160213627,0.0,-0.9621768077204589,4.615051755975626
17,gradients/encoder.roberta.encoder.layer.11.attention.self.key.weight,6.14248692573136e-10,6.03296829020365e-10,2.070263953691194e-20,9.116928090380106e-11,6.351418099518577e-10,1.438841184318545e-10,0.0,-0.004214638018460795,37.1780484355697
18,gradients/encoder.roberta.encoder.layer.11.attention.self.query.bias,2.5954329606470744e-07,3.9535974190659427e-07,2.307043337999344e-14,5.89998253917676e-08,6.067807039168019e-07,1.5188954335303478e-07,0.05426311240808695,0.09209371678768657,5.122897665520672
19,gradients/encoder.roberta.encoder.layer.11.attention.self.query.weight,0.6914944504503666,0.46280577214356555,0.03704568296375255,0.0494421716021849,0.7305254145770012,0.1924725511956254,0.03463654674181561,-0.795492964069473,128.85858309288108
20,gradients/encoder.roberta.encoder.layer.10.output.LayerNorm.weight,0.5148935976978776,0.1968368739674306,0.021952501721738703,0.025259185194462977,0.6683705498847873,0.14816376656166225,0.06276269960486112,8.057445328493221,147.77887590580426
21,gradients/encoder.roberta.encoder.layer.10.output.LayerNorm.bias,0.35556039724255445,0.6560878102690061,0.05587060294796611,0.04125423896001259,0.8231292789856911,0.2363696320341642,0.0,-0.4239804770213006,0.2770686932199909
22,gradients/encoder.roberta.encoder.layer.10.output.dense.bias,0.00011234604342371058,8.470203572185523e-05,5.48833305447873e-10,5.95684186636159e-05,0.00014042630154493372,2.3427191582600622e-05,0.0,-0.2781803616285847,0.6544158024677944
23,gradients/encoder.roberta.encoder.layer.10.output.dense.weight,3.321963859133786e-07,1.2038226154300486e-07,6.565405130172928e-15,8.488648793776757e-08,3.589945107969737e-07,8.102718759881111e-08,0.0,-1.791448517636443,147.5235506556988
24,gradients/encoder.roberta.encoder.layer.10.intermediate.dense.bias,0.21986019441059765,0.24041698403967934,0.00824283042278191,0.0233740059975516,0.2982312077473328,0.09079003482091011,0.028058050493593705,-3.610604559753673,37.52996356526469
