Unnamed: 0.1,Unnamed: 0,layer_index,mean,median,variance,min,max,std,sparsity,Skewness,Kurtosis,Mean,StdDev
0,0,gradients/classifier.out_proj.bias,0.13336120814886931,0.21856396903896563,8.720762406201877e-06,0.18622424047236294,0.2629166702979573,0.03217652128502301,0.024817423350085955,0.3558870018560413,-467.4116359264041,0.2072984788466503,0.0029372608378609
1,1,gradients/classifier.out_proj.weight,0.042172936984890504,0.4208767163026786,1.9466053654217706e-05,0.3462118641087335,0.4929140937603727,0.0004983720783026982,0.07313159036859686,0.3699121625348094,-466.1411965092846,0.3985040709712305,0.0043223246851231
2,2,gradients/classifier.dense.bias,0.10368398113873213,0.3520142530038644,7.748532878664387e-05,0.30024423747679774,0.3900988157078624,0.052871421014689016,0.0,0.26046720636171916,-464.496114273531,0.3701783624337271,0.0087929869092196
3,3,gradients/classifier.dense.weight,0.04484709378016641,0.20971629775065614,4.556914528663043e-05,0.16909250082708707,0.2437492704470484,0.006374918446217942,0.030144808519960663,0.3114380975930931,-452.0182308861535,0.2285148585721078,0.0068325547112525
4,4,gradients/encoder.roberta.encoder.layer.11.output.LayerNorm.weight,0.03510539952188621,0.10644061807347018,7.021648147297161e-06,0.08754347358767298,0.12392383153889955,0.008101995611738034,0.014407643665429154,-3.1622166413892616,-451.0539455485118,0.1170359504400497,0.0025590640492946
5,5,gradients/encoder.roberta.encoder.layer.11.output.LayerNorm.bias,0.011830763739947871,0.36123938476839274,1.368621551437195e-05,0.32302430330271975,0.402573418693023,0.011392141844365083,0.012384963054801959,0.3919753210348108,-464.024083812403,0.3733383941899554,0.0038881258180104
6,6,gradients/encoder.roberta.encoder.layer.11.output.dense.bias,0.2068803429925475,0.14259014743432472,5.049572315948062e-05,0.1258468958437545,0.15959477846237244,0.06903175306703296,0.04561641958852428,0.5861839220944346,-463.6133003213301,0.1338096224043118,0.0071901251607897
7,7,gradients/encoder.roberta.encoder.layer.11.output.dense.weight,0.007781722081389476,0.4492185056644873,3.265009708203582e-06,0.3830686197985455,0.5048742385745376,0.002329006833624231,0.0691669733528396,1.7859882469121884,-353.6827936860664,0.4205075965106304,0.0018101748666414
8,8,gradients/encoder.roberta.encoder.layer.11.intermediate.dense.bias,0.06535338124041216,0.40271176386682794,2.1351591766528645e-05,0.3470594726321824,0.45584054802535856,0.016263772903292523,0.0,1.2097599933426386,-439.31510864425724,0.4325505334298155,0.0043862230134579
9,9,gradients/encoder.roberta.encoder.layer.11.intermediate.dense.weight,0.17742446507553217,0.3848311049373093,3.695317703103311e-05,0.34130834767546137,0.4524058466902673,0.04198568475789433,0.0,0.13116017710537217,-386.27009686676774,0.4254864370865445,0.0062935233888178
10,10,gradients/encoder.roberta.encoder.layer.11.attention.output.LayerNorm.weight,0.052178885622218875,0.13011076410542702,1.260607405875742e-06,0.11636898148527894,0.15178064882664852,0.002555075549456624,0.09434246652614639,-0.195253557970835,-459.01694962374586,0.1214571873822859,0.0010732986271523
11,11,gradients/encoder.roberta.encoder.layer.11.attention.output.LayerNorm.bias,0.001640431429739297,0.12456153146369094,2.7657413605653368e-05,0.09948088444942466,0.1386981279901421,0.000674831872665464,0.06669287252105145,0.4210815316091917,-465.3040239119222,0.1379246842680164,0.0055977858588479
12,12,gradients/encoder.roberta.encoder.layer.11.attention.output.dense.bias,0.032116702135267294,0.3508600390606637,1.2499181559025496e-05,0.28832416030931884,0.4106023419615834,0.012330904898993859,0.0,0.44168666728338724,-464.3096923018594,0.3424797215824844,0.0033609704341162
13,13,gradients/encoder.roberta.encoder.layer.11.attention.output.dense.weight,0.014230702297181801,0.24706583021095108,5.509972898906293e-05,0.2132461183438558,0.29212810846057585,0.006530405009534898,0.033944321176896365,0.24827273577613634,-455.9213660228346,0.2265432835910288,0.0069351769927053
14,14,gradients/encoder.roberta.encoder.layer.11.attention.self.value.bias,0.0647077100456749,0.01673160106596488,9.602944675182893e-06,0.014765639397290562,0.019878533140176232,0.010404566292377711,0.07372357979553046,0.4724977977780701,-465.47372936924467,0.0167665735153668,0.0032940352628143
15,15,gradients/encoder.roberta.encoder.layer.11.attention.self.value.weight,0.03836926225828243,0.5215029666525289,6.656718078135748e-05,0.46392562246383906,0.6068325433909635,0.003707717394631104,0.0,0.39848669108360174,-447.4847658790453,0.4877375280143801,0.0077328544997697
16,16,gradients/encoder.roberta.encoder.layer.11.attention.self.key.bias,0.017759675712683203,0.3279429183710311,5.991245999293489e-05,0.2783638886327913,0.36695259104854566,0.00790065057194009,0.03711800788698809,-0.19627073540251577,-460.7907695145583,0.3154113266965814,0.0075079618890739
17,17,gradients/encoder.roberta.encoder.layer.11.attention.self.key.weight,0.08051173892046704,0.1960059178743624,9.534822762910507e-05,0.17021913459200314,0.22006410314777017,0.016187619033222737,0.0648098837930659,2.148097204196499,-357.58517201369926,0.194892718595448,0.0093950179937251
18,18,gradients/encoder.roberta.encoder.layer.11.attention.self.query.bias,0.06084704786525286,0.5085268372651433,9.863917022644718e-05,0.4249129247390512,0.5592020481191794,0.012914626484719699,0.038921723589808756,0.754068795249907,-454.9714924466855,0.4949828776171873,0.0100007536896437
19,19,gradients/encoder.roberta.encoder.layer.11.attention.self.query.weight,0.0027229097131852846,0.2696061773455651,1.2345725726905423e-05,0.24083614153320074,0.3184687737886771,0.0013440560415044801,0.0,0.6156297768970114,-412.19171536718,0.2797828369421518,0.0034145668699917
20,20,gradients/encoder.roberta.encoder.layer.10.output.LayerNorm.weight,0.008200712932783254,0.013629749558504345,3.586754096838036e-05,0.010788744621867376,0.014489110842338818,0.0002001979972386796,0.05099471106941271,1.630931266085466,-438.6354012792848,0.0131053956162049,0.0059853787916461
21,21,gradients/encoder.roberta.encoder.layer.10.output.LayerNorm.bias,0.04122400349979136,0.4722053826375106,3.679236190282908e-05,0.40434877802374286,0.5235819985078617,0.009695447444074124,0.07200124485786576,0.28903362771392627,-464.3186772736007,0.4825580468361713,0.0064387285828813
22,22,gradients/encoder.roberta.encoder.layer.10.output.dense.bias,0.003581696809826542,0.48163455430691937,7.164856455833353e-05,0.41086844741104384,0.5728867081389163,0.002262860941923153,0.09041517139377735,0.4728841302694214,-464.06990300889095,0.4798789681467904,0.0079767075104148
23,23,gradients/encoder.roberta.encoder.layer.10.output.dense.weight,0.34181061544765684,0.3764168248284377,6.735682254431761e-05,0.3143292735272578,0.42465581405670183,0.09057538991427876,0.0,0.7212483255676484,-381.4508133049819,0.3907117119817486,0.0087398056543622
24,24,gradients/encoder.roberta.encoder.layer.10.intermediate.dense.bias,0.04161667025202985,0.39709961817465494,3.801461518490358e-05,0.35333272131346727,0.45632493724115286,0.00454276498939779,0.0,-1.516773479246456,-449.944876261759,0.4387959285761157,0.0058207506572707
25,25,gradients/encoder.roberta.encoder.layer.10.intermediate.dense.weight,0.12768954118295348,0.45438384025002293,9.659120016932451e-05,0.39512069266771693,0.5355986567006035,0.014793541141701293,0.004714560364760842,-0.7352120706007452,-204.719203157395,0.4180549270452939,0.0093331986921855
26,26,gradients/encoder.roberta.encoder.layer.10.attention.output.LayerNorm.weight,0.12413428473419934,0.23706081735506535,1.4938677892957671e-06,0.19207981341869076,0.2747663518057716,0.03601199433366951,0.0,0.6897623302472824,-444.8414541567659,0.2222880582086258,0.0013038255464103
27,27,gradients/encoder.roberta.encoder.layer.10.attention.output.LayerNorm.bias,0.06546623791308542,0.2666058033287621,1.5332297388300854e-06,0.22085819072015436,0.3089262920414203,0.02028022737271011,0.033740815113574726,0.6175772761232421,-465.00592789654235,0.2876944246293916,0.0012208028223092
