Unnamed: 0.1,Unnamed: 0,layer_index,mean,median,variance,min,max,std,sparsity,Skewness,Kurtosis,Mean,StdDev
0,0,gradients/classifier.out_proj.bias,0.1228278131343324,0.18299007946661006,1.0145874451736006e-05,0.1559140269665011,0.2201238502506442,0.029951453674585658,0.07271268026293454,0.2818608261446691,-467.54268923176255,0.1884420820106947,0.0034035427776855
1,1,gradients/classifier.out_proj.weight,0.04044072054461269,0.39129159567679633,1.9706248971420365e-05,0.32187523686133246,0.45826517554459145,0.0004992903418734336,0.0876193576551809,0.45384515394947433,-466.2410869415644,0.3863610556344555,0.0043409116742066
2,2,gradients/classifier.dense.bias,0.11393446877666888,0.37348059450075755,6.43835762360747e-05,0.3185535680767735,0.41388760926965795,0.05286572456243979,0.0,0.49226227557028995,-464.87362592949086,0.3574171237660877,0.0080160612830895
3,3,gradients/classifier.dense.weight,0.050011525196185284,0.2297281983575432,4.7198377892802666e-05,0.1852279292902812,0.26700872250445207,0.006553061837000932,0.03288608707706633,0.28215153384361846,-452.1518431081511,0.2244712753016989,0.0067645915724999
4,4,gradients/encoder.roberta.encoder.layer.11.output.LayerNorm.weight,0.04048657346821209,0.10110260158996906,6.452093512914354e-06,0.08315315235981813,0.11770902869928555,0.0080695445777209,0.004246988805755729,-3.2620088634870408,-450.9170743086568,0.0963911423742661,0.0024629462221047
5,5,gradients/encoder.roberta.encoder.layer.11.output.LayerNorm.bias,0.011832414396292273,0.3597962226827709,1.9909520078440046e-05,0.32173381160409226,0.4009651259125737,0.012684123435074478,0.0,0.4584170462938682,-464.83677413323477,0.3717950224745063,0.0042118601509297
6,6,gradients/encoder.roberta.encoder.layer.11.output.dense.bias,0.1909870243414391,0.1473772598189576,5.1003351564455085e-05,0.1300718948671879,0.1649527793779114,0.07208429322906768,0.0,0.4747622701387123,-463.5039355724863,0.1498109885659597,0.0069201700716772
7,7,gradients/encoder.roberta.encoder.layer.11.output.dense.weight,0.007909917376897373,0.4361097989603464,3.458303300839227e-06,0.3718902419686489,0.4901414343100288,0.002416069842783413,0.012836483419641111,1.7952282345287696,-354.120259860268,0.4016204524253594,0.0017958543461306
8,8,gradients/encoder.roberta.encoder.layer.11.intermediate.dense.bias,0.06619181820018577,0.47139293478746663,1.8116843375099613e-05,0.4062493277548653,0.5335826588861685,0.01642074067162383,0.0,0.8822496220084161,-438.9574453551133,0.4999071587344454,0.0040017080823932
9,9,gradients/encoder.roberta.encoder.layer.11.intermediate.dense.weight,0.21157874321607717,0.41899554944746126,4.601811057336129e-05,0.371608939169773,0.49256942558765365,0.04149305918619176,0.07846251898201871,-0.2566879365431195,-386.2957621252105,0.3884780048589734,0.0071065388727941
10,10,gradients/encoder.roberta.encoder.layer.11.attention.output.LayerNorm.weight,0.0446147240775137,0.11572360462451736,1.2608513671153578e-06,0.1035013366999242,0.13499731490497924,0.00240168854774144,0.019537015308779413,0.03235026880928343,-458.5724904479309,0.1263422286752386,0.0011419567408723
11,11,gradients/encoder.roberta.encoder.layer.11.attention.output.LayerNorm.bias,0.001848260316399896,0.1572901780005002,4.205933307618127e-05,0.12561957001354251,0.17514117708375174,0.0007448459024073148,0.015042355493782165,0.4997381608550339,-464.7325199715411,0.1545804637108916,0.0062541867168354
12,12,gradients/encoder.roberta.encoder.layer.11.attention.output.dense.bias,0.030879487816197915,0.38175378771976703,8.65994816447479e-06,0.3137115317660126,0.4467564893115104,0.011604845499457237,0.004346835281382246,0.4343022610178837,-465.099907995884,0.3875655484989251,0.0029726045313884
13,13,gradients/encoder.roberta.encoder.layer.11.attention.output.dense.weight,0.013946204691474989,0.24198744512962644,5.153469502097653e-05,0.20886289017700177,0.28612347792718684,0.006087542217621169,0.0,0.31434935354186067,-456.6242926450548,0.2264131453695147,0.0071950000862261
14,14,gradients/encoder.roberta.encoder.layer.11.attention.self.value.bias,0.05817325208750414,0.01322088443426653,1.1818089194853668e-05,0.011667431664189971,0.01570750989895492,0.011154729048615366,0.0,0.32616033308230813,-465.1891808422668,0.0147366922160909,0.0034085103598421
15,15,gradients/encoder.roberta.encoder.layer.11.attention.self.value.weight,0.03336335553981086,0.4524815514038963,6.200994924014224e-05,0.40252462365822334,0.5265176772404923,0.0032661134682615864,0.0,0.19412082940955833,-447.8267683556577,0.4866805516499976,0.0084725823816961
16,16,gradients/encoder.roberta.encoder.layer.11.attention.self.key.bias,0.01661682339606163,0.2790813620827017,5.641689817790297e-05,0.23688931470196758,0.3122788241267633,0.00751000634766392,0.025002429010492003,-0.11182317351624209,-460.72188832122646,0.2868777652727481,0.0076646201419364
17,17,gradients/encoder.roberta.encoder.layer.11.attention.self.key.weight,0.0871114481571646,0.21422437032106,8.680747393316944e-05,0.18604074468782797,0.24051872738514993,0.0161184178440881,0.0,2.4727211242012572,-357.6399729109501,0.1968698806235682,0.0090028585807869
18,18,gradients/encoder.roberta.encoder.layer.11.attention.self.query.bias,0.059755773938727594,0.5309207628330492,9.090806953212937e-05,0.4436247560764525,0.583827550895687,0.013042335083061575,0.016279207312749077,0.9452796000124063,-454.8604697474909,0.5262179337572599,0.0095068302608748
19,19,gradients/encoder.roberta.encoder.layer.11.attention.self.query.weight,0.0028527256374981987,0.3009953014162634,1.5377605282619756e-05,0.2688756901879201,0.355546766405601,0.0013700144628079778,0.08698639277410754,0.7828859143467993,-412.6617556548557,0.298142701975698,0.003738642081815
20,20,gradients/encoder.roberta.encoder.layer.10.output.LayerNorm.weight,0.008073856548379835,0.013486139197941586,3.930602844525942e-05,0.010675068614944768,0.014336445789810129,0.00021452804328317396,0.0,1.7604084481656264,-438.65674822871244,0.013171052427328,0.0058471748103676
21,21,gradients/encoder.roberta.encoder.layer.10.output.LayerNorm.bias,0.043258971329250336,0.4385450499461951,4.2350077210704226e-05,0.3755254844060709,0.48625937384289136,0.01008706135810318,0.038645404474820205,0.2829268145156021,-464.6759489017912,0.4270776264664827,0.0066397477621776
