layer_index,mean,median,variance,min,max,std,sparsity,Skewness,Kurtosis,Mean,StdDev
fc2.bias,0.037391407499745344,0.2504222606687427,3.773219999180493e-06,0.2229612928828013,0.29099682793097387,0.006526670666078279,0.0,0.9578972223743917,-412.732753509372,0.2535564885492846,0.0020520823663752
fc1.bias,0.44641238107278913,0.4411376355322619,5.92176849449705e-06,0.39309686155241874,0.4950189201651783,0.08865225240666842,0.02008458920832514,0.36984732708163137,-463.54973440611457,0.3999841881596711,0.0027161894859729
convs_code_file.2.bias,0.5619687956346624,0.3623458201659223,3.50053327706191e-05,0.32286935365993025,0.40279838353432784,0.021621270343581175,0.0,0.633302692611843,-458.4524542585629,0.323361699894322,0.0054336259386177
convs_code_file.1.bias,0.7082621701201661,0.4103552288344101,3.397469516140586e-05,0.3667034146958426,0.4879283351648031,0.1007761151194106,0.07550887377736587,-16.7879857598168,-70.92539743512967,0.4355592345783736,0.0056695425141346
convs_code_file.0.bias,0.20961099420276838,0.30988631109527326,4.2830329244567416e-05,0.26996399790193204,0.36500966138778,0.10079136153072878,0.08224102650335482,1.1265796949044202,-460.0293497873824,0.3167603789513433,0.0069290503003964
convs_code_line.2.bias,0.04301872893844931,0.02078822965364258,8.206410708478773e-05,0.016565060509003228,0.02433709636592659,0.014939244110240555,0.0,0.15949596608113198,-463.92567848372977,0.0179941039890904,0.0092878516047863
convs_code_line.1.bias,0.0157697737448826,0.3242489278032197,1.6295227321129946e-05,0.2762268818799429,0.3770270309219823,0.010585119023136039,0.0,0.436577136875039,-464.2689377481538,0.3380311722801019,0.0040081950173526
convs_code_line.0.bias,0.04123793309238274,0.29747225655832715,4.438742760003144e-05,0.2510457424294422,0.339082274041857,0.008434009126535623,0.04169373796886737,0.3150692398131754,-464.64097227175887,0.281315533899211,0.0060367629817739
convs_msg.2.bias,0.039721387676024976,0.22698754029498291,5.370919099786781e-05,0.1831818585722328,0.2697741555404726,0.011561541452512711,0.0,0.7132965047808699,-463.3424184028446,0.265927800935066,0.0083161090821707
convs_msg.1.bias,0.8021812716465887,0.37065875933444165,0.00010011477068485072,0.31184466068196753,0.42072645094278,0.18323830479806458,0.08616237464654054,-1.016680854350883,-451.8458593112623,0.3382554962431377,0.0093657622982304
convs_msg.0.bias,0.022470548209905926,0.1599910302454484,6.699681064376089e-05,0.14370620539094583,0.19010564969093563,0.007203504219321226,0.04923186032863925,2.2703310165869866,1836.6073708679335,0.1448155608672209,0.0083536486385435
