layer_index,mean,median,variance,min,max,std,sparsity,Skewness,Kurtosis,Mean,StdDev
fc2.bias,0.03933260837282482,0.26342310614512676,4.049234887332779e-06,0.23453648315639472,0.30610413022888294,0.006761174113784991,0.09672446017055979,0.7426277601353212,-412.5589594905065,0.2535564885492846,0.0020520823663752
fc1.bias,0.3937178633015645,0.3890657487282968,6.521841416887967e-06,0.34669570774232966,0.4365868864858006,0.09303560346125025,0.005627274459737726,0.28029741667157976,-463.28578425669997,0.3999841881596711,0.0027161894859729
convs_code_file.2.bias,0.43356374894624966,0.2795529101019196,2.9816802656575747e-05,0.24909647738458457,0.3107624099259876,0.019954674007312254,0.08974037414499536,0.5519009421847446,-458.8257384973677,0.323361699894322,0.0054336259386177
convs_code_file.1.bias,0.747466978899304,0.43306983785446107,3.1387021973539676e-05,0.38700174186665315,0.5149368891792208,0.09686232378555247,0.0012080029108687484,-16.873340960176623,-70.69872785773703,0.4355592345783736,0.0056695425141346
convs_code_file.0.bias,0.21345179372822407,0.31556450178907136,3.7250492780562664e-05,0.2749106735234827,0.37169790281126547,0.09399691854706012,0.0,0.879327655626617,-460.0511289093759,0.3167603789513433,0.0069290503003964
convs_code_line.2.bias,0.040679309502024114,0.019657736268536126,7.324871452605922e-05,0.01566422904613577,0.023013610580326877,0.014114061429214685,0.0,-0.08719778562819994,-464.30854966892053,0.0179941039890904,0.0092878516047863
convs_code_line.1.bias,0.013529924556557646,0.27819444981865443,1.1775911476502464e-05,0.2369931828312746,0.3234762506223473,0.008998348316412141,0.07786645689316002,0.2511410698969546,-464.425472056188,0.3380311722801019,0.0040081950173526
convs_code_line.0.bias,0.03657713429560067,0.26385131022386576,4.288082769498338e-05,0.22267201934222614,0.30075847514233484,0.00828963975992346,0.0,0.027042368684778384,-463.9256529933364,0.281315533899211,0.0060367629817739
convs_msg.2.bias,0.049385785978560456,0.282214664206558,6.7456182663337e-05,0.2277508564501525,0.33541146187372906,0.01295693606172737,0.0,0.6055593775403074,-463.4935654842242,0.265927800935066,0.0083161090821707
convs_msg.1.bias,0.637896018818014,0.29474852539767626,7.400966808341306e-05,0.24797944625453722,0.3345624456140009,0.15754746336576458,0.0,-1.3258341374299136,-451.9762321210479,0.3382554962431377,0.0093657622982304
convs_msg.0.bias,0.018577200372529686,0.13227026768162697,6.803550324286216e-05,0.11880702452762679,0.1571670932666241,0.007259129619348759,0.0,2.599509915875773,1836.821542398111,0.1448155608672209,0.0083536486385435
