Unnamed: 0,layer_index,mean,median,variance,min,max,std,sparsity,Skewness,Kurtosis
0,gradients/classifier.out_proj.bias,0.11962928643229324,0.13824575476576031,0.0010855782520998501,0.09404604524354018,0.19928181724253788,0.032948114545446563,0.011306838772482886,0.07818178816866637,-1.8667175476671265
1,gradients/classifier.out_proj.weight,0.04313959978216843,0.04272569261497684,2.3253277460709759e-07,0.04185904007372885,0.04368365626530358,0.0004822165225363151,0.02721595456181072,0.03421540372205533,-1.0088027660183778
2,gradients/classifier.dense.bias,0.11957299515538508,0.19263651654729955,0.002943920194781778,0.07966124372871738,0.28014557873597784,0.05425790444517609,0.040751460172431565,0.05972489702677347,0.2982249491391846
3,gradients/classifier.dense.weight,0.046767670779646796,0.05076538139941899,4.2679475410180884e-05,0.0318378444465767,0.053288291834606843,0.006532953039030643,0.0,-0.0761210853684972,12.872005783610042
4,gradients/encoder.roberta.encoder.layer.11.output.LayerNorm.weight,0.04221927877666053,0.05549101623109082,6.513647325817219e-05,0.03385722478207078,0.06349671639628018,0.008070717022555745,0.00256689378599293,-3.299680297005515,14.265709721660858
5,gradients/encoder.roberta.encoder.layer.11.output.LayerNorm.bias,0.011500091674188018,0.04363573221295201,0.00014437386476523484,0.0049347150762752996,0.04396817575353314,0.012015567600628383,0.09091971649439264,-0.1962351101404008,0.7598832604136297
6,gradients/encoder.roberta.encoder.layer.11.output.dense.bias,0.19146332806613103,0.17760623233186662,0.004770485748535125,0.07372335121067379,0.31096306661927964,0.06906870310448296,0.0,0.034901658048145656,1.4331741137872855
7,gradients/encoder.roberta.encoder.layer.11.output.dense.weight,0.007056793174234988,0.005187506320549097,4.730002481038204e-06,0.0009685078909067217,0.00879636413676038,0.0021748568874843705,0.08501359000861933,1.7495314710563052,111.61012423033381
8,gradients/encoder.roberta.encoder.layer.11.intermediate.dense.bias,0.07410506172211277,0.06849489669059726,0.00026813777779234415,0.043010172353404756,0.09936972304665334,0.01637491306213197,0.06079289406886346,0.5896509376771255,26.01183405199577
9,gradients/encoder.roberta.encoder.layer.11.intermediate.dense.weight,0.1966772044734356,0.19087677929070343,0.001988158355480038,0.07956893746171098,0.23023038328760068,0.0445887693873708,0.0,-0.49195127509749675,78.46227128349702
10,gradients/encoder.roberta.encoder.layer.11.attention.output.LayerNorm.weight,0.046747239624624445,0.0399883662415614,5.767051220176406e-06,0.03981517207634331,0.04797687440713706,0.0024014685549005846,0.0,-0.6578488470129255,6.048344690081237
11,gradients/encoder.roberta.encoder.layer.11.attention.output.LayerNorm.bias,0.0017189460884867594,0.0019329408736471914,4.97174038375592e-07,0.0009441416063527242,0.0032934165371892865,0.0007051056930528728,0.05341544199126849,0.19089665993311755,0.19514963983126002
