layer_index,median,variance,min,max,Mean,StdDev,Skewness,Kurtosis,Sparsity
parameters/classifier.dense.bias,0.4766842300310777,0.0028643976618605,0.4766842300310777,0.4766842300310777,0.4766842300310777,0.0486266046708839,2.7977970707898994,7.920785859204748,0.1017292643250276
parameters/classifier.out_proj.bias,0.0826341015857866,0.0055105690233438,-0.5076214294551801,0.2834639181248543,-0.091754072269465,0.0678504520035332,1.5039562506364523,0.3474960014355405,0.0
parameters/encoder.roberta.embeddings.LayerNorm.bias,0.5106011748819509,0.0018332899814429,0.5106011748819509,0.5106011748819509,0.5106011748819509,0.0479885180903737,0.9895229446063132,0.0971376510132316,0.0089374032545114
parameters/encoder.roberta.encoder.layer.0.attention.self.query.bias,0.6733263526079455,0.0027047917350473,0.6491150920441865,0.7279789299203913,0.670556907478864,0.0486088529108105,2.4342126831202324,4.192287338604039,0.0
parameters/encoder.roberta.encoder.layer.0.attention.self.key.bias,0.5476202567622159,0.0022744995858827,0.5476202567622159,0.6865240298477328,0.6481291754117227,0.0471981167845575,8.740916989552874,60.30171536729412,0.0
parameters/encoder.roberta.encoder.layer.0.attention.self.value.bias,0.4409997346572485,0.0018741416095614,0.4409997346572485,0.4409997346572485,0.4409997346572485,0.0403230460516664,3.341527279005456,9.061013079087331,0.0
parameters/encoder.roberta.encoder.layer.0.attention.output.dense.bias,0.575920938525716,0.002697028870398,0.4780567640005188,0.6695455945475726,0.5717670649631101,0.0470346126835709,6.620954282663176,32.34213093674393,0.0
parameters/encoder.roberta.encoder.layer.0.attention.output.LayerNorm.bias,0.5018148854471077,0.0024056034273276,0.5018148854471077,0.5022397978915979,0.5018148854471077,0.0423807659595611,1.6644967071910337,0.1849702789924132,0.026555855612629
parameters/encoder.roberta.encoder.layer.0.intermediate.dense.bias,0.4558503065806701,0.0024350073596336,0.4558503065806701,0.5008105462346938,0.4558503065806701,0.0488883221918987,0.8845809939641479,-0.0790310288382024,0.0428393673076392
parameters/encoder.roberta.encoder.layer.0.output.dense.bias,0.617209645141916,0.002712034789013,0.4890437044381531,0.624267689346855,0.624267689346855,0.0637574835573771,1.2364866472594145,-0.3351570968507563,0.0732551734506464
