Unnamed: 0.1,Unnamed: 0,layer_index,mean,median,variance,min,max,std,sparsity,Skewness,Kurtosis,Mean,StdDev
0,0,gradients/classifier.out_proj.bias,0.1260286026009374,0.20223488907303286,9.366420393038128e-06,0.1723112861659457,0.24327396636761847,0.0320040084880475,0.0,0.26138004791512504,-467.1700146155765,0.2029710171333965,0.003060460813838025
1,1,gradients/classifier.out_proj.weight,0.0399877844160406,0.3844617250184902,2.081169530959445e-05,0.3162570067225733,0.45026630229825476,0.0004882386226403,0.053949467729580626,0.392361033748971,-466.05793621510327,0.38391711826798613,0.004561983703345911
2,2,gradients/classifier.dense.bias,0.1091166328873726,0.3386683241214949,8.085836047027901e-05,0.28886106703266634,0.3753089854464255,0.0528138307695359,0.0,0.4923786689325673,-464.481611439649,0.3384122446104348,0.00899212769428227
3,3,gradients/classifier.dense.weight,0.0487329070513675,0.21926045278045547,4.5325838432192554e-05,0.1767878733831532,0.25484226059850096,0.0064524152622494,0.05852245131876213,0.4277379144775545,-451.90106766325636,0.21986421740549944,0.006732446689888603
4,4,gradients/encoder.roberta.encoder.layer.11.output.LayerNorm.weight,0.0386086228261389,0.10083642258905304,5.854043510873533e-06,0.0829342299713724,0.1173991289423532,0.0078244465414773,0.0,-2.9623084891266367,-450.9073079058015,0.10081355687486139,0.0024195130730941357
5,5,gradients/encoder.roberta.encoder.layer.11.output.LayerNorm.bias,0.0122196530368529,0.3808001239603939,1.6735270368148535e-05,0.3405157353447533,0.4243723530858919,0.0119730282326083,0.05026176713141633,0.36422158877469446,-464.2823486957635,0.38102945459235865,0.004090876479209353
6,6,gradients/encoder.roberta.encoder.layer.11.output.dense.bias,0.1952751081596854,0.15895720236651012,4.8045338780097506e-05,0.14029209485912436,0.1779136914657179,0.0698486561147714,0.0,0.41828078295301546,-463.4017954433147,0.15803394381413777,0.006931474502593033
7,7,gradients/encoder.roberta.encoder.layer.11.output.dense.weight,0.0072862526371658,0.4145733788004503,3.6468075455524473e-06,0.3535251776580199,0.4659367686679374,0.0023331843514926,0.07939246925269826,1.9691456246226635,-353.50567466587137,0.41446618992235185,0.0019096616311671758
8,8,gradients/encoder.roberta.encoder.layer.11.intermediate.dense.bias,0.0703182179732857,0.4153577354637303,1.710062904279554e-05,0.35795784865974195,0.47015487191720123,0.0154382077901009,0.0,0.9461209015959793,-439.0975203413987,0.4146341270646918,0.004135290684195627
9,9,gradients/encoder.roberta.encoder.layer.11.intermediate.dense.weight,0.1965675020437954,0.40756782639405226,4.013591939671853e-05,0.36147364287222655,0.4791350418868828,0.0434679541055154,0.04687185756634722,0.09439550499791269,-386.2468861451064,0.40674032592421566,0.006335291579455318
10,10,gradients/encoder.roberta.encoder.layer.11.attention.output.LayerNorm.weight,0.0484618775346399,0.12044479229188351,1.0027638604281725e-06,0.1077238912597228,0.14050481409086177,0.0024424989899687,0.015608010820055385,-0.41680456838324487,-458.4579798954848,0.12105774598598433,0.0010013809766657486
11,11,gradients/encoder.roberta.encoder.layer.11.attention.output.LayerNorm.bias,0.0018206443577115,0.1285838225548508,3.39019201862197e-05,0.102693281331188,0.14317691239508432,0.0007183003611919,0.0,0.5482181749186328,-465.12535157654355,0.12828543572783685,0.00582253554615331
12,12,gradients/encoder.roberta.encoder.layer.11.attention.output.dense.bias,0.031374881407497,0.35262007634399334,8.372337651765169e-06,0.289770495643453,0.41266206763570024,0.0117224625001858,0.0005083619683633689,0.5528501756116031,-464.6015037185372,0.35233585470033624,0.002893499205419826
13,13,gradients/encoder.roberta.encoder.layer.11.attention.output.dense.weight,0.01307657670748,0.25118462247587714,4.461486794222202e-05,0.21680110796751306,0.2969981262710823,0.0061013077933676,0.0,0.45807637306805493,-456.42445767815224,0.25064775638211706,0.006679436199427377
14,14,gradients/encoder.roberta.encoder.layer.11.attention.self.value.bias,0.0614829945617083,0.013695481243606178,1.084215857977755e-05,0.012086263389748384,0.01627137036667016,0.0110598697461616,0.0356301544036415,0.527057859427101,-465.0670132841204,0.014443921942627922,0.0032927433212713675
15,15,gradients/encoder.roberta.encoder.layer.11.attention.self.value.weight,0.0358693073559036,0.4702413777944405,7.641342592232175e-05,0.41832364886026524,0.5471834093799157,0.0035141183269231,0.0,0.2739489710395,-447.36753775662015,0.4704469845771438,0.008741477330653044
16,16,gradients/encoder.roberta.encoder.layer.11.attention.self.key.bias,0.0170897567895173,0.2795716319224505,5.2018171718070714e-05,0.23730546462144067,0.3128274128534308,0.0076634854608934,0.020254691193569464,-0.2615477166451713,-460.83001457992714,0.27942887277604317,0.0072123624228175075
17,17,gradients/encoder.roberta.encoder.layer.11.attention.self.key.weight,0.0796957506804553,0.2179952192143768,9.889045676037614e-05,0.18931549599257708,0.24475241833087658,0.015574864566015,0.08996803599126238,2.0792466878384195,-357.4164780094058,0.21897646480482094,0.00994436809256252
18,18,gradients/encoder.roberta.encoder.layer.11.attention.self.query.bias,0.0593285097261868,0.43661207459941526,8.885541609582154e-05,0.3648226602791703,0.48012090701568244,0.0130043867241942,0.0,0.8189493487020061,-455.1537248056458,0.435861102929908,0.009426315085749095
19,19,gradients/encoder.roberta.encoder.layer.11.attention.self.query.weight,0.0028354114304673,0.2580207655950444,1.1655405418226347e-05,0.23048702456733638,0.30478365755598724,0.0013061549101712,0.0,1.0001651294955398,-412.66105872517454,0.25713609585909986,0.003414001379353249
20,20,gradients/encoder.roberta.encoder.layer.10.output.LayerNorm.weight,0.0082850180876021,0.013523361247139187,3.5350854388836934e-05,0.010704532045756315,0.014376014704432352,0.0002000785666381,0.0,1.86617447957961,-438.49344820714794,0.012870785657385952,0.0059456584487200675
