Unnamed: 0,layer_index,mean,median,variance,min,max,std,sparsity,Skewness,Kurtosis
0,gradients/classifier.out_proj.bias,0.12215586230817115,0.14116551128484137,0.0009034802263425391,0.09603230192215485,0.2034906581289296,0.03005794780657112,0.0,0.25975309771509797,-2.355940395099212
1,gradients/classifier.out_proj.weight,0.03900566304265011,0.03863141934136556,2.3651708534655534e-07,0.03784781547926045,0.03949758424647432,0.0004863302225304046,0.07692761904429074,0.09999343999503536,-0.7248852887575346
2,gradients/classifier.dense.bias,0.0991610472706232,0.1597521137491945,0.0031358267553716654,0.06606251139527661,0.2323227660191576,0.05599845315159832,0.0,-0.0376621121936334,0.2947770146933061
3,gradients/classifier.dense.weight,0.05264846866667888,0.05714887116256549,4.6413944289665176e-05,0.03584129223920374,0.05998902481532409,0.00681277801558688,0.0,0.1263140139466638,13.12065425832948
4,gradients/encoder.roberta.encoder.layer.11.output.LayerNorm.weight,0.03621706734320159,0.047601994397287385,5.3898386000985954e-05,0.029043826079379616,0.05446954378262716,0.007341552015819614,0.0,-3.3478448926688533,14.196826567484958
5,gradients/encoder.roberta.encoder.layer.11.output.LayerNorm.bias,0.011032478907224127,0.04186143109808419,0.00013197244244356456,0.00473406139138557,0.04218035693391351,0.011487925941770219,0.09052794258444233,0.07782789841268577,0.9516493526108261
6,gradients/encoder.roberta.encoder.layer.11.output.dense.bias,0.18954041387214066,0.1758224884236121,0.005359989254274189,0.07298292911573048,0.3078399865984286,0.07321194748314165,0.0,0.3675039241062839,1.4529532787756705
7,gradients/encoder.roberta.encoder.layer.11.output.dense.weight,0.007226573459546676,0.005312313195486945,4.72152846411488e-06,0.0009918093455455123,0.009007996981307588,0.0021729078360839147,0.0002903833237288378,1.4819330003287254,111.42593362485428
8,gradients/encoder.roberta.encoder.layer.11.intermediate.dense.bias,0.076920368597307,0.0710970691885012,0.00026291812813424557,0.04464416105965391,0.10314485335459976,0.01621475032599272,0.0,0.6183133423598246,25.715725164822157
9,gradients/encoder.roberta.encoder.layer.11.intermediate.dense.weight,0.18590693066433173,0.18042414355050798,0.0020706254372410294,0.07521164935881933,0.21762269815285848,0.04550412549693853,0.0,-0.49181578507274243,78.31922003433945
10,gradients/encoder.roberta.encoder.layer.11.attention.output.LayerNorm.weight,0.049732027715196706,0.04254160361509783,6.827446892571801e-06,0.042357351088234206,0.0510401740693886,0.002612938363714628,0.09095805014742984,-0.5355534752530647,6.205436628218998
11,gradients/encoder.roberta.encoder.layer.11.attention.output.LayerNorm.bias,0.0017674081017785793,0.001987436012813223,5.48223764787274e-07,0.0009707596622550507,0.003386267381709531,0.0007404213427415854,0.0,-0.05646555403241098,0.07731194081063231
12,gradients/encoder.roberta.encoder.layer.11.attention.output.dense.bias,0.03169184625944046,0.03905967314111652,0.0001290345496438592,0.024801249665608427,0.06581929140396567,0.011359337553040569,0.007199308484558587,0.09475020303979897,0.6953184540441476
13,gradients/encoder.roberta.encoder.layer.11.attention.output.dense.weight,0.012288783851389243,0.017943320365905516,3.3141213720271e-05,0.007640214751049288,0.027502462613790756,0.005756840602298364,0.0018844892599923836,-0.09117980365571889,8.48302939478263
14,gradients/encoder.roberta.encoder.layer.11.attention.self.value.bias,0.06141143471199743,0.04537636874675723,0.00010427742167293452,0.023513612567144866,0.06178153341396323,0.010211631685141519,0.029877743824690974,-0.00661710152275926,-0.04861902278210595
15,gradients/encoder.roberta.encoder.layer.11.attention.self.value.weight,0.03314470018077209,0.03166896687100975,1.2808325242515293e-05,0.03063484126574556,0.041883431806618444,0.003578872062887227,0.0,0.05284810126247765,17.758474552890945
16,gradients/encoder.roberta.encoder.layer.11.attention.self.key.bias,0.01667203652865465,0.024370708126341588,6.215120484371027e-05,0.016365052359463256,0.04226326138906257,0.007883603544300628,0.0,-0.31475038572507014,4.519801350035614
17,gradients/encoder.roberta.encoder.layer.11.attention.self.key.weight,0.07264824333027003,0.03753290189537236,0.0002352220887294026,0.026662670965050102,0.07584452011965871,0.01533695174177098,0.0,1.7986204420759657,107.60893210029691
18,gradients/encoder.roberta.encoder.layer.11.attention.self.query.bias,0.058865398701440474,0.025869357276643145,0.00016272962960530715,0.024757550357648647,0.0694544242484487,0.012756552418478976,0.0,0.5531212988618043,10.254498790863218
19,gradients/encoder.roberta.encoder.layer.11.attention.self.query.weight,0.003046181758056069,0.0026126897753975314,1.6495785309960128e-06,0.0010743350066674563,0.005935328476358327,0.0012843591908013828,0.027766170325856643,0.6115990982712828,52.307043227979555
20,gradients/encoder.roberta.encoder.layer.10.output.LayerNorm.weight,0.00774728451721153,0.0076822290276655995,4.114701421183923e-08,0.0074035014763137105,0.0080516092568656,0.00020284726818918015,0.04828955963280266,1.510222884924639,26.679995571454132
21,gradients/encoder.roberta.encoder.layer.10.output.LayerNorm.bias,0.04268885526009396,0.03356924847716692,9.204360237868843e-05,0.02127723712183078,0.05737387539835896,0.009593935708493253,0.0392619170493376,-0.06502839274299765,1.041578765759149
22,gradients/encoder.roberta.encoder.layer.10.output.dense.bias,0.0037250878602875406,0.0030571543562682144,4.229201270189999e-06,0.0010453562788173346,0.00876740864098326,0.0020565021930914343,0.0,0.19975946690474378,0.9940142957915171
23,gradients/encoder.roberta.encoder.layer.10.output.dense.weight,0.37398801102666285,0.4188276080813407,0.009243151986092239,0.11993891659239674,0.4717686225182611,0.0961413125877335,0.0,0.41038465621301334,83.5593455545195
24,gradients/encoder.roberta.encoder.layer.10.intermediate.dense.bias,0.04726226406752358,0.04239327875983801,1.732136643848732e-05,0.03211749066496541,0.04735968253221618,0.004161894573206633,0.0,-1.8375377502802734,15.106829221921622
25,gradients/encoder.roberta.encoder.layer.10.intermediate.dense.weight,0.11039658852328453,0.11722730295314031,0.00019387893550386147,0.07360353566955959,0.1193022336075177,0.013924041636819633,0.05646225415468227,-0.7619474225287812,260.27544427855065
26,gradients/encoder.roberta.encoder.layer.10.attention.output.LayerNorm.weight,0.10934054224126298,0.16707371739108334,0.001538500885947654,0.0491993214997361,0.17433871331062564,0.03922372860842911,0.03520584327056771,0.7622062016527228,20.222554217096572
27,gradients/encoder.roberta.encoder.layer.10.attention.output.LayerNorm.bias,0.06493111876568951,0.04664020365661829,0.0003831280112580741,0.016006796614938812,0.07964964659937439,0.019573656052412233,0.06491555612282243,-0.03286158024410185,-0.018967602153361705
28,gradients/encoder.roberta.encoder.layer.10.attention.output.dense.bias,0.02866022101675564,0.01774336352946676,0.00012051252513425149,0.010608376943494001,0.05152206406953014,0.010977819689461429,0.0,0.22683292438542255,0.2909295296899809
29,gradients/encoder.roberta.encoder.layer.10.attention.output.dense.weight,0.44740013067943984,0.08950689678213342,0.014153525278370327,0.06281259760712257,0.4525570522550634,0.11896858946112777,0.038738868329819945,0.06806610596012569,10.223326026759045
30,gradients/encoder.roberta.encoder.layer.10.attention.self.value.bias,0.24430182828952918,0.22344339986582742,0.009725556278412926,0.1541600598904905,0.4691009030011338,0.09861823501976164,0.0763827951480089,0.024991898030097617,1.560735993394303
31,gradients/encoder.roberta.encoder.layer.10.attention.self.value.weight,0.00980919933886183,0.008214280867615094,9.685297896782547e-07,0.007443607845378398,0.011214414921613933,0.00098413911093817,0.02670981426001966,2.183420059194654,596.1901273704199
32,gradients/encoder.roberta.encoder.layer.10.attention.self.key.bias,0.7956403940373759,0.47189338362524413,0.034653441347333495,0.19419180723360455,0.8412750017137226,0.18615434818272047,0.0621340587664174,1.9364373301481417,22.07399009313267
33,gradients/encoder.roberta.encoder.layer.10.attention.self.key.weight,0.044129457611686754,0.04954980129679886,4.37675813123816e-06,0.043704988309201026,0.05077165208125979,0.002092070297871921,0.04207547101327052,-0.10196076176013799,74.44873856518105
34,gradients/encoder.roberta.encoder.layer.10.attention.self.query.bias,0.027850111258493335,0.031514567607112964,1.2892717593931565e-05,0.02526672121260377,0.03738742554619949,0.003590643061337503,0.0033178136456667898,0.434119482895511,8.763699735956568
35,gradients/encoder.roberta.encoder.layer.10.attention.self.query.weight,0.032939214467903634,0.04614080223777838,0.00011962379258531479,0.007056336867986219,0.05143926618544442,0.010937266229976894,0.0,2.240936064341596,617.234234495217
36,gradients/encoder.roberta.encoder.layer.9.output.LayerNorm.weight,0.2022842542196646,0.17313814669366093,0.002222117151286621,0.09911497664881766,0.26563982933196856,0.04713933762036362,0.0,7.4809182412282365,121.43591140210076
37,gradients/encoder.roberta.encoder.layer.9.output.LayerNorm.bias,0.5522540617572868,0.3326857424357871,0.017327272903795817,0.22885812105615358,0.672489763700229,0.13163309957528124,0.0,0.3597352751757146,0.4096247307470796
38,gradients/encoder.roberta.encoder.layer.9.output.dense.bias,0.04113897935183032,0.060848273739771516,0.00016637584921351604,0.01860220055059864,0.06904672895967615,0.012898676258188439,0.08887252245044344,0.41657037193869584,1.4415189791456908
39,gradients/encoder.roberta.encoder.layer.9.output.dense.weight,0.0068260835334444415,0.00885084878902885,7.146096358181087e-07,0.006086175873751235,0.00914601620503047,0.0008453458675701988,0.09679765062029698,2.8006391292260897,171.44506841884643
40,gradients/encoder.roberta.encoder.layer.9.intermediate.dense.bias,0.010222057390213223,0.010764360385003127,8.71841256036566e-07,0.008030137229428622,0.011038412430742673,0.0009337244004718406,0.0830959604581629,-2.637874137404612,40.89564348971716
41,gradients/encoder.roberta.encoder.layer.9.intermediate.dense.weight,0.06762106797427465,0.0760262162549517,0.00024586758203937897,0.03849895976229689,0.09390981727216814,0.01568016524273498,0.0922824579937473,0.6796283429990126,95.52151481125155
42,gradients/encoder.roberta.encoder.layer.9.attention.output.LayerNorm.weight,0.007822766754028824,0.02318747740864423,0.00010041965682723316,0.007627413872970807,0.04070876652502925,0.010020960873450852,0.06385323003771595,5.979223547235597,96.6618504574332
43,gradients/encoder.roberta.encoder.layer.9.attention.output.LayerNorm.bias,0.055877607132182275,0.05004043990251841,0.00023419526804807265,0.02353892334293385,0.08178447324325594,0.015303439745629968,0.0,0.07629286466050086,0.1964330131352722
44,gradients/encoder.roberta.encoder.layer.9.attention.output.dense.bias,0.040353276299114456,0.03893292217237266,7.098033881851651e-06,0.03853671195576461,0.04750008166981323,0.002664213557853718,0.0,-0.1692633434704012,2.1351005176300735
45,gradients/encoder.roberta.encoder.layer.9.attention.output.dense.weight,0.6251369609881594,0.9075008284411782,0.01997209136915296,0.3908351742220654,0.9334308586361811,0.14132264988016957,0.028768507925150247,0.12625686849747064,26.0700552378276
