Unnamed: 0.1,Unnamed: 0,layer_index,mean,median,variance,min,max,std,sparsity,Skewness,Kurtosis,Mean,StdDev
0,0,gradients/classifier.out_proj.bias,0.1260286026009374,0.20717838110238546,1.058704154900291e-05,0.17652331641272093,0.24922063026522623,0.0320040084880475,0.07759827942280306,0.4924853137539573,-467.12226327308736,0.20793250330419358,0.0032537734323401933
1,1,gradients/classifier.out_proj.weight,0.0399877844160406,0.36694133742942614,1.6633259352528377e-05,0.30184479095448813,0.4297471202283603,0.0004882386226403,0.019334777155761953,0.32813898933446484,-466.1704920380656,0.3664215490697567,0.004078389308603062
2,2,gradients/classifier.dense.bias,0.1091166328873726,0.3418178014798088,7.89110384788508e-05,0.29154735720366975,0.3787992060187257,0.0528138307695359,0.01388898418077076,0.21457391551313998,-464.6279158108468,0.34155934053368503,0.008883188531087811
3,3,gradients/classifier.dense.weight,0.0487329070513675,0.21030331243542338,5.0681470195167034e-05,0.16956580586887038,0.24443154646797954,0.0064524152622494,0.0,0.26492426055496693,-451.81892388173253,0.21088241230942215,0.007119091950183423
4,4,gradients/encoder.roberta.encoder.layer.11.output.LayerNorm.weight,0.0386086228261389,0.11097153950170979,7.504800956262723e-06,0.09126998896836276,0.12919897136758407,0.0078244465414773,0.0,-3.2836459264674005,-451.04585878246587,0.11094637554368249,0.002739489177978732
5,5,gradients/encoder.roberta.encoder.layer.11.output.LayerNorm.bias,0.0122196530368529,0.4012912582239939,1.5865928992882483e-05,0.35883913707910664,0.4472081409905915,0.0119730282326083,0.0732294904558247,0.002700987098344404,-464.0313186995763,0.40153292930564516,0.003983205868754749
6,6,gradients/encoder.roberta.encoder.layer.11.output.dense.bias,0.1952751081596854,0.1528584163216348,4.206049586433081e-05,0.1349094418078939,0.17108759285207006,0.0698486561147714,0.0,0.6649065806848312,-463.46984853113554,0.15197058086611615,0.006485406376190367
7,7,gradients/encoder.roberta.encoder.layer.11.output.dense.weight,0.0072862526371658,0.45808633369339874,3.1308882466686473e-06,0.39063061157050316,0.5148407423303969,0.0023331843514926,0.019818074276544074,1.8725476487925623,-353.9186793093966,0.45796789444309544,0.0017694316168386758
8,8,gradients/encoder.roberta.encoder.layer.11.intermediate.dense.bias,0.0703182179732857,0.48228997684079616,1.8196527134231762e-05,0.4156404655551752,0.5459173212107777,0.0154382077901009,0.025034922386510283,0.98679097244498,-439.108214396529,0.48144976357830704,0.004265738755975492
9,9,gradients/encoder.roberta.encoder.layer.11.intermediate.dense.weight,0.1965675020437954,0.4173608204044437,5.055780849408047e-05,0.37015909101194205,0.490647644922507,0.0434679541055154,0.0,-0.019913243111078407,-386.280059056518,0.4165134368461495,0.007110401429882783
10,10,gradients/encoder.roberta.encoder.layer.11.attention.output.LayerNorm.weight,0.0484618775346399,0.13876393414301635,1.245155202313808e-06,0.12410823803961969,0.16187500014141298,0.0024424989899687,0.02895811374866706,-0.49663558428218113,-459.02446674948953,0.13947011549318053,0.0011158652258734718
11,11,gradients/encoder.roberta.encoder.layer.11.attention.output.LayerNorm.bias,0.0018206443577115,0.13429891052647225,3.696778233685266e-05,0.1072576279592551,0.14954061067053412,0.0007183003611919,0.0,0.3004397391080658,-464.98174293322097,0.13398726147928103,0.006080113677954691
12,12,gradients/encoder.roberta.encoder.layer.11.attention.output.dense.bias,0.031374881407497,0.3982255907063952,1.0186006351523954e-05,0.32724746699994484,0.46603301023063953,0.0117224625001858,0.019995051836046152,0.3053594926184867,-464.80149631242335,0.3979046097426611,0.003191552341968395
13,13,gradients/encoder.roberta.encoder.layer.11.attention.output.dense.weight,0.01307657670748,0.23006033661601571,4.526602522595711e-05,0.19856842901488228,0.27202098691695614,0.0061013077933676,0.0,0.1925103807959881,-456.4976951202299,0.2295686202321434,0.006728003063759404
14,14,gradients/encoder.roberta.encoder.layer.11.attention.self.value.bias,0.0614829945617083,0.015498861874122529,8.815840664703366e-06,0.01367774695317313,0.018413936489705077,0.0110598697461616,0.0,0.421012542317339,-465.2211561943712,0.016345855039881146,0.002969148137884514
