Unnamed: 0,layer_index,mean,median,variance,min,max,std,sparsity,Skewness,Kurtosis
0,gradients/conv2d/kernel.gradient,0.530698736037455,0.297299526483336,4.198488710771858,-4.001219095593619,6.630679997222752,2.049021403200039,0.025107372310307335,2.206956296470657,10.466232214706869
1,gradients/conv2d/bias.gradient,0.3908349169306911,0.14938082564834018,4.131692715504941,-0.6750817577260365,4.698301513625459,2.0326565660496962,0.0,4.985733047008107,12.031370492985822
2,gradients/conv2d_4/kernel.gradient,0.07186216693572055,0.037840486274676496,0.05580628555480578,-0.9792904953829028,1.3230030521507983,0.2362335402833514,0.07950570889403011,1.9651375694386548,20.28072339068203
3,gradients/conv2d_4/bias.gradient,0.024442574358688077,0.01634059250863712,0.007884305862981276,-0.06903109601271194,0.17112692461986753,0.08879361386373141,0.0,3.205951982238679,8.14453131696604
4,gradients/batch_normalization/gamma.gradient,0.2467662086481902,0.17410322502303624,0.4133128657662903,-0.43659938113936003,1.418872645523979,0.6428941326270525,0.033587347623906035,2.7620171481618194,6.49931693639542
5,gradients/batch_normalization/beta.gradient,0.49755288819843746,0.3983419879993268,1.1199736252042172,-1.232825645627921,0.6086493776287626,1.0582880634327394,0.0,1.7385843243107941,4.322330894091174
6,gradients/batch_normalization_4/gamma.gradient,0.03572866074982544,0.02725988183554917,0.013240417088454281,-0.1132105646519448,0.1716425128500052,0.11506701129539414,0.0,2.7075684504034996,6.032778579724854
7,gradients/batch_normalization_4/beta.gradient,0.0186607971880826,0.016102122166956286,0.0032850188011454384,-0.04971582919090245,0.05946818367775635,0.05731508353954932,0.0939831164575612,2.238171293739593,4.827136873084591
8,gradients/conv2d_8/kernel.gradient,0.1695605405568181,0.08349880647524369,0.3549331204289647,-1.6014766488128545,3.192987357686065,0.5957626376577879,0.0,2.204924072666641,13.200776120169019
9,gradients/conv2d_8/bias.gradient,0.051197378497618906,0.03783562480989645,0.05057498388131624,-0.25117877083333734,0.25277394431315503,0.2248888256034888,0.0673521657748524,2.0129827379964462,9.163857506213139
10,gradients/batch_normalization_8/gamma.gradient,0.12463621033806574,0.08356285333935377,0.21923418809530348,-0.37022235713898155,0.7983975430147918,0.4682245060815416,0.0,3.4358143279285382,8.555567323534131
11,gradients/batch_normalization_8/beta.gradient,0.08497573410654623,0.07881032747006123,0.041982292264206966,-0.20919162919860654,0.3110738365723765,0.20489580831292542,0.0,1.9406462906215758,5.291595581869318
12,gradients/conv2d_1/kernel.gradient,0.03698630434258305,0.01978051598181759,0.04106158130112721,-0.5954017154120318,2.1017308158138968,0.2026365744408628,0.09571079771504645,5.782981659477262,67.66697346592153
13,gradients/conv2d_1/bias.gradient,0.039126433682596266,0.002734854412467429,0.030299587660137024,-0.15437274109036014,0.7956630450062449,0.17406776743595317,0.06515226627262947,5.421525397083007,20.772699669672544
14,gradients/conv2d_2/kernel.gradient,0.02057519216913104,0.0014140302320492701,0.014658769468595546,-0.6361600886894133,1.534279613064551,0.12107340529032605,0.0,3.9641916441954663,52.846191860270395
15,gradients/conv2d_2/bias.gradient,0.017670845388201642,0.0036656711458786712,0.007364509212305822,-0.15428145696433376,0.18719533675640404,0.08581671872255381,0.0,2.706043772226618,16.020907433996605
16,gradients/conv2d_5/kernel.gradient,0.010346280253733624,0.005789861641835462,0.0021220893361364947,-0.12621912122951262,0.2336628511451587,0.046066140886085086,0.0,3.2207789947675467,17.07881239971548
17,gradients/conv2d_5/bias.gradient,0.008162281245039203,0.004539946541968548,0.0009539184255753045,-0.04137206910483609,0.07012872098213445,0.030885569859974735,0.06102499346784257,1.6909936389026432,10.480152996932013
18,gradients/conv2d_6/kernel.gradient,0.007697803043175305,0.003494456202505585,0.0011569397121491349,-0.10496475786718197,0.19795658309069014,0.03401381648902749,0.0,2.3112411722390926,17.494977827874532
19,gradients/conv2d_6/bias.gradient,0.00510288355600503,0.0022271040081133014,0.0005951223346597009,-0.053922367960198024,0.05530404754771678,0.02439512932246469,0.0,0.753920701332268,26.00510953876262
20,gradients/batch_normalization_1/gamma.gradient,0.021794999090417874,0.011270895013008288,0.008726738377765563,-0.11375486990989934,0.18998755609134463,0.09341701332073107,0.0,2.219066766733997,10.60761308230604
21,gradients/batch_normalization_1/beta.gradient,0.002613912981446854,0.0013743069288423872,0.0001321585313290523,-0.004603803464307171,0.03307292818394425,0.011496022413389173,0.08698664352829702,4.52789536379851,14.493861435392393
22,gradients/batch_normalization_2/gamma.gradient,0.02378412618422956,0.01256204522488246,0.006224925050924913,-0.1104520227702335,0.1491073732477597,0.07889819421840441,0.0,1.6732912927517614,7.751001812901875
23,gradients/batch_normalization_2/beta.gradient,0.0026464706561761682,0.0017744126889101305,9.004243883654713e-05,-0.01064242751423504,0.01869323006168015,0.009489069439968563,0.0825886986635171,2.892079132263801,8.097492420549743
24,gradients/conv2d_3/kernel.gradient,0.02122969145370809,0.0013825800226533987,0.02061122337432129,-0.5317084538621616,1.1177266707011482,0.14356609409718338,0.03478870995263643,4.568339597176963,43.42401934372846
25,gradients/conv2d_3/bias.gradient,0.019301256990707914,0.004274418027098695,0.009936867326524044,-0.04162429812326688,0.35847657335698085,0.09968383683689204,0.0,5.663022127068534,19.455918233609758
26,gradients/batch_normalization_5/gamma.gradient,0.010773910135382985,0.006256286347307132,0.002104576055589148,-0.03850027123984599,0.11564346913856684,0.045875658639295706,0.03459546937755284,3.3409606556075047,11.015667877011243
27,gradients/batch_normalization_5/beta.gradient,0.002342516108618554,0.0017144152117259247,5.897935558815426e-05,-0.011478139919301487,0.014569544738431896,0.007679801793546077,0.041222697303978775,1.950502714710037,8.099432775081912
28,gradients/batch_normalization_6/gamma.gradient,0.011066024923863858,0.0072231599863783495,0.0019922596020146713,-0.04108542075693818,0.08509052274359746,0.04463473537520669,0.06061283391786046,2.710852298722122,7.974975154541022
29,gradients/batch_normalization_6/beta.gradient,0.0019308030128058137,0.0013541269841507296,5.874072886065592e-05,-0.0056953984626051226,0.014997671276953596,0.007664250052069954,0.0,2.7342050733685825,7.357100203354293
30,gradients/conv2d_7/kernel.gradient,0.006743308048330622,0.0026211936086924653,0.0009988375585203856,-0.0955336338489665,0.22288381053905706,0.03160439144360378,0.0,3.635428697738563,24.897858085598692
31,gradients/conv2d_7/bias.gradient,0.004982435939674028,0.001175615315314504,0.0007336735716862561,-0.05340799327934535,0.060854735581638265,0.027086409353888237,0.08861426028194734,-0.11325277115588989,24.059120509610207
32,gradients/conv2d_9/kernel.gradient,0.026947422000814465,0.01868994846579133,0.016168882806165533,-0.5470802660953956,1.346446688102451,0.1271569219750369,0.022843496432382687,3.949243521947485,69.96554044713658
33,gradients/conv2d_9/bias.gradient,0.022945825741606876,0.011507211773058721,0.010807622937149776,-0.21009070672316416,0.16892101518170077,0.10395971785816793,0.026409980221816665,0.9235873566197554,16.349228041545203
34,gradients/conv2d_10/kernel.gradient,0.01814353374995312,0.010136547010341602,0.007481021892427465,-0.5690115474140642,0.8421513037556896,0.086492900820978,0.0,2.7933213632578715,65.5240662480326
35,gradients/conv2d_10/bias.gradient,0.01916495367411744,0.006392903415426086,0.013748456576350128,-0.18105023439787096,0.258845329010017,0.11725381263033692,0.03823343987785675,0.05834076803533106,16.55473388002171
36,gradients/batch_normalization_3/gamma.gradient,0.02659098394024063,0.010641342320829736,0.013529438857203481,-0.13090512523965775,0.32448169755623896,0.11631611606825415,0.07107925866223401,2.8512438184309863,13.838730517715634
37,gradients/batch_normalization_3/beta.gradient,0.0036643496730855278,0.0017423221808564168,0.000173808987050851,-0.00833483303994879,0.0404410966684068,0.013183663642971246,0.0,4.436644909015541,11.61854825743455
38,gradients/batch_normalization_7/gamma.gradient,0.013355219477855628,0.005916664285779444,0.002007985435001663,-0.04982548254182701,0.13591411994939706,0.044810550487600465,0.0,3.8170399707697102,10.94147007149608
39,gradients/batch_normalization_7/beta.gradient,0.002470245345948369,0.001657095439467548,9.679838748539742e-05,-0.009003290904835901,0.017817280929618883,0.009838617153106192,0.01043943606961045,3.060521010810157,7.534480824705133
40,gradients/batch_normalization_9/gamma.gradient,0.02507869728127904,0.013524196811880867,0.011786951039202645,-0.10741857776041461,0.2476934116421939,0.10856772558731621,0.042644921549782465,2.989469730582923,10.517579092132019
41,gradients/batch_normalization_9/beta.gradient,0.002175198043183932,0.0018239375602191452,6.233176087821758e-05,-0.005824412909106597,0.015659832985713898,0.007895046603929355,0.0,2.6869992268366936,6.642150692336375
42,gradients/batch_normalization_10/gamma.gradient,0.021599922936333397,0.009292471418439191,0.01279278151407827,-0.14772273533538702,0.3752851644799984,0.11310517898875475,0.0,5.010024030000747,24.93337854647723
43,gradients/batch_normalization_10/beta.gradient,0.0031812206254420612,0.002116004319743369,0.00011446554812099401,-0.006569799465270577,0.02233439544006075,0.010698857327821802,0.0,3.424674586131946,6.394058820653564
44,gradients/conv2d_11/kernel.gradient,0.013210789760259066,0.004002497500105204,0.004157113690668699,-0.4231806396110095,0.7011155699387496,0.06447568294069303,0.022880365521744057,3.5802899138568076,51.343457498208736
45,gradients/conv2d_11/bias.gradient,0.013207617507737808,0.005489277713273589,0.0030482085029296313,-0.11311216851777227,0.11349924546098213,0.055210583251127814,0.0,1.4509733194102756,14.476455728162012
46,gradients/batch_normalization_11/gamma.gradient,0.018635052823546716,0.009922991255071206,0.00600163325802328,-0.05254151357809488,0.23623489773967288,0.07747020884200143,0.0,3.9712017597554015,13.218681704864116
47,gradients/batch_normalization_11/beta.gradient,0.0028902217375914993,0.001940906533716111,8.490887229054216e-05,-0.007070202730723429,0.01801861447375884,0.009214601038055895,0.0,3.2275099819005915,6.51323722907267
48,gradients/dense/kernel.gradient,0.006965685302412479,5.931959114971685e-05,0.0009565264154502653,-0.2012509940919895,0.32853962962538075,0.030927761242133298,0.0,2.8173010668716176,21.751952114811765
49,gradients/dense/bias.gradient,0.0004300768308538287,9.456744446645383e-05,3.7219976246106557e-06,-0.0011698900996132597,0.004344656857502051,0.0019292479427513536,0.015296014645654912,4.243581124285893,10.466310964037419
50,gradients/batch_normalization_12/gamma.gradient,0.03342273964706832,0.022372524995688065,0.012709681434520944,-0.18317392707408078,0.2979963278520872,0.11273722293245032,0.03202225874037779,2.3671457166256,9.399752124310911
51,gradients/batch_normalization_12/beta.gradient,0.07699544499315565,0.06349168809747754,0.04287731918605636,-0.26044901340071075,0.21777364899213295,0.2070683925326518,0.0,1.977991604635089,5.0617291673832545
52,gradients/dense_1/kernel.gradient,0.02234549920719919,0.006393579968919077,0.008114014847239866,-0.3078013364558417,0.35153710829086077,0.09007782661254615,0.0,2.0584299089567684,13.249304373128725
53,gradients/dense_1/bias.gradient,0.027615071581755735,0.007497310313232163,0.016402425664787373,-0.012801259308490999,0.18583725925182154,0.12807195502836485,0.0,3.9019067218323458,6.021413518395284
54,gradients/batch_normalization_13/gamma.gradient,0.2399547104247643,0.24353316777169493,0.15935282984130703,-0.04131679141894008,1.0006808458449827,0.39919021761724954,0.0022311139179135397,2.8866886005131316,5.322803828753227
55,gradients/batch_normalization_13/beta.gradient,0.23904494277763458,0.17956427626489013,0.47369774076482946,-0.6996131635207629,0.6259707736255111,0.6882570310318882,0.0,1.908810258466503,4.28934921342765
56,gradients/dense_2/kernel.gradient,1.0323380505828101,0.8745130875312309,7.127323616425752,-0.9052260727925618,3.6563689695363655,2.669704780762426,0.012836261613112137,2.6321115298857287,3.869243953770439
