layer_index,median,variance,min,max,Mean,StdDev,Skewness,Kurtosis,Sparsity
parameters/classifier.dense.bias,0.1185434342217801,0.0011550981086135,0.0825589655995677,0.171695387646699,0.133763249108389,0.0351911881109966,0.0913058947529451,-1.9809909204248055,0.0549707918635873
parameters/classifier.out_proj.bias,0.0410689286902342,2.0367017094973445e-07,0.0410689286902342,0.0454600700446786,0.0410689286902342,0.0005015499838332,0.1524669882362483,-1.0010509785337258,0.0
parameters/encoder.roberta.embeddings.LayerNorm.bias,0.1641652472274022,0.0030437602737688,0.072118200002001,0.2861963126100606,0.1283671859343774,0.0620524753940409,0.2576133977300797,0.1677234001454706,0.0
parameters/encoder.roberta.encoder.layer.0.attention.self.query.bias,0.0483667082151965,4.4057952835873166e-05,0.0330881399826271,0.0619103949683461,0.053705781342644,0.0070638860336545,0.0760021212861435,10.519710621091628,0.0605626506508643
parameters/encoder.roberta.encoder.layer.0.attention.self.key.bias,0.0481943777160881,7.61717887821638e-05,0.0287085443582921,0.0481943777160881,0.044784471469964,0.0067778223996855,-3.742411888744447,11.346063599055483,0.0
parameters/encoder.roberta.encoder.layer.0.attention.self.value.bias,0.0394950590306833,0.0001825935484731,0.0050414610207467,0.0394950590306833,0.0102216523794362,0.0112924388565515,-0.0604768551384928,1.008832061765942,0.0526243903772695
parameters/encoder.roberta.encoder.layer.0.attention.output.dense.bias,0.202726430595887,0.0048297021418941,0.0648601783570824,0.3486924926426559,0.1927170390501212,0.0590451300270132,0.3678136303325975,1.3553880524997652,0.0155252050557344
parameters/encoder.roberta.encoder.layer.0.attention.output.LayerNorm.bias,0.0048800088683905,5.422575277143317e-06,0.0008739935122449,0.0087414074041366,0.007895950258409,0.0019299289450703,1.489310854490707,125.11695953318213,0.0974681794185696
parameters/encoder.roberta.encoder.layer.0.intermediate.dense.bias,0.0712735118891084,0.0002792792764262,0.0480250623726534,0.1001422505185905,0.0786152555836918,0.0129928041157628,0.5848206492942538,29.373499352076696,0.082127224706158
parameters/encoder.roberta.encoder.layer.0.output.dense.bias,0.188627351420651,0.0020152784363476,0.0811736387953744,0.2664640618090392,0.1859750347240158,0.0518882862647305,-0.3897763989313082,71.00704343439394,0.0
parameters/encoder.roberta.encoder.layer.0.output.LayerNorm.bias,0.0425451357362465,4.333339875659755e-06,0.0393984075404144,0.0595594770903763,0.0506976254920568,0.0023265593365785,-0.7850859563834712,7.019236726569678,0.042594900724205
parameters/encoder.roberta.encoder.layer.1.attention.self.query.bias,0.0021010548151327,4.493381045305775e-07,0.0008743754688564,0.0033712106007147,0.001692153724362,0.0007000803355213,0.1230872374757916,-0.3465186724261009,0.0695519402692335
parameters/encoder.roberta.encoder.layer.1.attention.self.key.bias,0.0418335009932736,0.0001151068894761,0.0265542934582135,0.050365182221725,0.0265542934582135,0.0105572306468783,0.0413313540961561,0.795497045213495,0.0
parameters/encoder.roberta.encoder.layer.1.attention.self.value.bias,0.0174558904089536,3.8431296088849536e-05,0.0086602511481837,0.0292039083693861,0.012301886952692,0.0057315873096509,0.1403747728182159,9.808282174172492,0.0
