Unnamed: 0,layer_index,median,variance,min,max,Mean,StdDev,Skewness,Kurtosis,Sparsity,mean,std
0,parameters/classifier.dense.weight,2.2696731281321887e-09,1.6659777383493348e-18,1.0678120734158874e-09,5.693677942674823e-09,1.831291045712778e-06,0.020884424568294,-2.2482536490457767,2.295406251155863,0.0,1.1565929717250341e-09,1.2907276003670693e-09
1,parameters/classifier.out_proj.weight,1.226719677790625e-07,9.254880710374204e-18,1.1086935779178133e-07,1.2296376029814752e-07,-4.371185445960871e-05,0.0187137944230178,-1.3224136237693709,2.0876702088633414,0.08206507968458525,1.1378654530511244e-07,3.0421835431765456e-09
2,parameters/encoder.roberta.embeddings.word_embeddings.weight,4.7130374651661866e-07,1.8122561061906663e-14,9.126610257911467e-08,5.413572449479654e-07,-0.0113615072623671,0.1283658394965572,1.4397499912782021,3.6908666507628536,0.0,2.95777316157721e-07,1.346200618849459e-07
3,parameters/encoder.roberta.embeddings.position_embeddings.weight,3.466548192514357e-08,4.1691083691594785e-16,9.92008300580139e-09,7.575187371922022e-08,0.0003445132038981,0.0755137771931206,3.2405279396813835,10.693584286550804,0.07167480290632418,4.125720887419916e-08,2.041839457244247e-08
4,parameters/encoder.roberta.embeddings.token_type_embeddings.weight,3.7437555964391247e-06,6.047834233054131e-12,1.0085895372367252e-06,9.680454661541423e-06,-0.0002076929983255,0.0251005607441857,4.26654295865935,20.605469615329763,0.0,7.832509568701286e-06,2.4592344811046655e-06
5,parameters/encoder.roberta.embeddings.LayerNorm.weight,1.1081828458205632e-08,9.982610083444479e-19,9.55662835204915e-09,1.2861665375680957e-08,0.3357254763638286,0.0639204642931742,0.6142342329059098,-0.5731075313384182,0.0,1.2536985122560696e-08,9.991301258316895e-10
6,parameters/encoder.roberta.encoder.layer.0.attention.self.query.weight,3.481365546281557e-06,2.6186163963449372e-12,9.008782639508325e-07,5.878593062128634e-06,8.546326140564047e-05,0.1016103293044025,1.2207068573346187,1.5099920570906076,0.06633319287527177,1.2326531125785263e-06,1.6182139525862879e-06
7,parameters/encoder.roberta.encoder.layer.0.attention.self.key.weight,1.2098491617909978e-07,1.0882781882595162e-16,9.536422440457962e-08,1.3113115900629926e-07,0.000112793106243,0.1006120468130983,1.102743413521858,2.3843613491516527,0.09385030399255138,9.839697489723784e-08,1.0432057267190958e-08
8,parameters/encoder.roberta.encoder.layer.0.attention.self.value.weight,2.994822314941965e-09,3.938022316608711e-18,1.0089429262123398e-09,7.705877506900033e-09,3.158816936226893e-05,0.0397860407903909,1.4154985039778774,3.109737443443985,0.023833386254694045,3.374644499486448e-09,1.984445090348612e-09
9,parameters/encoder.roberta.encoder.layer.0.attention.output.dense.weight,2.0342244322028135e-07,1.8428908818351276e-15,9.99774227025551e-08,2.56640446238965e-07,3.304292350580742e-06,0.0403816936415788,3.4606141444385905,12.447417497549166,0.0,1.1539238268948542e-07,4.2928904968973156e-08
10,parameters/encoder.roberta.encoder.layer.0.attention.output.LayerNorm.weight,6.471025182987432e-09,4.882218594908394e-18,8.403379769311394e-10,8.16030386963871e-09,0.6156525901945613,0.0974861908782125,1.2705540908283455,2.497209784357617,0.0,3.002983671244433e-09,2.20957430173968e-09
11,parameters/encoder.roberta.encoder.layer.0.intermediate.dense.weight,4.514259952010955e-08,2.854158773637258e-16,9.890831917482515e-09,6.463774096298281e-08,-0.0113346586189311,0.0607580357729595,2.6950246316101585,9.507281804854314,0.0,5.229963704963151e-08,1.6894255750512538e-08
12,parameters/encoder.roberta.encoder.layer.0.output.dense.weight,3.032533532406781e-05,6.892908341138089e-11,1.1725837857479418e-05,4.262809136855102e-05,-0.000112760096662,0.0509716953262455,4.671169514305995,23.39418108286851,0.04536774975397191,4.200912940865495e-05,8.302354088533015e-06
13,parameters/encoder.roberta.encoder.layer.0.output.LayerNorm.weight,1.838320534832933e-06,1.365640002870506e-13,8.880981040011379e-07,1.9119524093070335e-06,0.5109690259462994,0.1123735305669006,0.6730102728979032,-0.1760713225124322,0.0,1.2344347463586933e-06,3.6954566739044664e-07
14,parameters/encoder.roberta.encoder.layer.1.attention.self.query.weight,2.1404304232538964e-07,2.7379901591985004e-14,9.195194009544449e-08,5.992007940404147e-07,0.0001951886705329,0.0759863889472458,1.2902388030780547,2.3530789308212707,0.0,5.703260779746402e-07,1.654687329738915e-07
15,parameters/encoder.roberta.encoder.layer.1.attention.self.key.weight,2.7130810515092886e-06,6.111164916898583e-13,8.435033364362221e-07,3.0139733121332163e-06,-3.776269572425157e-05,0.0745593718141202,1.825084472616112,4.879378094235093,0.0,2.6144916692294734e-06,7.817394013927264e-07
16,parameters/encoder.roberta.encoder.layer.1.attention.self.value.weight,4.053705812905811e-08,1.3461092210771063e-16,1.0085128344644374e-08,5.188652778473367e-08,0.0001040482220213,0.0421736568456787,1.5975886966796589,3.4419395011131813,0.0,4.5281846181979e-08,1.1602194710817032e-08
17,parameters/encoder.roberta.encoder.layer.1.attention.output.dense.weight,1.2125781301050093e-08,7.454899525577551e-16,8.770230946847279e-09,8.649226014486431e-08,-9.920277029305042e-06,0.039764444603185,3.28449753333983,11.767779451245557,0.07135326097367163,8.162593362100906e-08,2.7303661889163422e-08
