Unnamed: 0,layer_index,median,variance,min,max,Mean,StdDev,Skewness,Kurtosis,Sparsity,mean,std
0,parameters/classifier.dense.weight,2.1010129673083003e-09,1.4471821497774188e-18,9.884626050718605e-10,5.27057885162587e-09,1.831291045712778e-06,0.020884424568294,-2.3842338576944213,2.236755210868179,0.05863605660281566,1.070646165464233e-09,1.202988840254729e-09
1,parameters/classifier.out_proj.weight,1.1294471620276792e-07,7.977034030550335e-18,1.0207799204728446e-07,1.1321337108664087e-07,-4.371185445960871e-05,0.0187137944230178,-1.4160985369835455,2.711140129715276,0.01328783994621071,1.0476386170250063e-07,2.8243643586744132e-09
2,parameters/encoder.roberta.embeddings.word_embeddings.weight,4.929550219232623e-07,2.4121130283528916e-14,9.54587862503906e-08,5.662267158367079e-07,-0.0113615072623671,0.1283658394965572,1.8168078761223112,3.695784025624148,0.020213312088593238,3.0936506329213283e-07,1.5530978811243325e-07
3,parameters/encoder.roberta.embeddings.position_embeddings.weight,3.6144952914432347e-08,3.5663843286401424e-16,1.0343457331019543e-08,7.898485054019337e-08,0.0003445132038981,0.0755137771931206,2.5999752496838346,10.649273868200895,0.0,4.3018004923716425e-08,1.8884873122793654e-08
4,parameters/encoder.roberta.embeddings.token_type_embeddings.weight,3.352610403326637e-06,5.782112796212541e-12,9.032127466981207e-07,8.66904694261693e-06,-0.0002076929983255,0.0251005607441857,4.131523741702465,21.01908542682594,0.008821807316957128,7.0141739725637976e-06,2.404602419572213e-06
5,parameters/encoder.roberta.embeddings.LayerNorm.weight,1.1525211826143002e-08,1.0029693128716862e-18,9.938988544759026e-09,1.3376259924140176e-08,0.3357254763638286,0.0639204642931742,0.5362734872001087,0.1976077827868321,0.0,1.3038589231339848e-08,1.0014835559666897e-09
6,parameters/encoder.roberta.encoder.layer.0.attention.self.query.weight,3.705329753528511e-06,2.764125505210519e-12,9.588338229202908e-07,6.2567763977721245e-06,8.546326140564047e-05,0.1016103293044025,0.8874071495663434,1.586485323265366,0.0,1.3119525063075216e-06,1.6625659401089986e-06
7,parameters/encoder.roberta.encoder.layer.0.attention.self.key.weight,1.2031381032016564e-07,1.18443903178392e-16,9.483523705845558e-08,1.3040377172632066e-07,0.000112793106243,0.1006120468130983,1.3191492316388673,2.1717300164406463,0.049257139251547295,9.785116482073891e-08,1.0883193611178295e-08
8,parameters/encoder.roberta.encoder.layer.0.attention.self.value.weight,2.8606319100665387e-09,2.833378147930568e-18,9.637347483885231e-10,7.36059664752745e-09,3.158816936226893e-05,0.0397860407903909,1.730510682104886,3.465337213885591,0.04805333233793357,3.2234352242525376e-09,1.6832641349267107e-09
9,parameters/encoder.roberta.encoder.layer.0.attention.output.dense.weight,2.0048702230045017e-07,2.2219553860379678e-15,9.853473125973289e-08,2.529370803623253e-07,3.304292350580742e-06,0.0403816936415788,2.90864328336482,12.75021513393858,0.013767575283307467,1.1372725071695726e-07,4.713762176900707e-08
