Unnamed: 0,layer_index,median,variance,min,max,Mean,StdDev,Skewness,Kurtosis,Sparsity
0,parameters/conv2d.weights,0.6052078345761134,0.8275682722606161,-2.6770112406339153,2.6770112406339153,-0.010759063841692876,1.047502960079308,0.33438804133582295,-1.132069112735045,0.0007395356195347947
1,parameters/conv2d_4.weights,0.5439726389665875,0.47487003020403756,-2.850927123121016,2.850927123121016,-0.015406172905063634,0.9797808589474747,0.6514581922485128,-0.7915949143279928,0.02796957389220512
2,parameters/conv2d_8.weights,0.47027317090428994,0.3477751911527859,-2.7921578954735327,2.7921578954735327,-0.027115516371043567,0.9261262357388672,1.1542167951327933,-0.9400290325989591,0.0
3,parameters/conv2d_1.weights,0.4187883554139802,0.3992558269262374,-2.475868873180933,2.475868873180933,-0.06314566856387455,1.0424874873061345,1.0663824546682283,-0.4330642504239212,0.0
4,parameters/conv2d_2.weights,0.014108771545852695,0.0004947806085958705,-0.12530786583199338,0.1580227198769329,-0.0023829801516108413,1.0330209135825075,1.5999127397295752,0.9500259974986432,0.07949107194009346
5,parameters/conv2d_5.weights,0.308580747968825,0.345745040061872,-2.277948170068907,2.277948170068907,-0.06637924772526577,1.0130058965110051,1.0355738326300683,-0.2787295414392891,0.031902257600627176
6,parameters/conv2d_6.weights,0.2757932739460142,0.2702344667974316,-2.437908273344577,2.437908273344577,-0.046309530994114494,1.0263360038395957,1.2230938871015467,0.49408607253778436,0.0
7,parameters/conv2d_3.weights,0.2285707720387136,0.18177591495698858,-2.1285309327654764,2.1285309327654764,-0.05036551940946811,0.9491237637059889,1.7999612463103132,2.6115814246482407,0.06249634802793631
8,parameters/conv2d_7.weights,0.31259927216133343,0.17451630038380786,-2.889964426964485,2.889964426964485,-0.0519735590357549,1.008603246194615,1.6345015610584726,1.3797369582963577,0.0
9,parameters/conv2d_9.weights,0.015438394339526162,0.0006049194695522412,-0.1265886470959935,0.09223841682683641,-0.003393006203414556,0.9511902016981189,1.2419234742803378,-0.3026074152164873,0.0
10,parameters/conv2d_10.weights,0.3130063328003863,0.1728868162872929,-2.8248292961236565,2.8248292961236565,-0.10198403722283146,0.9676628731109369,1.6727001427112633,1.0306624988898638,0.0
11,parameters/conv2d_11.weights,0.2803453921404851,0.20985830145774095,-2.69200388944506,2.69200388944506,-0.09624831066312432,1.0114302662368537,1.960444824432984,2.577791133400206,0.0
12,parameters/dense.weights,0.36008055406205164,0.20751554846322182,-2.3667322852438506,2.3667322852438506,-0.007730379516127968,0.9424837964355566,0.9483179673211666,-0.8838685824099445,0.06474948457478559
13,parameters/dense_1.weights,0.6447864974020728,0.617121003542801,-2.665695472893473,2.665695472893473,-0.0013869275530753976,0.9895710734298048,0.42459252412622817,-1.3251200031601185,0.04590309988704693
14,parameters/dense_2.weights,1.3134885683056752,1.974051140831483,-2.4511224015321456,2.4511224015321456,0.1735613769473582,1.0219730437126864,0.8626602974245406,0.5062844198943163,0.0815511028363221
