layer_index,mean,median,variance,min,max,std,sparsity,Skewness,Kurtosis,Mean,StdDev
fc2.bias,0.03970284340616347,0.26590268902865594,4.2926747827191104e-06,0.23674415832091628,0.3089854665436821,0.006961448724270636,0.0701343283089496,0.7163647663154489,-413.03221456414116,0.2535564885492846,0.0020520823663752
fc1.bias,0.4297218576606909,0.42464432498358257,7.118259144389915e-06,0.3783997056285708,0.4765110892295902,0.09719657444331063,0.09670758197824614,0.2438378163605821,-463.3419600580882,0.3999841881596711,0.0027161894859729
convs_code_file.2.bias,0.499290128364451,0.3219319159147396,2.6064403300639456e-05,0.2868584204070542,0.3578726402285729,0.018656836056452023,0.0,0.7505964656404468,-458.4521973463519,0.323361699894322,0.0054336259386177
convs_code_file.1.bias,0.7426694511623085,0.43029023070415934,3.33184062014241e-05,0.3845178173010424,0.511631828115149,0.09979802286325394,0.0,-16.496692715011896,-70.80134478079539,0.4355592345783736,0.0056695425141346
convs_code_file.0.bias,0.2267160328353888,0.33517418944900723,4.831328403132979e-05,0.2919940666542522,0.39479581064518954,0.10704857364146436,0.0,0.9036075687177242,-459.62445254391787,0.3167603789513433,0.0069290503003964
convs_code_line.2.bias,0.038169619322046926,0.018444961807080003,9.511935135470478e-05,0.014697832067051294,0.021593797088252,0.016083717618151867,0.023666998784120354,0.31558500894689134,-464.5913793021502,0.0179941039890904,0.0092878516047863
convs_code_line.1.bias,0.01797874489227808,0.3696685094458327,1.789318961887522e-05,0.3149197142616262,0.4298395725962154,0.011091988643116137,0.0,0.19341283345369664,-464.4186442745668,0.3380311722801019,0.0040081950173526
convs_code_line.0.bias,0.03785063056089283,0.2730377504585494,3.2596399263211174e-05,0.23042473126125393,0.3112299022299071,0.007227513183335044,0.0,0.25365102238310283,-464.25600722502315,0.281315533899211,0.0060367629817739
convs_msg.2.bias,0.04555755090819877,0.2603382466609323,6.183497814792822e-05,0.21009630669071583,0.3094113912885667,0.012405336267614621,0.0,0.535552429271399,-463.2878547306175,0.265927800935066,0.0083161090821707
convs_msg.1.bias,0.7126018112656747,0.32926735215476055,8.903132583690163e-05,0.2770210149376339,0.3737439922697291,0.17279795850570667,0.03163124847606276,-1.213028466208158,-451.9709108248806,0.3382554962431377,0.0093657622982304
convs_msg.0.bias,0.020451644364985363,0.14561636955190338,6.205079175500354e-05,0.1307946819206449,0.17302529083556242,0.00693250855499442,0.0,2.7107342431207186,1836.8109895939579,0.1448155608672209,0.0083536486385435
