layer_index,mean,median,variance,min,max,std,sparsity,Skewness,Kurtosis,Mean,StdDev
fc2.bias,0.03594301356198362,0.24072190145558214,3.5908977199245196e-06,0.21432466199456401,0.27972477187141026,0.006367033760330393,0.0,0.858823591921375,-412.89006731609476,0.2535564885492846,0.0020520823663752
fc1.bias,0.42156806307154626,0.41658687447778103,6.377187234079368e-06,0.3712197276561112,0.46746948831550417,0.09199805501607114,0.02223381575841157,0.31728579442145716,-463.63043603658315,0.3999841881596711,0.0027161894859729
convs_code_file.2.bias,0.5357646706086895,0.3454499440104796,3.1866852268602435e-05,0.30781423142524295,0.3840162388950103,0.020629261699976944,0.0,0.6723572937041224,-458.7137821294873,0.323361699894322,0.0054336259386177
convs_code_file.1.bias,0.7334595586637629,0.4249541733750777,3.3235325971515374e-05,0.3797493866680392,0.5052870483098125,0.09967352084340908,0.07954388862885942,-16.677586293639962,-70.7456061714621,0.4355592345783736,0.0056695425141346
convs_code_file.0.bias,0.20749985798201756,0.3067652333190033,4.954184992075551e-05,0.2672450051485359,0.36133339850848506,0.10840110645552951,0.08205989746156912,1.201896629474873,-460.0465087432666,0.3167603789513433,0.0069290503003964
convs_code_line.2.bias,0.04091565421351234,0.01977194671270972,8.482954621675906e-05,0.015755237417219656,0.0231473184829313,0.015188873722344329,0.0,0.277390484609655,-464.0479050808167,0.0179941039890904,0.0092878516047863
convs_code_line.1.bias,0.016360407533312703,0.3363931966888123,1.448035321061875e-05,0.28657255534047227,0.3911480263919563,0.0099782667968007,0.0,0.25458925274127425,-464.5181578761299,0.3380311722801019,0.0040081950173526
convs_code_line.0.bias,0.04268171114320817,0.30788703447132926,4.117642897151394e-05,0.25983508528668015,0.35095385702320714,0.008123223791126623,0.04034962126530089,0.18898813774031564,-464.4713640135534,0.281315533899211,0.0060367629817739
convs_msg.2.bias,0.0427003385231122,0.24401073019345967,6.235196795834153e-05,0.1969197913256278,0.2900061765293716,0.012457087582411281,0.0,0.7540460990954168,-463.2766357434893,0.265927800935066,0.0083161090821707
convs_msg.1.bias,0.7632855877034956,0.3526864799215622,9.029281633530866e-05,0.2967241239779261,0.40032651935527325,0.1740178451549373,0.07928049895124983,-1.061959086341464,-451.7293279647842,0.3382554962431377,0.0093657622982304
convs_msg.0.bias,0.02074297709286864,0.14769066799993655,7.259407621762202e-05,0.13265784611402412,0.17549002809934075,0.007498378211104037,0.045456193640369374,2.4142643945213655,1836.6393990996037,0.1448155608672209,0.0083536486385435
