Unnamed: 0,layer_index,mean,median,variance,min,max,std,sparsity,Skewness,Kurtosis
0,gradients/fc2.bias,-0.2768125481900714,-0.2780495888666684,5.766385995927413e-06,-0.2828971325211257,-0.2742353706024618,0.0024013300472711416,0.07481731747502259,,
1,gradients/fc2.weight,-0.21448708300883856,-0.2071162597167179,0.0024989467607862983,-0.21988062908030867,-0.05743963280611195,0.04998946649831684,0.02012299597403018,0.5657088371739544,1.6841015580051109
2,gradients/fc1.bias,-0.011105503416764296,-0.019562806856591026,0.004996285977723145,-0.06292223122154841,0.19596692477371191,0.07068441113656693,0.09976028923381103,0.007858348430113613,2.589886400796477
3,gradients/fc1.weight,0.2945735631026383,0.5481132755371627,0.01701823614575424,0.26764507401869264,0.7857867705858288,0.13045396178634922,0.0,0.5445708831603555,6.6428208704838765
4,gradients/convs_code_file.2.bias,0.2986410997517609,0.13235840886550823,0.003370501610783013,0.11422648281441672,0.34055065204555135,0.0580560213137543,0.0,0.15486407706799418,5.509456005107187
5,gradients/convs_code_file.2.weight,0.38855342182337016,0.4695133085990285,0.010062195281389996,0.1808525015127784,0.5754191246017132,0.10031049437317117,0.0,1.9638821197994576,11.430090023287676
6,gradients/convs_code_file.1.bias,-0.3554679032083017,-0.25097107277370606,0.0018862054183708592,-0.38574230810348514,-0.2476379596536026,0.043430466476552056,0.028595091439944632,1.118689076232859,2.9807302522735086
7,gradients/convs_code_file.1.weight,0.28516006041489883,0.3321202218582248,0.007356809947838065,0.1259788825173696,0.4126040627777243,0.08577184822445008,0.0,2.246657170838237,10.365753807693272
8,gradients/convs_code_file.0.bias,0.377091921110293,0.30356628286452625,0.0015767350483584877,0.29483573411762687,0.41576012664014805,0.039708123203678815,0.01077057000589654,-0.1577176089702945,1.577297842364196
9,gradients/convs_code_file.0.weight,0.12900148998637467,0.0691416535513688,0.0033213436389421726,-0.01115122980901701,0.17755415488176068,0.05763109958123464,0.0513356324590863,-0.7205366360381522,5.683459179768363
10,gradients/convs_code_line.2.bias,0.9147658499880116,0.8792068347402804,0.004715814850234716,0.7678493196670453,1.0217334974713397,0.06867179078948481,0.030564132769655996,0.5406890981784916,-0.6252262015781491
11,gradients/convs_code_line.2.weight,0.17211175289170452,0.2611484473865422,0.0054774440730233406,0.09399425077865942,0.37618232182239314,0.07400975660697312,0.08779884151596445,0.35209850527392444,7.840567293575558
12,gradients/convs_code_line.1.bias,-0.04543250889184693,0.09616746115983528,0.004737414901199482,-0.07731911249220623,0.16503981910651247,0.0688288813013809,0.0,0.0427282630672616,-0.3609388848972918
13,gradients/convs_code_line.1.weight,-0.07192595674045632,-0.0579452570096034,0.0001310804238294086,-0.038938763370706356,-0.07754804345499826,0.011449035934497198,0.0,0.13846923505733566,5.762790768638192
14,gradients/convs_code_line.0.bias,-0.03450685983513867,-0.09398594928094069,0.001286616038189389,-0.1166353204733548,0.021872720183753826,0.035869430413506945,0.0664902148493771,-0.045755116860060493,-0.35240786285511444
15,gradients/convs_code_line.0.weight,-0.22318193928696742,-0.20899361239160025,3.247277959347722e-05,-0.20610397680754777,-0.22818355774225682,0.005698489237813518,0.010562315512857225,0.6618612406447175,5.064632227837965
16,gradients/embed_code.weight,-0.4771821320057208,-0.4843204644253336,0.00010303958057177672,-0.4974825289713554,-0.4584263257467978,0.01015084137260797,0.0,29.691071875415908,40474.077333668974
17,gradients/convs_msg.2.bias,-0.22129208045721221,-0.22131046032746549,7.805643445271787e-05,-0.2159739373966639,-0.24781111602672232,0.008834955260368708,0.0,0.21153740443550312,1.065762929261064
18,gradients/convs_msg.2.weight,0.1380944643698346,0.0661030301069424,0.008974389499270296,-0.12517014428369264,0.20159460887186834,0.09473325445307126,0.09702941025700407,0.06853973816687212,2.107461650770375
19,gradients/convs_msg.1.bias,-0.346796274275627,-0.3441393847944889,4.30752840084772e-06,-0.35027711504893266,-0.3437239515299234,0.0020754586001285598,0.0,0.07740672202733516,0.49307839470622183
20,gradients/convs_msg.1.weight,0.04854432621155086,0.010608600190465802,0.00049550213307439,0.007221815867471596,0.0886880512997972,0.022259877202591295,0.029845594558265232,-0.39853675413552053,3.7230248032880313
21,gradients/convs_msg.0.bias,0.8431393608932243,0.8947508656333507,0.004377831056113735,0.698968999815529,0.9245453784377742,0.06616518008827442,0.09291629970507637,0.2184403583548214,-0.35077847255309696
22,gradients/convs_msg.0.weight,-0.06458219585318231,-0.05242495245359077,0.00018030286591907822,-0.06589317948564385,-0.022155220901760777,0.013427690267470987,0.0,-0.01626193366818659,2.105471636271223
23,gradients/embed_msg.weight,0.030751869840631677,0.025851621648707978,4.184638560994561e-05,0.016349903637760482,0.03776221533382724,0.006468878234280222,0.0766924267878882,6.833403264103056,1677.3103451077345
