layer_index,median,variance,min,max,Mean,StdDev,Skewness,Kurtosis,Sparsity
fc2.bias,0.5463047658267013,0.0035253310495202803,0.5280829169305217,0.5715757912805143,0.5455757113090277,0.05937449830963023,2.888062321451415,6.583244575456558,0.034940157368143064
fc1.bias,0.0910801362577324,0.006515260440824858,-0.48606382186704744,0.267995956454981,-0.09517896313688189,0.08071716323573878,1.207215140531507,0.13731269436149518,0.0
convs_code_file.2.bias,0.4751268002703226,0.0025291520223258515,0.4654405416955544,0.4881013710417511,0.4751480474049687,0.0502906753019477,1.2496951115273651,0.2618996169531419,0.0
convs_code_file.1.bias,0.6177644012512633,0.002915479696319266,0.5919486389106885,0.6312836343311649,0.6169087006257968,0.053995182158404646,2.6086522718837104,4.724669063995011,0.0
convs_code_file.0.bias,0.5916866830011217,0.0031938392208226076,0.5658328060894595,0.6204148418484051,0.5925888681966915,0.056514062151138175,7.030252835617813,52.04425976659894,0.0
convs_code_line.2.bias,0.45219362628277987,0.001931837854247382,0.4400274818911826,0.4697211972192736,0.45127348630241165,0.04395267744116826,3.2208115876696275,8.60855420991104,0.04397074820502931
convs_code_line.1.bias,0.5522858383514159,0.003842298551055791,0.5337622128665455,0.5645667410780137,0.5519193465390062,0.06198627711885797,5.537345275610779,31.677882165345938,0.019647964656970142
convs_code_line.0.bias,0.45776755124526325,0.0021147064307143635,0.4353603997265293,0.479420498604984,0.4577769805533419,0.04598593731473147,1.388888177587707,0.23364597445414664,0.08281909866836433
convs_msg.2.bias,0.5337897237973525,0.002733134131366709,0.5184388882389519,0.5483618179648981,0.5348236554270867,0.05227938533845587,1.1097717782844083,0.26642588936926137,0.0
convs_msg.1.bias,0.5990309821755133,0.003799622075314463,0.5761489351166923,0.6130409575453565,0.5993638003593249,0.061641074579492375,1.1018419012051788,-0.5582740090004087,0.08596165001303097
convs_msg.0.bias,0.44693362402341164,0.002605351508327978,0.43525928142147646,0.46301327825229127,0.446641187990499,0.05104264401780158,4.329543254187963,17.29009694010511,0.0615018570844627
