layer_index,mean,median,variance,min,max,std,sparsity,Skewness,Kurtosis,Mean,StdDev
fc2.bias,0.0378723958795808,0.24273649408788384,4.157728129321664e-06,0.21611833711246545,0.28206577807432276,0.0068949389242192,0.0,0.8746800260641769,-413.0156182237056,0.2426531340578806,0.00203905079125591
fc1.bias,0.4041797298542702,0.424298295032337,8.122876344600947e-06,0.37809135903358204,0.47612279460448137,0.0989518972456589,0.0,0.12545138823171445,-463.2865885375358,0.4249146462078362,0.002850066024603703
convs_code_file.2.bias,0.5012725556718685,0.29921304538290533,3.323782101870015e-05,0.26661470118562625,0.33261741768520775,0.0198565520812984,0.0,0.47556667584203466,-458.69414093276686,0.2993533489211032,0.005765225149003268
convs_code_file.1.bias,0.7504679668033454,0.40704369775293814,2.8327942553803255e-05,0.3637441499658757,0.4839907958479077,0.0980229671362744,0.0,-16.723068411149434,-70.71240201182408,0.40774643778256636,0.0053224000745718805
convs_code_file.0.bias,0.214765230563731,0.3449966043276559,5.516673026680181e-05,0.30055107060940967,0.40636546119281747,0.1067139804466189,0.0,0.9304329436786377,-459.55486117117925,0.3441861318495974,0.007427430933155886
convs_code_line.2.bias,0.037765972353141,0.016672393338557117,9.41815505854521e-05,0.013285364318394888,0.01951862424513857,0.0153167726992365,0.06460921804296049,0.000867347301568816,-464.6032324828364,0.016438703833998435,0.009704717954966632
convs_code_line.1.bias,0.0163964374986086,0.3060560801460638,1.3898750684262986e-05,0.2607284387088285,0.355872927552499,0.0105102822234692,0.0,0.03244753524433683,-464.8667859379357,0.3068705269087409,0.003728102826406838
convs_code_line.0.bias,0.0390049240477585,0.2666139426193384,3.206503292316778e-05,0.22500348752283966,0.3039075408260951,0.0076420205794523,0.0,0.0848958350252654,-464.7408221108573,0.2665677193740063,0.005662599484615447
convs_msg.2.bias,0.0464563829802717,0.24201779967177012,7.784286076323462e-05,0.1953114708138764,0.2876375833112551,0.0131193286777906,0.09218512839959299,0.591765454859618,-463.32056754411167,0.24243094291604,0.008822860123748683
convs_msg.1.bias,0.7319309612606568,0.35350082943714295,9.262819199047298e-05,0.29740925697955484,0.40125086924014436,0.1715182425610702,0.0,-1.0488981141837495,-451.5899936667551,0.3535602491951123,0.00962435410770366
convs_msg.0.bias,0.0203104796291033,0.14082554132845732,7.643512074082086e-05,0.1264914922754812,0.16733269975355833,0.007351787661552,0.0,2.5640754719692755,1837.0469078929314,0.1410244821212823,0.008742718155174653
