layer_index,mean,median,variance,min,max,std,sparsity,Skewness,Kurtosis,Mean,StdDev
fc2.bias,0.0378723958795808,0.2619605980963645,3.780380731846936e-06,0.23323435177026022,0.3044046598947489,0.0068949389242192,0.08257095461389762,0.6334534331945259,-412.8630048676557,0.2618706361670756,0.001944320120722576
fc1.bias,0.4041797298542702,0.37090143006588094,7.554991301341886e-06,0.3305095198424503,0.4162039477257552,0.0989518972456589,0.0,0.3575669814217568,-463.4561178734701,0.37144021500820085,0.002748634443017356
convs_code_file.2.bias,0.5012725556718685,0.2955371266994739,2.9942792298571574e-05,0.2633392625759508,0.32853111663994716,0.0198565520812984,0.0,0.5838575671592191,-458.3654727203966,0.29567570656818154,0.005472000758275826
convs_code_file.1.bias,0.7504679668033454,0.4359531657986361,2.875679295086551e-05,0.38957835385675793,0.518365278303277,0.0980229671362744,0.0,-16.42020861674292,-70.52440102223505,0.4367058165394315,0.005362536055903495
convs_code_file.0.bias,0.214765230563731,0.34553575331826974,4.953470027802077e-05,0.3010207616275656,0.4070005153512473,0.1067139804466189,0.03734222128768052,1.22920493477,-459.5293477564496,0.3447240142613146,0.007038089249080319
convs_code_line.2.bias,0.037765972353141,0.01760292123916929,8.757149284739022e-05,0.014026853672504247,0.02060800739924538,0.0153167726992365,0.0,0.03505434932718074,-464.05531365187653,0.017356188939874645,0.00935796414009959
convs_code_line.1.bias,0.0163964374986086,0.31625384616623886,1.5834814604812554e-05,0.26941589105902936,0.3677305872544828,0.0105102822234692,0.0880867733376643,0.3831293077899942,-464.5321712065277,0.3170954302349865,0.003979298255322435
convs_code_line.0.bias,0.0390049240477585,0.30094897539504795,3.1330709809303273e-05,0.25397984953469377,0.3430453116138273,0.0076420205794523,0.0,0.04779567608898296,-464.62647150185745,0.3008967994353608,0.0055973841934695385
convs_msg.2.bias,0.0464563829802717,0.27242210000608735,6.232759250316994e-05,0.21984813144551588,0.32377302244958844,0.0131193286777906,0.02826763460948132,0.39373742314139776,-463.4552893420243,0.2728871457604078,0.007894782612787381
convs_msg.1.bias,0.7319309612606568,0.3601721165711647,9.710889750807943e-05,0.3030219808670372,0.4088232977567592,0.1715182425610702,0.026005564956790385,-1.2459751251283813,-451.46966217354225,0.36023265770208096,0.009854384684397031
convs_msg.0.bias,0.0203104796291033,0.1372919546224867,6.892970550430982e-05,0.12331757473675485,0.16313399689223398,0.007351787661552,0.0,2.776912546404999,1836.9981908059447,0.13748590360392457,0.008302391553300136
