Unnamed: 0,layer_index,mean,median,variance,min,max,std,sparsity,Skewness,Kurtosis
0,gradients/conv2d/kernel.gradient,0.5125598116763531,0.28713802946576616,4.933997847660924,-3.864460129350204,6.404047833313084,2.2212604186949636,0.06840692613463645,2.1953732765540535,10.72027516905447
1,gradients/conv2d/bias.gradient,0.5028332774097524,0.19218766514725183,5.241344298793573,-0.8685344068608806,6.044655290546721,2.289398239449305,0.0,4.874806067643176,12.37503378663313
2,gradients/conv2d_4/kernel.gradient,0.0565492935687078,0.02977718121196376,0.058357559427551574,-0.7706166968495105,1.0410886726431807,0.24157309334350882,0.0,2.0639274386562723,20.371046356585026
3,gradients/conv2d_4/bias.gradient,0.026221787062666403,0.017530049451889306,0.0076857327876094375,-0.07405597601074318,0.18358351752241434,0.08766831119400877,0.0,3.450541381530676,8.006464630980256
4,gradients/batch_normalization/gamma.gradient,0.21108886804969867,0.14893146389548928,0.3923181201698765,-0.37347605112051213,1.2137327160435534,0.6263530315803353,0.03686763382962699,2.4505760268737187,7.368894534644374
5,gradients/batch_normalization/beta.gradient,0.48997425150321033,0.39227451400991353,1.078555356928033,-1.2140474656627662,0.5993785390561508,1.0385351977318984,0.039448434492112876,1.803571906658034,4.716457620084006
6,gradients/batch_normalization_4/gamma.gradient,0.03404557943252498,0.025975741963906892,0.016136227745829842,-0.10787751879218217,0.16355689473363746,0.12702845250505884,0.061563215070739266,2.390303970509917,6.280444219657101
7,gradients/batch_normalization_4/beta.gradient,0.014024418376471913,0.012101460390056447,0.0026073031006963246,-0.037363655018538486,0.04469298281202897,0.05106175771256268,0.07560135221592947,1.9872908749843512,4.594275037775734
8,gradients/conv2d_8/kernel.gradient,0.17896678822976356,0.08813084203919191,0.3141951597578537,-1.6903174012173006,3.370116009224626,0.5605311407565629,0.009124034237517602,2.5552301992082556,13.226973737613752
9,gradients/conv2d_8/bias.gradient,0.05700321082293983,0.04212622132120475,0.041721839925926665,-0.2796626868058398,0.2814387545037871,0.20425924685537938,0.0,1.8654856808343003,8.72168180371418
