layer_index,median,variance,min,max,Mean,StdDev,Skewness,Kurtosis,Sparsity,mean,std
fc2.bias,4.5276016592654086e-07,9.449059773704327e-15,1.0823229134343706e-07,4.99601253215757e-07,-3.1558510518864194e-05,0.0200467691820429,0.8354281805285113,-0.4436256948702585,0.05882591479581352,4.971937035655896e-07,9.720627435358445e-08
fc1.bias,3.782947063288512e-08,1.6887968174622578e-16,9.66618840495711e-09,5.818445571172083e-08,0.7224649448495858,0.1133428719451089,1.1474199832870635,0.9718994342576249,0.013526101363156856,2.65154686141407e-08,1.2995371550910956e-08
convs_code_file.2.bias,8.429930114656333e-05,5.503042954890749e-10,1.0490509719244336e-05,9.153048504528725e-05,0.8051789876384037,0.1374376907114736,0.12057237511442748,-0.5543626636485957,0.0,3.417186790569645e-05,2.3458565503650805e-05
convs_code_file.1.bias,6.005511334772204e-08,5.119288861856831e-16,1.1283598916836082e-08,9.656752836182676e-08,-0.0001044009550747,0.0706972257171937,1.4353632945089885,4.0058886819459945,0.024041507913935542,4.4018381308156313e-08,2.2625845535265273e-08
convs_code_file.0.bias,4.9769626741072676e-09,4.3303513703450945e-18,9.95996870287278e-10,8.16781049777594e-09,0.563354952842928,0.1337718840011416,-0.015757333114415017,-0.17440652363951326,0.0826150624834545,2.4593024152121115e-09,2.08094963186164e-09
convs_code_line.2.bias,4.788985395435374e-07,6.46597956962768e-14,1.0157541861599623e-07,9.94545539070412e-07,1.953889443484899e-05,0.039087298509953,2.4803554027671746,9.075130373026973,0.048292618546761416,2.0044560017538076e-07,2.542829048447356e-07
convs_code_line.1.bias,1.2012482613573978e-06,4.250685628437069e-13,9.223816027256293e-07,3.3235281098949465e-06,6.742295416513179e-06,0.0432375307227778,2.210124876418312,5.60347512919871,0.027603177936054213,3.0836131937874936e-06,6.519728237002728e-07
convs_code_line.0.bias,2.3176526715781436e-07,9.390048390906291e-15,8.612109206163007e-08,3.9238833774385024e-07,0.0005278906998377,0.0197473282303864,0.5012420707689544,-0.15529211250034225,0.025915722322588066,9.820625451603278e-08,9.690226205257695e-08
convs_msg.2.bias,2.163745557252669e-08,1.7843631120496602e-16,9.938547097082125e-09,5.8302362576186146e-08,-0.0006588076272084,0.0546666985913124,4.854009562008209,29.759838781446593,0.0,1.4607322400987491e-08,1.3358005509991605e-08
convs_msg.1.bias,2.3682236072902173e-07,1.7574616663542856e-14,1.1953973392445801e-07,6.710832489990727e-07,6.062533815187235e-07,0.0751172360038982,1.0700108835316087,2.040301177143627,0.010152207521463629,2.879318577395825e-07,1.325692900469142e-07
convs_msg.0.bias,1.1645276636253407e-08,1.0911918517049938e-18,1.004252874777804e-08,1.3515608174914738e-08,0.3357254763638286,0.0639204642931742,0.5113478084643547,-0.021343275785212355,0.0,1.3174419770837381e-08,1.0446012883894955e-09
