Unnamed: 0,layer_index,mean,median,variance,min,max,std,sparsity,Skewness,Kurtosis
0,gradients/fc2.bias,-0.22765488391518518,-0.22867224513479173,6.517548998507297e-06,-0.23265893936214854,-0.22553537355204503,0.002552949078714063,0.0,,
1,gradients/fc2.weight,-0.19452705264740924,-0.18784215344281688,0.002470087511401256,-0.19941867878117436,-0.05209433742199728,0.0496999749637904,0.0,0.44183696253607124,2.333662679123234
2,gradients/fc1.bias,-0.012131293880828165,-0.02136977948725284,0.0054025718227180795,-0.06873421671580845,0.21406795046889604,0.07350218923758793,0.04429835741983754,0.16268813328314008,2.1075073167058807
3,gradients/fc1.weight,0.26534541238927095,0.49372843102952535,0.014663803184465096,0.2410888193476547,0.7078195086314679,0.12109419137376155,0.0,0.29826359266770597,6.544824367149768
4,gradients/convs_code_file.2.bias,0.26975114812827844,0.1195543171572198,0.004533508967736662,0.10317643790977328,0.3076064529010953,0.0673313371895794,0.0,-0.012275627663975573,5.605667152297222
5,gradients/convs_code_file.2.weight,0.337134022908136,0.407380045179103,0.010044683345620052,0.15691930108833108,0.4992707654584488,0.10022316770896897,0.0,2.3848279827951995,11.213434638400017
6,gradients/convs_code_file.1.bias,-0.36203129522974636,-0.25560502571794996,0.0018134147062853889,-0.39286468951820447,-0.2522103696909861,0.042584207240308106,0.0,1.4576863434913596,2.8919462398338642
7,gradients/convs_code_file.1.weight,0.26288675238982706,0.30617894525714534,0.007852641350451208,0.11613891246377542,0.38037634698444994,0.08861513048261732,0.0,1.9968560741870156,10.243817797348218
8,gradients/convs_code_file.0.bias,0.4226226136268295,0.34021937010860465,0.001460442656036931,0.33043468069137394,0.46595968124994364,0.03821573832908453,0.008120922957742553,0.00452049795950696,1.6125312966826995
9,gradients/convs_code_file.0.weight,0.13336355150419327,0.07147961217701432,0.0028063973312381107,-0.011528297937698308,0.18355797814318456,0.05297544083099438,0.0,-0.7880614741713845,5.607814400669367
10,gradients/convs_code_line.2.bias,1.0005252190911913,0.961632543417007,0.0043931208048196505,0.8398352527031491,1.117521091789466,0.06628062163875438,0.0,0.20760273181904704,-0.6487425123299646
11,gradients/convs_code_line.2.weight,0.14115983283901715,0.21418450837839278,0.007222935154862557,0.07709068384244967,0.3085311303456127,0.08498785298419224,0.0,0.5765562092460964,7.663684865411673
12,gradients/convs_code_line.1.bias,-0.04568810822764688,0.0967084909157869,0.004732403692507981,-0.07775410308109708,0.16596831874637602,0.06879246828329495,0.0,0.16171117482395836,-0.4542276634771521
13,gradients/convs_code_line.1.weight,-0.06820216226460805,-0.05494527984235355,0.0001555394501502261,-0.03692280197780569,-0.07353317887874246,0.012471545619941661,0.0,0.19458637931290712,5.974044118314585
14,gradients/convs_code_line.0.bias,-0.03404779254529607,-0.09273559282353422,0.0013958886835934616,-0.11508364464062364,0.021581733103961113,0.03736159369718568,0.020581734091567376,-0.09028655558875104,-0.544864793422178
15,gradients/convs_code_line.0.weight,-0.18725113199736604,-0.17534703133046536,3.432504001043009e-05,-0.1729226078493253,-0.19144752315950048,0.005858757548356919,0.0,0.6181864683363039,5.379798338982705
16,gradients/embed_code.weight,-0.38506907236476223,-0.39082945369232347,9.827601084000322e-05,-0.40145077340485824,-0.36993380129495174,0.00991342578728829,0.03985437130615219,29.747293462040073,40474.24675645652
17,gradients/convs_msg.2.bias,-0.21266807094242476,-0.21268573452777703,6.539495876807515e-05,-0.20755718209657945,-0.2381536288809147,0.008086714955287726,0.03577609046909054,0.49245594992346603,1.2488176737606111
18,gradients/convs_msg.2.weight,0.14202862243795186,0.06798623209051897,0.008347581364679765,-0.1287361028126477,0.2073378156006925,0.0913650992703442,0.0262971073279141,0.21860499543237433,1.900266616445418
19,gradients/convs_msg.1.bias,-0.41927895562129913,-0.4160667589240319,4.0279942162885295e-06,-0.4234873148003707,-0.4155644973998525,0.0020069863517941755,0.085091857894392,0.2101473641280739,0.6304282856922307
20,gradients/convs_msg.1.weight,0.04949226798707485,0.010815757979751976,0.00048400383256112545,0.007362838752949197,0.09041989341972947,0.022000087103492535,0.09807546542717818,-0.20409960385287543,3.048021930432539
21,gradients/convs_msg.0.bias,0.9394659638715329,0.9969739563772743,0.0046585783482107805,0.7788244928244747,1.0301724191559976,0.06825377900315066,0.0,0.014642198955881952,-0.6282992870237253
22,gradients/convs_msg.0.weight,-0.07318710136021858,-0.059410031794955215,0.00019065629656904093,-0.07467275991863416,-0.025107173523200972,0.01380783460826256,0.0,0.3273012614050228,2.109889817112246
23,gradients/embed_msg.weight,0.032802453378569754,0.027575448851950193,4.0594016597471354e-05,0.017440141188199355,0.040280259846922406,0.006371343390327459,0.0,6.88965809455806,1677.587556575642
