Unnamed: 0,layer_index,mean,median,variance,min,max,std,sparsity,Skewness,Kurtosis
0,gradients/classifier.out_proj.bias,1.3180319915281314e-06,2.8805835510086378e-06,1.5324015965299147e-12,9.298196528646671e-07,4.897884959300047e-06,1.2379020948887332e-06,0.08757679203372849,0.1475676364283275,-2.0260265096433807
1,gradients/classifier.out_proj.weight,5.194136462440891e-07,1.4376679908691763e-07,3.037106006619419e-14,1.1491192058679202e-07,7.518285786334916e-07,1.742729470290619e-07,0.0,0.010907924379602817,-1.275472470700598
2,gradients/classifier.dense.bias,1.8757096707105666e-07,1.3532683433787613e-07,2.8026386617538762e-14,9.541154308754018e-08,6.610343254198338e-07,1.6741083184053172e-07,0.0,0.004953028105574575,0.6382103166679078
3,gradients/classifier.dense.weight,3.377418078939218e-07,4.859818009030132e-07,2.3551055889211435e-14,1.121903327609578e-07,6.93254088362059e-07,1.5346353276661993e-07,0.015234199695629015,0.12664162286110908,11.49820052802093
4,gradients/encoder.roberta.encoder.layer.11.output.LayerNorm.weight,8.182867541328662e-05,2.4957695368497197e-05,5.027094117255757e-10,9.26509509031962e-06,8.941479285403809e-05,2.2421182210703697e-05,0.06702512313374126,-2.419690265466956,9.375357848818211
5,gradients/encoder.roberta.encoder.layer.11.output.LayerNorm.bias,1.4694760335082052e-09,3.0264098748393347e-09,3.9128156542132264e-18,1.0221724056654108e-09,7.305528495684319e-09,1.9780838339699427e-09,0.0871523517036623,0.22574642373881898,-0.04007362468376119
6,gradients/encoder.roberta.encoder.layer.11.output.dense.bias,1.5956565137651578e-06,1.52957613170308e-06,1.014828428864751e-13,9.165338520795033e-07,1.8912524338429868e-06,3.185637187227622e-07,0.0,0.42263376768855787,2.4846402292885346
7,gradients/encoder.roberta.encoder.layer.11.output.dense.weight,2.1630028160341366e-06,2.2513260661943414e-06,2.3665844839005095e-13,9.837650167718562e-07,2.5547943586339023e-06,4.864755372986919e-07,0.0,2.377261113937239,130.21685877537917
8,gradients/encoder.roberta.encoder.layer.11.intermediate.dense.bias,3.8619202412028787e-07,3.639615588592692e-07,7.937650705480096e-15,1.0018344990776237e-07,4.0746931953769906e-07,8.909349418156243e-08,0.02043935923499959,1.9723926691821911,44.4787624017517
9,gradients/encoder.roberta.encoder.layer.11.intermediate.dense.weight,5.593156566928562e-06,8.452266779039713e-06,5.756325652568581e-12,1.0958050420842055e-06,9.997003275069227e-06,2.399234388835026e-06,0.07703271688323472,0.3153797787264307,137.0268273059075
10,gradients/encoder.roberta.encoder.layer.11.attention.output.LayerNorm.weight,1.817201187885525e-07,3.7534268944878324e-07,5.2825979440824415e-14,1.0420664860933265e-07,9.533280418748404e-07,2.298390294115088e-07,0.02082133936141156,1.625841991394612,17.19012347382392
11,gradients/encoder.roberta.encoder.layer.11.attention.output.LayerNorm.bias,1.9734107071936267e-07,2.1027404879519867e-07,1.3834822408663665e-14,9.03824006192949e-08,4.551666460296547e-07,1.1762152187700886e-07,0.10373235479748383,0.21078886066353755,0.30373534876983144
12,gradients/encoder.roberta.encoder.layer.11.attention.output.dense.bias,1.4836758611630224e-06,1.105223609949845e-06,5.488336029966876e-14,1.0553605753790215e-06,1.92165850390292e-06,2.3427197933100914e-07,0.0705350618077123,-0.00974048521348491,0.7987912587674164
13,gradients/encoder.roberta.encoder.layer.11.attention.output.dense.weight,1.1062514977467314e-06,1.7327762752700773e-06,7.580945523821316e-14,9.614089964225327e-07,1.974352541423135e-06,2.753351689091191e-07,0.0,-0.191278432822452,8.462131858167417
14,gradients/encoder.roberta.encoder.layer.11.attention.self.value.bias,1.667773311277926e-09,1.585681542072844e-09,3.8683170331968464e-20,1.0842305734412047e-09,1.7942574584812044e-09,1.9668037607236884e-10,0.021722602076251186,-0.44803762578354944,0.11682086539591913
15,gradients/encoder.roberta.encoder.layer.11.attention.self.value.weight,3.624696449810702e-05,4.062720708265471e-05,1.0321335391614218e-10,9.76659641018065e-06,4.2345806777226936e-05,1.0159397320517699e-05,0.02774507180766099,-0.02886981835011015,9.790862300296428
16,gradients/encoder.roberta.encoder.layer.11.attention.self.key.bias,4.489163261486509e-07,3.6303303145550507e-07,4.306697076177761e-14,9.150988723948815e-08,7.315595270448095e-07,2.0752583155303247e-07,0.09439135100758143,2.201353903348978,17.877283665714476
17,gradients/encoder.roberta.encoder.layer.11.attention.self.key.weight,1.240368470329863e-07,1.5046664232108369e-07,1.4084053489929688e-14,1.0023307824593602e-07,5.230107674440268e-07,1.1867625495409643e-07,0.0,-0.11806026154531907,43.134466282643594
18,gradients/encoder.roberta.encoder.layer.11.attention.self.query.bias,4.006975880729422e-06,3.278402524973405e-06,4.86434336506119e-12,9.436590146968676e-07,9.115324206253605e-06,2.2055256437097232e-06,0.0,-0.18431178622807343,0.4063530687753963
19,gradients/encoder.roberta.encoder.layer.11.attention.self.query.weight,1.3907914120167796e-05,8.868312281094236e-05,6.00021173962066e-10,1.0102070541510708e-05,9.828212945857456e-05,2.449532963570946e-05,0.05697339125281148,-0.2206077835410403,10.306351420926667
20,gradients/encoder.roberta.encoder.layer.10.output.LayerNorm.weight,5.49952685831411e-09,6.41622527954573e-09,4.780191796694388e-18,9.885260462429253e-10,9.612153274582036e-09,2.1863649733506046e-09,0.0,-1.4254818994729006,18.617376194706083
21,gradients/encoder.roberta.encoder.layer.10.output.LayerNorm.bias,1.5489069722655312e-07,3.7107171230749865e-07,5.6564174475808164e-14,1.1317543849310929e-07,1.0310760153931701e-06,2.378322401942348e-07,0.007744053720644589,-0.0973015903334691,-0.03881638123967843
22,gradients/encoder.roberta.encoder.layer.10.output.dense.bias,1.5808974587287818e-07,2.3209424614537648e-07,5.08933114636183e-15,1.0757101597877317e-07,3.76114596978843e-07,7.13395482629504e-08,0.029107190981357993,0.004541891265647191,0.4965260825665214
23,gradients/encoder.roberta.encoder.layer.10.output.dense.weight,7.1199543788444875e-09,5.696840996983911e-09,6.5874943019694846e-18,9.893207043785497e-10,9.770429079926843e-09,2.5666114435125318e-09,0.0,-1.0681017430007083,87.14465511822304
24,gradients/encoder.roberta.encoder.layer.10.intermediate.dense.bias,8.458996780761103e-07,9.598752846787182e-07,5.563512477319682e-14,1.0924075882069819e-07,1.0048341506012836e-06,2.3587099180102e-07,0.09403784414110111,0.3096583154648913,26.145540696893175
25,gradients/encoder.roberta.encoder.layer.10.intermediate.dense.weight,1.3642763435511762e-07,1.2160516104356673e-07,3.948092423635065e-14,1.0087366909190511e-07,8.871410489091174e-07,1.9869807305646086e-07,0.0,-0.05091775785719228,80.50163839456224
26,gradients/encoder.roberta.encoder.layer.10.attention.output.LayerNorm.weight,3.0291046980278946e-05,6.170849493508849e-05,2.551962178436563e-10,9.97501913422332e-06,6.331320641902935e-05,1.597486206023878e-05,0.0,-0.27469221812281636,3.8293961733216304
27,gradients/encoder.roberta.encoder.layer.10.attention.output.LayerNorm.bias,1.2212936048526343e-07,3.354597473693203e-07,4.40488191581025e-15,1.0725133371881756e-07,3.711607917333419e-07,6.636928443045209e-08,0.03400491721777563,0.06869981179624733,0.3641079321109701
28,gradients/encoder.roberta.encoder.layer.10.attention.output.dense.bias,7.254107174483737e-05,6.620648465485742e-05,3.6072393483227375e-10,9.622597288829777e-06,7.621950323697155e-05,1.899273373772911e-05,0.011347325726516937,0.03634674001252958,0.46925357066425033
29,gradients/encoder.roberta.encoder.layer.10.attention.output.dense.weight,2.002772502950472e-08,4.156825469769615e-08,2.954271652420446e-16,8.911599191573602e-09,5.752946763249758e-08,1.7187994799919055e-08,0.0,-0.05112971823983662,8.41116968808442
30,gradients/encoder.roberta.encoder.layer.10.attention.self.value.bias,4.798570089533154e-08,3.5712416369773824e-08,1.9839693901444867e-16,1.0394189810026605e-08,5.9067782835339816e-08,1.408534483122258e-08,0.08737542343864574,0.5473871875635605,0.48068996838904776
31,gradients/encoder.roberta.encoder.layer.10.attention.self.value.weight,1.6330089054516437e-07,1.2132539023362444e-07,1.1665793032973344e-14,1.0984446333392174e-07,5.087276934657213e-07,1.0800830075958676e-07,0.08785155579552104,1.630754587917042,199.60509324529997
32,gradients/encoder.roberta.encoder.layer.10.attention.self.key.bias,1.0030255937876315e-06,1.4094581086236906e-06,1.153655884591991e-13,9.854343125388814e-07,2.1949004941917334e-06,3.396551022128169e-07,0.07634190844327057,1.9232713927007774,31.38639693710244
33,gradients/encoder.roberta.encoder.layer.10.attention.self.key.weight,2.3744399778624672e-07,3.1430702868218343e-07,8.856294156486203e-15,9.093997877471074e-08,3.7597308178819397e-07,9.410788572955087e-08,0.06663754988206654,0.7236903193258066,119.92292547848785
34,gradients/encoder.roberta.encoder.layer.10.attention.self.query.bias,2.291542119458248e-06,1.6996460563093743e-06,1.576785606832445e-13,1.0292181707929822e-06,2.391554461918451e-06,3.9708759824910735e-07,0.03165582913398581,0.7530587355248206,3.147411945641839
35,gradients/encoder.roberta.encoder.layer.10.attention.self.query.weight,2.7612292072555224e-05,1.6433679119458087e-05,6.20211660075149e-11,9.607336627088652e-06,3.803318310765462e-05,7.875351802142868e-06,0.07664685659665843,2.0458553560022494,138.9758232161018
36,gradients/encoder.roberta.encoder.layer.9.output.LayerNorm.weight,1.872130214298367e-08,1.2759050868829184e-08,1.5306022383219957e-17,1.0396463983836934e-08,2.338626928768448e-08,3.9122911935616404e-09,0.0,-0.6776447693273746,8.384171267179322
37,gradients/encoder.roberta.encoder.layer.9.output.LayerNorm.bias,1.1957065651384208e-07,9.794149922160703e-08,1.6777999409895996e-15,9.21037540122231e-08,2.3494551726937904e-07,4.0960956299744755e-08,0.0,-0.22527552929066952,0.2902485763716657
38,gradients/encoder.roberta.encoder.layer.9.output.dense.bias,1.5452271053010044e-08,1.2606935128500097e-08,1.0419800989592347e-17,1.0299604951400925e-08,2.148212128913973e-08,3.2279716525385334e-09,0.011678671980080083,-0.2395751599450883,0.8104679964985828
39,gradients/encoder.roberta.encoder.layer.9.output.dense.weight,5.612042371445324e-07,1.6154306221324533e-07,4.349747669616806e-14,1.0171256170511312e-07,8.335032774458189e-07,2.0856048690048663e-07,0.0,0.1136076985207373,35.8742290326659
40,gradients/encoder.roberta.encoder.layer.9.intermediate.dense.bias,6.224168171727267e-09,2.264251115107944e-09,5.2196134345057685e-18,9.681045681226254e-10,7.992488844268354e-09,2.2846473326327123e-09,0.041379372122815304,0.02606861935242038,6.6208447403387565
41,gradients/encoder.roberta.encoder.layer.9.intermediate.dense.weight,2.3825620320221012e-07,3.271472656335839e-07,7.896756456323225e-15,9.396004443450656e-08,4.0592832213274884e-07,8.886369594116165e-08,0.0,0.7865052388019088,56.41675982154388
42,gradients/encoder.roberta.encoder.layer.9.attention.output.LayerNorm.weight,3.367922776996097e-06,1.4578220267175842e-06,1.6538449102156452e-12,9.760866541311143e-07,5.471060356352541e-06,1.2860190162729496e-06,0.0,-1.081804176960029,7.7550244932434556
43,gradients/encoder.roberta.encoder.layer.9.attention.output.LayerNorm.bias,1.1284493710856476e-08,2.2118226976263387e-08,1.1300255118508515e-16,1.0564492829352618e-08,4.643683535107641e-08,1.0630265809709799e-08,0.0,-0.16782462459623176,-0.034127998193797277
44,gradients/encoder.roberta.encoder.layer.9.attention.output.dense.bias,4.384865026323366e-08,4.941998677989965e-08,2.844954611317097e-16,9.474663785794891e-09,6.009146409468201e-08,1.68669932451433e-08,0.06346213715431066,-0.35124962376430624,-0.45299155367646365
45,gradients/encoder.roberta.encoder.layer.9.attention.output.dense.weight,3.7546321733302246e-07,1.7885944821062044e-07,4.1362108408074647e-14,9.63718436240226e-08,7.429262315594155e-07,2.0337676467107705e-07,0.015551802389632613,0.12223760423900201,6.524790851049316
46,gradients/encoder.roberta.encoder.layer.9.attention.self.value.bias,4.2762276728889434e-07,3.022410045228855e-07,7.164601753441315e-15,1.0275308882472904e-07,4.3206343538211836e-07,8.46439705675562e-08,0.006137739848786581,-0.012462455553976447,0.6491669564266613
47,gradients/encoder.roberta.encoder.layer.9.attention.self.value.weight,1.2685128167029723e-08,1.4108530511977572e-08,1.6648986541042442e-17,9.989858297816036e-09,2.443651564746907e-08,4.0803169657567584e-09,0.08325270022328254,0.9692040297940161,318.7656985040695
48,gradients/encoder.roberta.encoder.layer.9.attention.self.key.bias,4.319785550369316e-09,1.3195277387383078e-09,1.1489181402795329e-18,9.333043069643533e-10,4.3805304427099536e-09,1.0718759910920351e-09,0.0,2.1177209964341057,21.221993822739005
49,gradients/encoder.roberta.encoder.layer.9.attention.self.key.weight,1.2481595961884525e-06,2.280675749723951e-06,4.591989404294294e-13,8.936800425959165e-07,2.9680235277280783e-06,6.776421920375306e-07,0.0,-3.074306458150332,913.906898514251
50,gradients/encoder.roberta.encoder.layer.9.attention.self.query.bias,2.496947796053741e-07,3.526312775991139e-07,3.9682326084941386e-14,1.0878242402662373e-07,8.621481829224053e-07,1.9920423209596077e-07,0.0,-0.11726075335632333,16.49952637793852
51,gradients/encoder.roberta.encoder.layer.9.attention.self.query.weight,2.5866293956732984e-08,4.194950069030231e-08,3.2432463574568385e-16,1.0001689702771642e-08,6.496677941992179e-08,1.8009015401894794e-08,0.013187956054664236,-1.7421473654725508,88.81373458780787
52,gradients/encoder.roberta.encoder.layer.8.output.LayerNorm.weight,1.3008509048974614e-07,1.1019051446792417e-07,8.481460028747632e-15,9.244243764343768e-08,3.7249111762054036e-07,9.20948425740966e-08,0.0,-5.788007575376058,97.29159256240719
53,gradients/encoder.roberta.encoder.layer.8.output.LayerNorm.bias,6.160078820961738e-06,5.061931953012995e-06,2.9648886628050006e-12,1.087800368364562e-06,7.759850578854339e-06,1.72188520604743e-06,0.06203364212244653,0.16245592490406469,-0.2141909395944927
54,gradients/encoder.roberta.encoder.layer.8.output.dense.bias,9.496488322821721e-07,2.2303711819089372e-07,4.9292624249277836e-14,1.1561160438935977e-07,9.79874785730873e-07,2.2201942313517941e-07,0.02537969460262271,-0.20381323397527984,0.2837154000126255
55,gradients/encoder.roberta.encoder.layer.8.output.dense.weight,4.721517463798748e-08,6.464105839885581e-08,2.9502739163764e-16,9.771787204067561e-09,7.495044670069314e-08,1.7176361420208883e-08,0.0,0.07829312446343145,26.328624166953695
56,gradients/encoder.roberta.encoder.layer.8.intermediate.dense.bias,2.1691170358285785e-08,1.9517994703549508e-08,1.9155283623073194e-17,9.840563965229035e-09,2.438877679178295e-08,4.376674950584428e-09,0.0,-0.6978256494370181,15.187831873926305
57,gradients/encoder.roberta.encoder.layer.8.intermediate.dense.weight,4.349166350704447e-06,3.878936014332738e-06,4.513839461454278e-12,1.0288099455535949e-06,8.58994056931024e-06,2.1245798317442156e-06,0.008838532889491066,-0.36241610514943495,50.96018247156547
58,gradients/encoder.roberta.encoder.layer.8.attention.output.LayerNorm.weight,2.803521117108509e-06,1.7544188201754575e-06,3.075096376812929e-13,9.734334332512176e-07,3.0078258429827803e-06,5.545355152569517e-07,0.05899196031762153,1.0750938444273301,6.933436955889885
59,gradients/encoder.roberta.encoder.layer.8.attention.output.LayerNorm.bias,6.438966843880463e-07,3.9114656937404234e-07,6.364441342083926e-14,1.0205255403106428e-07,9.652629712078108e-07,2.5227844422550103e-07,0.07403617929266816,0.18892521677277363,-0.15503143157751567
60,gradients/encoder.roberta.encoder.layer.8.attention.output.dense.bias,7.964459349717719e-07,2.4077106592995144e-07,4.372836780421299e-14,1.0844422674529304e-07,9.808816364061164e-07,2.0911328940125493e-07,0.0,0.040996849668100785,0.13470092280102483
61,gradients/encoder.roberta.encoder.layer.8.attention.output.dense.weight,4.964916111611994e-06,5.5576753669598475e-06,2.3149385338244466e-12,1.0110494503457887e-06,6.196729324167701e-06,1.5214922062976354e-06,0.0,-0.1770444698490547,9.190770560450728
