Unnamed: 0.1,Unnamed: 0,layer_index,mean,median,variance,min,max,std,sparsity,Skewness,Kurtosis,Mean,StdDev
0,0,gradients/classifier.out_proj.bias,0.12601037582323346,0.2074777767844047,9.274510684334123e-06,0.17677841213471898,0.2495807816486597,0.03141816447721867,0.0,0.14276630091851758,-467.18503911471703,0.2082631086482796,0.0031021948384229
1,1,gradients/classifier.out_proj.weight,0.036942501663855494,0.33956476103298117,1.8079018988307702e-05,0.2793249052492592,0.3976847612951788,0.00045751130363463704,0.07415088230753429,0.530668429294876,-466.24906214821846,0.3670354576604407,0.0045375114470363
2,2,gradients/classifier.dense.bias,0.11015334431898127,0.332366459559151,7.6719039662201e-05,0.2834860047899957,0.36832531963873816,0.05073998243429147,0.0,0.35860492537432787,-464.8575486527429,0.3289894336869692,0.0091169366256684
3,3,gradients/classifier.dense.weight,0.04981728675826669,0.23507267825792122,4.222395785619308e-05,0.18953713883511827,0.2732205100031277,0.006036824731483271,0.08457029268968323,0.367377921346273,-451.90174987178364,0.2305890348870122,0.0069453352265436
4,4,gradients/encoder.roberta.encoder.layer.11.output.LayerNorm.weight,0.037909647101067735,0.1103128525814067,6.416172722727667e-06,0.09072824332601512,0.12843209300455002,0.007659896137864914,0.06269574481512623,-3.420309283605998,-450.8111556597332,0.1123213183129586,0.0025874309575919
5,5,gradients/encoder.roberta.encoder.layer.11.output.LayerNorm.bias,0.011458389487553901,0.3411638112319418,1.696104695184581e-05,0.30507250062435903,0.38020074115130387,0.01165133517356505,0.0024029474123033402,0.13168363037982922,-464.29046290916347,0.3640488971199788,0.004232087506544
6,6,gradients/encoder.roberta.encoder.layer.11.output.dense.bias,0.20168099480716523,0.13877414184757883,4.0569310404463374e-05,0.12247897410262877,0.15532369397872395,0.06514721941871537,0.0,0.6688289080167908,-463.7516819333327,0.1335859029157856,0.0068290608649217
7,7,gradients/encoder.roberta.encoder.layer.11.output.dense.weight,0.0073146332555290615,0.39177315996762546,2.8274600675989473e-06,0.33408241595238725,0.44031172656169604,0.002191415397231902,0.0,1.7992964200291155,-353.7343500728133,0.3901521877927975,0.0017902867039614
8,8,gradients/encoder.roberta.encoder.layer.11.intermediate.dense.bias,0.06373114655433892,0.439446587359327,1.6811766977774567e-05,0.3787177692414639,0.4974217074919914,0.016006605785323424,0.04864411110783904,0.7649430227032006,-439.151699140219,0.48402184424842,0.0039546159507283
9,9,gradients/encoder.roberta.encoder.layer.11.intermediate.dense.weight,0.2160331106625915,0.45945125110661167,3.932156454163469e-05,0.4074892734519651,0.5401289802279634,0.04288139307910035,0.02051371882694248,-0.20984425414430413,-386.49538572352765,0.4172037247818886,0.0063564657138405
10,10,gradients/encoder.roberta.encoder.layer.11.attention.output.LayerNorm.weight,0.04834331642377419,0.14056625662818265,1.1358347090090133e-06,0.12572020637558973,0.16397749856323254,0.0025067698845685337,0.019706617911564618,-0.17925764478955583,-458.8143335334303,0.1416281007478624,0.0010384306355185
11,11,gradients/encoder.roberta.encoder.layer.11.attention.output.LayerNorm.bias,0.0017654650608674343,0.12378176446352301,3.239930488003238e-05,0.09885812467817225,0.13782986455502771,0.0007262994219577103,0.0,0.47631083295594806,-464.9530327312522,0.1273543204322791,0.0056293497565448
12,12,gradients/encoder.roberta.encoder.layer.11.attention.output.dense.bias,0.03278502114392742,0.3696761201111938,8.925650601349072e-06,0.30378653893679247,0.43262231028448156,0.011765591519244136,0.0028270917633642285,0.34982742683290957,-464.7750466033436,0.3534905658775403,0.0029766311813227
13,13,gradients/encoder.roberta.encoder.layer.11.attention.output.dense.weight,0.013148608418792923,0.22863693312023836,3.879241982770526e-05,0.197339868715579,0.27033796919474595,0.005937037921571572,0.032854617950577064,-0.07612239128792866,-455.9044581991514,0.2268983998035821,0.0064006863646865
14,14,gradients/encoder.roberta.encoder.layer.11.attention.self.value.bias,0.05709063870890842,0.015176987705787287,8.537985456223588e-06,0.013393692971596434,0.01803152321694099,0.010602603555812128,0.0,0.12754213089082028,-464.5215680578693,0.0172378670866127,0.0030480016282652
15,15,gradients/encoder.roberta.encoder.layer.11.attention.self.value.weight,0.03744302102436629,0.526771427326606,6.607777829933456e-05,0.46861241056273784,0.6129630423431116,0.0034176774856505307,0.0,0.17600962837377407,-447.47278507573566,0.5048520998280431,0.0083582050174601
16,16,gradients/encoder.roberta.encoder.layer.11.attention.self.key.bias,0.017623191938449724,0.304786311009447,5.6023964732629295e-05,0.25870814090470534,0.3410414443360764,0.007486856083659325,0.0,0.07129299023395898,-460.91834365888957,0.2954098319850545,0.0076614994158435
17,17,gradients/encoder.roberta.encoder.layer.11.attention.self.key.weight,0.08658396783870935,0.22170490814460922,0.00010004711713178352,0.1925371336153474,0.24891744240893568,0.016417242638507926,0.0033670458001761315,2.0269922120576966,-357.28453279090894,0.2049856503731389,0.0094891290161602
18,18,gradients/encoder.roberta.encoder.layer.11.attention.self.query.bias,0.060096158336017814,0.46674536705235237,9.695095382477037e-05,0.3900013224261963,0.5132570123722436,0.013623057812315894,0.0,0.5904413182506877,-455.05387791472214,0.4599907687246601,0.009399209277649
19,19,gradients/encoder.roberta.encoder.layer.11.attention.self.query.weight,0.002942326568635375,0.28205588765877937,1.5043870556799437e-05,0.2519573266060395,0.33317483140393606,0.001353497625366061,0.0,0.8782281421944158,-412.3079652554517,0.2708749026233791,0.003742975489488
20,20,gradients/encoder.roberta.encoder.layer.10.output.LayerNorm.weight,0.008074117929287963,0.01457628127066517,3.7428235153679076e-05,0.011537979879284874,0.01549532176605531,0.00020200446935143037,0.06486645637258623,1.6498845266589919,-438.31364819389717,0.0142352638456502,0.0060595345188015
21,21,gradients/encoder.roberta.encoder.layer.10.output.LayerNorm.bias,0.04022609705904806,0.49367704245670957,3.9811068283565565e-05,0.4227349289005941,0.5473898053918574,0.010602832567552163,0.09162063913738906,-0.010584497470027668,-464.0721862008807,0.517015816949341,0.0061244790440944
22,22,gradients/encoder.roberta.encoder.layer.10.output.dense.bias,0.0034917451942603353,0.4822548476894022,5.658303191549185e-05,0.41139760167691003,0.573624524457935,0.0021449977051612884,0.04219382167255459,0.5093126476257406,-464.0418518565718,0.4928751893853555,0.0074781481119809
23,23,gradients/encoder.roberta.encoder.layer.10.output.dense.weight,0.32973354656577736,0.31819023262812873,7.273224516943229e-05,0.2657067858511747,0.35896730259911885,0.09534370139437964,0.0,0.7160269950944986,-381.7648261943159,0.3423707541162196,0.0086276532226166
24,24,gradients/encoder.roberta.encoder.layer.10.intermediate.dense.bias,0.0427888217178885,0.42147725907002703,3.268059308067337e-05,0.375023545989546,0.4843383750349293,0.004519502282654368,0.0,-1.5639328850778038,-450.01108758578346,0.4529750367110556,0.0054247324227047
25,25,gradients/encoder.roberta.encoder.layer.10.intermediate.dense.weight,0.12803472017417244,0.4965881729582412,9.844579584123541e-05,0.4318205127231005,0.5853464291852696,0.014933452179428965,0.08550420961291126,-0.6161100269076444,-205.2653623470484,0.4556531849586623,0.0093340956238518
26,26,gradients/encoder.roberta.encoder.layer.10.attention.output.LayerNorm.weight,0.11539757305397737,0.22940618587886089,1.827711605817511e-06,0.18587760673543274,0.26589421853380985,0.0402319749418155,0.015074310884066931,1.1162011023141651,-444.57554391266547,0.2313963743858881,0.0012909013659715
27,27,gradients/encoder.roberta.encoder.layer.10.attention.output.LayerNorm.bias,0.06974118498428519,0.2818902830353273,1.5525732936066625e-06,0.23351996511494574,0.3266370004452765,0.019996316629378768,0.0,0.2164366212941229,-465.4014559734872,0.2855420116151123,0.0012459217807291
28,28,gradients/encoder.roberta.encoder.layer.10.attention.output.dense.bias,0.02711825070558264,0.1066204219391261,3.0917443848332906e-05,0.08863913766730874,0.11797494709366248,0.011464627830797809,0.00613390633661381,0.44410062183911614,-464.74761426773813,0.1077408333801242,0.0055077339219693
29,29,gradients/encoder.roberta.encoder.layer.10.attention.output.dense.weight,0.4809137976074109,0.4339249979204273,2.2099892259589067e-06,0.37469073347609216,0.48169195516789254,0.11706473523252464,0.05850529879939325,0.38995798548310984,-455.1385454238804,0.4387172801148813,0.00155057972637
30,30,gradients/encoder.roberta.encoder.layer.10.attention.self.value.bias,0.2664796809795213,0.31437099941114743,8.296395664007202e-05,0.27146515797552767,0.36853847413480506,0.09725902838102915,0.0,0.6340902783604718,-463.891303845597,0.3122176617325784,0.009226106270321
31,31,gradients/encoder.roberta.encoder.layer.10.attention.self.value.weight,0.009628764413059598,0.33745119015470093,2.4841405560425556e-05,0.29713785369683104,0.3807754412873016,0.001017005585471044,0.0,2.6353516035496085,131.52816995959205,0.3138315442258195,0.0048643978218239
32,32,gradients/encoder.roberta.encoder.layer.10.attention.self.key.bias,0.8500252885052744,0.13577743840651127,4.64874803350294e-05,0.12257822758165107,0.16187553028277296,0.1811952998906109,0.0,2.0307403375414763,-443.0082161885418,0.1277218621728635,0.0070128388756561
33,33,gradients/encoder.roberta.encoder.layer.10.attention.self.key.weight,0.0427766337774712,0.2577394919596225,3.7674487650782384e-05,0.21074602826094785,0.2906837869716068,0.0021632891764761498,0.0,0.4327171307014571,-390.37531104832453,0.2650228898359393,0.0057548683935339
34,34,gradients/encoder.roberta.encoder.layer.10.attention.self.query.bias,0.029302886533781953,0.43698992865974134,6.124317394428111e-05,0.3615245673788116,0.5219821259995686,0.0034709745003853347,0.0,0.621509203192024,-456.3926719319938,0.4185200039655772,0.0079561580250581
35,35,gradients/encoder.roberta.encoder.layer.10.attention.self.query.weight,0.03117626108483398,0.3634771715086559,1.8763894441938087e-05,0.3058208566718981,0.40854561990114724,0.012661808693777709,0.0,2.869505410939141,151.88855191728186,0.3539043787336359,0.0040421476458286
36,36,gradients/encoder.roberta.encoder.layer.9.output.LayerNorm.weight,0.1945209249454131,0.3918868023219469,2.062058196391705e-06,0.318826269461859,0.43392364396108596,0.044307097812836226,0.0,7.854353682095371,-343.06792538986963,0.3802275001462618,0.001450124164222
37,37,gradients/encoder.roberta.encoder.layer.9.output.LayerNorm.bias,0.5159672693313525,0.4038422284833411,2.6859399944329555e-05,0.3419079776049707,0.4477649515094034,0.12313598338133923,0.0,0.43053374333070266,-464.7888682330576,0.4370183606819005,0.0054546402649793
38,38,gradients/encoder.roberta.encoder.layer.9.output.dense.bias,0.041060262049892354,0.2915127180234228,3.6864977889501984e-05,0.2464140379731949,0.3330330785120245,0.013496203568281634,0.0785379696588979,0.27117038418888395,-464.00428052041497,0.2792269330179664,0.0062489181187592
39,39,gradients/encoder.roberta.encoder.layer.9.output.dense.weight,0.006890967012074804,0.3935453335785564,2.7406308759246846e-05,0.33042771874205246,0.4587085453546636,0.0007679791829058176,0.0,2.9647124256113315,-294.2248950449527,0.363533703130558,0.0056004828844435
40,40,gradients/encoder.roberta.encoder.layer.9.intermediate.dense.bias,0.011104662024516052,0.49200993523768866,3.836574657015176e-05,0.40133668378872533,0.5442926668621237,0.0008651948484623841,0.02586439514531581,-2.26280877172167,-424.04802689724346,0.4558551075182482,0.0062620444763184
41,41,gradients/encoder.roberta.encoder.layer.9.intermediate.dense.weight,0.0635267260133628,0.10819104853870028,2.2482082324686123e-05,0.0965754967085425,0.12504232421055533,0.0161636858190706,0.0,0.7721818571071568,-369.31518417256916,0.1086209945236648,0.0044325341540326
42,42,gradients/encoder.roberta.encoder.layer.9.attention.output.LayerNorm.weight,0.008240702382936537,0.35308717266639095,1.99226527521362e-05,0.3018052902257062,0.42173635223600403,0.010230825604868952,0.08280903010558234,6.3331166100674015,-368.3288643332285,0.3479720829937252,0.0043243451871246
43,43,gradients/encoder.roberta.encoder.layer.9.attention.output.LayerNorm.bias,0.05509708180645207,0.48657999325354867,4.083857048826823e-06,0.39812459525720256,0.5377131890245475,0.01675571179715959,0.0,0.22768936497736125,-464.88155130599165,0.4791285907686896,0.0019722377589006
44,44,gradients/encoder.roberta.encoder.layer.9.attention.output.dense.bias,0.041652523428030615,0.10187164104298553,1.5577452847044216e-05,0.08912903982949066,0.11364316990163663,0.0027537688084100366,0.04997378471420915,0.21703570657909418,-463.28425809527687,0.1004221002314107,0.0037449339428162
45,45,gradients/encoder.roberta.encoder.layer.9.attention.output.dense.weight,0.542270929944354,0.43322772559262573,4.12164247677603e-06,0.3827003858665695,0.48982762648987876,0.13755812822984528,0.041831005683953794,0.06185099061886355,-438.90996419741555,0.4734743428222927,0.002186801878853
46,46,gradients/encoder.roberta.encoder.layer.9.attention.self.value.bias,0.022212816575056596,0.36624359001736956,7.456523967698639e-05,0.3249104627538353,0.429496973629613,0.009402297113752464,0.0,0.5876332319557688,-462.77886632560575,0.3772973301028927,0.0082845392743501
47,47,gradients/encoder.roberta.encoder.layer.9.attention.self.value.weight,0.12450004998286725,0.23321898595239612,9.174660455773173e-05,0.20470147913038245,0.2761950564127848,0.01129795527563111,0.0,24.775367426025227,5012.833852311735,0.2268037598139551,0.0091425790545147
48,48,gradients/encoder.roberta.encoder.layer.9.attention.self.key.bias,0.002354302900801887,0.25767357896612403,8.301496708347679e-05,0.22636357984019503,0.2925050244466838,0.0016695330109911199,0.0,0.5584310242367376,-449.4477025051659,0.2651931849174473,0.0094767746854095
