Unnamed: 0,layer_index,median,variance,min,max,Mean,StdDev,Skewness,Kurtosis,Sparsity,std
0,parameters/conv2d.bias,1.2474026450067386,0.010154614389173816,-0.2020839999662858,0.19521649705115815,-0.010622998301716867,0.0940009787609524,0.6678732608601536,-0.4125128115807588,0.05394824476752125,0.1007701066248012
1,parameters/conv2d_4.bias,0.8555014084312786,0.0045260278441826,-0.290163812703806,0.07371833687463517,-0.04104893703233174,0.0649698545537963,0.9221207559036728,-0.380225603018998,0.0,0.06727575970721247
2,parameters/conv2d_8.bias,1.0702672643987359,0.0055384360706670814,-0.2789359816210479,0.09466563073040357,-0.07321788890610843,0.0799971838020091,1.3991994592516777,3.201989638755548,0.04707707961613927,0.07442066964672568
3,parameters/conv2d_1.bias,0.47469259822135834,0.001804403770630831,-0.15002133615317684,0.07172493116970334,-0.011641105911679658,0.0407820874321419,0.7614645510710639,0.21481164357879678,0.03054428513138359,0.042478274101366495
4,parameters/conv2d_2.bias,0.5063443810040773,0.0025762193897246417,-0.23312671498367382,0.08963745852775623,-0.021101392813961235,0.0533447512787921,1.7463857129416993,4.179315770306596,0.0,0.05075647140734507
5,parameters/conv2d_5.bias,0.3804898137185288,0.0010810722792069943,-0.10496073829791994,0.07562066511585995,0.004735298761095768,0.0311073940537198,1.0909236762253467,1.128238933246501,0.0,0.03287966361152421
6,parameters/conv2d_6.bias,0.3010743166887398,0.0009126631644882408,-0.14197847349163384,0.0924262247828015,-0.0012798457400196534,0.0315077205560388,1.721172488562836,2.2301060251405698,0.0,0.030210315531093674
7,parameters/conv2d_3.bias,0.508659941448388,0.003269171912197374,-0.22000362137416912,0.05442323079620161,-0.02733854690570103,0.058482287166721,1.4464546642779568,1.6913443788524112,0.049092612776404934,0.057176672797543675
8,parameters/conv2d_7.bias,0.27886227045199913,0.0009288495930892866,-0.12604843646980946,0.08498340876635334,-0.002377077339432137,0.0291372280086127,1.7616626378001579,1.4715306737145937,0.0,0.0304770338630465
9,parameters/conv2d_9.bias,0.5250450170413927,0.002769727064194785,-0.2351450063839068,0.07325579811408234,-0.015421672804977957,0.0501008673163845,0.861085210467868,-0.47955341804566054,0.0,0.052628196474843965
10,parameters/conv2d_10.bias,0.35723118949993604,0.0018140154455355342,-0.1957556215389322,0.0814723848946894,-0.007834637333935699,0.0406105019834624,1.5547665826448058,0.7399183113430081,0.0,0.04259126020130807
11,parameters/conv2d_11.bias,0.39825107741407834,0.0019637592229517302,-0.1911442512537414,0.0672667116130412,-0.010933367227372386,0.042220820120531,2.1579832228853655,4.169672894700558,0.0,0.04431432300003829
12,parameters/dense.bias,0.3830288121522155,0.000754471847858523,-0.13263340073368837,0.08655264601780813,0.004781174418759513,0.0294783448905195,1.1478698682936392,0.18189079530985997,0.04386158992830458,0.0274676509344815
13,parameters/dense_1.bias,1.3860739194026621,0.006621140247822944,-0.2482326366753418,0.15111967837447904,-0.0020921524611467283,0.0875716299649864,1.0121133048686937,0.2467016670146447,0.003424444412077854,0.08137038925692154
14,parameters/dense_2.bias,7.46649312608247,0.0,-0.41522285114782237,-0.41522285114782237,-0.41522285114782237,0.0,7.723807288609535,59.11438957325685,0.040395537757481864,0.0
