layer_index,mean,median,variance,min,max,std,sparsity,Skewness,Kurtosis,Mean,StdDev
fc2.bias,0.03530181394383574,0.22563793531589907,4.269758937292526e-06,0.20089478326364368,0.2621968321126032,0.00688459071300013,0.05014568865869298,0.7628390194445835,-412.86309089870923,0.2419851446176482,0.002069445411722
fc1.bias,0.424548824764855,0.387534271799282,7.518168326436239e-06,0.34533101172493075,0.43486835241707594,0.09373582208267124,0.0,0.24498211051227792,-463.2267579099482,0.3694770063297637,0.0028945066751694
convs_code_file.2.bias,0.5069980976210845,0.31132050120564314,3.087982912905821e-05,0.27740308680620135,0.34607655909845475,0.020866655019145856,0.06090519247017542,0.5526374195684169,-458.60740755247116,0.3079490834132218,0.0052879634833657
convs_code_file.1.bias,0.6808419474173625,0.421799610621785,4.0294610961985936e-05,0.37693039265450967,0.5015361504432032,0.10376884560909892,0.026481180620185143,-16.606150089255078,-71.12349447722549,0.4657374588646857,0.0059963136647026
convs_code_file.0.bias,0.19457023069511692,0.26943915023552173,4.168702186688223e-05,0.23472760036346835,0.3173676586244636,0.09963064717352493,0.05693851237962254,0.9516678143256243,-459.95984873938403,0.2967063396507916,0.0069155830809176
convs_code_line.2.bias,0.03831005496110358,0.020142919283400094,8.105922526386438e-05,0.016050846191177474,0.023581621708960186,0.014436214838167585,0.08614026165700725,0.33533927249386286,-464.14015610732383,0.0195785232734679,0.0095524584035049
convs_code_line.1.bias,0.016628514053111502,0.35060478790492045,1.808327240782138e-05,0.29867937572311465,0.4076728429185291,0.01044631464315177,0.0,0.24756331083628733,-464.64442674681175,0.346631531536543,0.0042784827718771
convs_code_line.0.bias,0.03902075659065067,0.30556172881829086,4.5576861316312034e-05,0.25787269023580606,0.3483032907559625,0.008060779146135866,0.027445695216977695,-0.05628147067694682,-464.8656824791064,0.3053847939730079,0.0064003450443433
convs_msg.2.bias,0.04420002744138877,0.23883442603275168,6.0955771724417214e-05,0.19274244742621632,0.28385415125978675,0.012530830291625031,5.628718399066484e-05,0.6171078426021223,-463.3348833458533,0.2514551436373458,0.0081740855981957
convs_msg.1.bias,0.7392041558733432,0.3123927624614047,0.00010499662096974113,0.2628239925698881,0.3545900236826942,0.18110919148047272,0.0,-1.1148721300834707,-451.89288626245053,0.3093710536428924,0.0097041497038359
convs_msg.0.bias,0.02197280730273154,0.16282829142993846,6.791239930453756e-05,0.1462546735013178,0.19347695981996516,0.007390396174186793,0.004010415661923842,2.7131718432401515,1837.3465640980914,0.1507223241392503,0.0081978463084859
