layer_index,mean,median,variance,min,max,std,sparsity,Skewness,Kurtosis,Mean,StdDev
fc2.bias,0.03853274277187169,0.2392763851000922,4.434233786262649e-06,0.21303765901550545,0.2780450463028981,0.00702427146636635,0.06896868982679157,0.7705560927870837,-413.00622302447385,0.235095072081596,0.002066990256904
fc1.bias,0.4230194841758786,0.4119516487909284,6.390312271569966e-06,0.3670892873505806,0.46226810845259775,0.09829187276181674,0.03715833671738401,0.40383868087204744,-463.53935648959066,0.3941765804431731,0.0025448814510812
convs_code_file.2.bias,0.4884182551164119,0.3447374507699058,2.3504046817935004e-05,0.307179362139416,0.38322420236634047,0.018919419637423367,0.06616294898051378,0.6874277103875506,-458.5146957007742,0.353976232543396,0.0050882372252188
convs_code_file.1.bias,0.7194940087597346,0.4238816279908923,3.4064112640234547e-05,0.37879093402223235,0.5040117501122467,0.10423279321266594,0.0,-16.361312244453874,-70.62778730324257,0.4428928934709367,0.0054887317792844
convs_code_file.0.bias,0.22843622370945296,0.349710645693621,4.53733322906099e-05,0.3046578072023654,0.4119180480001447,0.10462946679374831,0.05606821487953542,1.027686293619843,-459.7075085787707,0.3280094835660996,0.0068701725556559
convs_code_line.2.bias,0.03821271043417493,0.0200854010257708,8.80467348579259e-05,0.01600501287906399,0.02351428421067163,0.015753157435640687,0.02116806326837092,0.19382417924475764,-464.8863789106149,0.0195723493167344,0.0091233908730282
convs_code_line.1.bias,0.016713240809039662,0.3580459487610724,1.5686332574707948e-05,0.3050184827628435,0.41632520394009104,0.009758544406407145,0.025542798608484615,0.191709872788458,-464.4550071416415,0.3521938424045414,0.0042656974020349
convs_code_line.0.bias,0.03586781237038196,0.2624733065534567,2.9406093195342403e-05,0.22150908079289452,0.29918771817963064,0.007384248437590363,0.0,0.11379824789791704,-464.29299447302213,0.2853805620258624,0.0056120375438411
convs_msg.2.bias,0.047918911307275276,0.2900536863493337,6.0321905436094306e-05,0.23407704793906162,0.344728121176183,0.013289125922868591,0.003278898011760861,0.6648897045268334,-462.9876536379881,0.2816810186288168,0.0076674812324408
convs_msg.1.bias,0.726633702518366,0.31008847840704723,7.568898092696098e-05,0.26088533966893884,0.3519744824935567,0.1598489273654088,0.015513128267247699,-1.048769657338449,-451.3922156521492,0.3124015682651546,0.0093350558521804
convs_msg.0.bias,0.018998718207797374,0.12325097889547944,8.370201276796241e-05,0.11070577182118481,0.14645013149814068,0.007734399591850311,0.0,2.3221290672645742,1836.7768225950097,0.1319469450634778,0.0086962957267862
