Unnamed: 0,layer_index,mean,median,variance,min,max,std,sparsity,Skewness,Kurtosis
0,gradients/conv2d/kernel.gradient,0.568951959081447,0.31872913300992406,5.331145730233597,-4.289630422242832,7.108625135666039,2.308927398216236,0.0,2.4166150092326215,11.076702449118706
1,gradients/conv2d/bias.gradient,0.4634708687982534,0.17714297788115538,4.556793822962809,-0.8005444631719613,5.571472225400715,2.1346648034206237,0.019574135492980378,4.933582804800778,12.412744025153307
2,gradients/conv2d_4/kernel.gradient,0.0578509159674633,0.030462576971863026,0.08420699084668838,-0.7883543535057437,1.0650519133821035,0.2901844083452596,0.06337656708619842,2.156608049042199,20.381268352356525
3,gradients/conv2d_4/bias.gradient,0.020717220972974227,0.013850082272959625,0.007560609321105032,-0.05850989544371034,0.1450450455729161,0.08695176433578097,0.0,3.038427155548261,7.861955312425806
4,gradients/batch_normalization/gamma.gradient,0.21227490884840752,0.14976826213133887,0.3735043595150736,-0.37557449353513217,1.2205522917665914,0.6111500302831323,0.04408743482620132,2.892112464248113,6.562646025918868
5,gradients/batch_normalization/beta.gradient,0.4285899978014676,0.34313013914768764,0.9375861281722747,-1.0619509066914163,0.5242880538073323,0.9682903119273037,0.0,1.7748618766997906,4.311770925330249
6,gradients/batch_normalization_4/gamma.gradient,0.03611125704180789,0.02755179117363454,0.01608263653693337,-0.11442286708198428,0.17348052713838794,0.12681733531711448,0.0,2.7660340733186115,6.752233360652266
7,gradients/batch_normalization_4/beta.gradient,0.015796873049197448,0.013630884957933218,0.002967074452228432,-0.042085803427831366,0.05034143710772525,0.05447085874326325,0.0,2.3430993112113514,4.736399798167557
8,gradients/conv2d_8/kernel.gradient,0.1721577046872487,0.0847777603190986,0.3485012230411783,-1.6260065169906759,3.2418944454263383,0.590339921605492,0.0,2.832458917465227,13.563681618826248
9,gradients/conv2d_8/bias.gradient,0.05874178616496996,0.043411054378581844,0.04415219786965827,-0.2881922879343932,0.2900225249933441,0.21012424388836812,0.01781832319157341,1.8764911164674547,9.14136352197697
10,gradients/batch_normalization_8/gamma.gradient,0.11283900971785411,0.07565337227788894,0.18910754831150095,-0.3351796724375656,0.7228267601413263,0.43486497710381433,0.0,3.3816038592073503,8.847486395971403
11,gradients/batch_normalization_8/beta.gradient,0.07035458725653926,0.06525001659599337,0.03582224891141161,-0.17319757086578888,0.2575496594229684,0.18926766472752726,0.024307554411736605,1.800785167126467,5.765045444594193
12,gradients/conv2d_1/kernel.gradient,0.03539737403964377,0.01893074572739672,0.0341343197899488,-0.569823279154182,2.011440535635157,0.18475475579791956,0.0,5.652013611418647,67.13015121075759
13,gradients/conv2d_1/bias.gradient,0.03252275996895579,0.0022732716794037922,0.03037632567729199,-0.12831804822693957,0.6613727803261792,0.17428805374233797,0.025320583125160973,5.56944055940427,21.16927020396867
14,gradients/conv2d_2/kernel.gradient,0.0204339683400614,0.0014043246233654096,0.012519312647811958,-0.6317936184816263,1.523748637701631,0.1118897343272028,0.0,3.953118691086265,52.337987184199996
