Unnamed: 0,layer_index,median,variance,min,max,Mean,StdDev,Skewness,Kurtosis,Sparsity,std
0,parameters/conv2d.bias,1.1099552707392748,0.009533573232051767,-0.1798169995811117,0.17370620521332988,-0.009452483529070277,0.0940009787609524,0.7083046403752166,-0.7525594499117412,0.10627862363663984,0.09764001859919831
1,parameters/conv2d_4.bias,0.8793002752485386,0.0044293224695176065,-0.29823576894568865,0.07576907912237309,-0.04219086172794841,0.0649698545537963,1.0596288480407898,0.07985613214722012,0.0447633790664568,0.06655315521834898
2,parameters/conv2d_8.bias,1.0165802046744596,0.00554415230510903,-0.26494391328197575,0.08991698565835732,-0.06954511173600969,0.0799971838020091,1.5969926368528857,3.104619365418183,0.0,0.07445906462687463
3,parameters/conv2d_1.bias,0.5472647664540669,0.0015726619845198475,-0.17295696583562467,0.08269041449687296,-0.01342082672427004,0.0407820874321419,0.9233670028232421,-0.43365836958674003,0.0233865617808667,0.03965680249994791
4,parameters/conv2d_2.bias,0.5482245974913686,0.002858382596201749,-0.25240884323229096,0.0970514564101239,-0.022846708714336365,0.0533447512787921,2.007949905319083,4.03268528468607,0.0,0.05346384382179998
5,parameters/conv2d_5.bias,0.4050799700438455,0.0008419943438774071,-0.11174410245041158,0.08050784976464274,0.0050413299151086345,0.0311073940537198,1.4032974007127843,1.2218921857835239,0.04403786761718344,0.02901713879550231
6,parameters/conv2d_6.bias,0.28563601306073233,0.000986085555241979,-0.13469818865527922,0.08768684967740996,-0.0012142185973634547,0.0315077205560388,1.5178670933340566,2.4213477955045484,0.0,0.03140199922364788
7,parameters/conv2d_3.bias,0.5645912975031343,0.002955485795075282,-0.24419483416237098,0.060407513912038135,-0.030344645629827253,0.058482287166721,1.4613317409762439,1.6103762577129732,0.05699476910992253,0.054364379837125706
8,parameters/conv2d_7.bias,0.2945620250105412,0.0006453524797290427,-0.13314487698812122,0.08976791639091436,-0.002510905163236511,0.0291372280086127,1.5443844502046327,1.7287425495775632,0.002292187920117665,0.025403788688482233
9,parameters/conv2d_9.bias,0.5644094462445186,0.0022707557908104845,-0.2527746355696613,0.07874803703643157,-0.016577888610521806,0.0501008673163845,0.691075874439911,-0.09453194866248865,0.08964541084662334,0.04765244789945803
10,parameters/conv2d_10.bias,0.388173098010989,0.0013468974420689616,-0.2127111750018333,0.08852919055356154,-0.008513241662810943,0.0406105019834624,1.4457022830402568,1.1911886193911918,0.0,0.036700101390446146
11,parameters/conv2d_11.bias,0.3878243800438003,0.0018438348458847912,-0.1861398623771761,0.06550558732522488,-0.010647118381397752,0.042220820120531,2.201291842081981,4.45180897376463,0.0071803542430722055,0.04293989806560851
12,parameters/dense.bias,0.34090161488094317,0.0010029007385827264,-0.11804579463149424,0.07703320445764207,0.00425531977927245,0.0294783448905195,0.7694886868562223,0.2624978552588003,0.0,0.031668608093549155
13,parameters/dense_1.bias,1.3866896008913718,0.008720699671641687,-0.24834289936563209,0.15118680436772697,-0.0020930817763324745,0.0875716299649864,0.8460297496577295,0.5449411127843964,0.0,0.09338468649431637
14,parameters/dense_2.bias,8.531019482769752,0.0,-0.47442275416542734,-0.47442275416542734,-0.47442275416542734,0.0,7.844780540198392,58.70366407717967,0.0,0.0
