Unnamed: 0,layer_index,mean,median,variance,min,max,std,sparsity,Skewness,Kurtosis
0,gradients/classifier.out_proj.bias,0.12646501303131225,0.14614524335452336,0.001067594399342829,0.09941992209406925,0.2106689621420157,0.03267406309816467,0.0,0.12505560329844367,-2.2035040457242143
1,gradients/classifier.out_proj.weight,0.04155730207462211,0.0411585764196627,2.2622647873581839e-07,0.04032371143175735,0.04208140335811732,0.0004756327141143043,0.0,0.013989459952597212,-0.8402660501345619
2,gradients/classifier.dense.bias,0.11613430463735232,0.18709665897312697,0.0030311894309220677,0.07737033880400035,0.272089127996274,0.05505623880108548,0.0,0.22699392505545513,0.7382733901830162
3,gradients/classifier.dense.weight,0.04608834230792531,0.05002798378291348,3.620885471262339e-05,0.03137538065801848,0.05251424743065919,0.006017379389121348,0.0019315532894485844,0.11017290481881185,13.169325373525652
4,gradients/encoder.roberta.encoder.layer.11.output.LayerNorm.weight,0.03690568492438606,0.04850708066312967,6.315647858755053e-05,0.02959605437201301,0.05550520702759322,0.007947105044451687,0.0683516411584241,-3.454648459710853,14.130119045421765
5,gradients/encoder.roberta.encoder.layer.11.output.LayerNorm.bias,0.01286081443291291,0.04879883313405671,0.00015192346342848026,0.00551860425754,0.04917061231686364,0.012325723647255678,0.0,-0.19648772641345846,0.6308109277126407
6,gradients/encoder.roberta.encoder.layer.11.output.dense.bias,0.18896311611389616,0.17528697240176574,0.0053747496006374155,0.0727606394176767,0.3069023747692111,0.07331268376370842,0.027954591062560243,-0.010457333222311072,1.8657535995115484
7,gradients/encoder.roberta.encoder.layer.11.output.dense.weight,0.007777918189735448,0.005717611211460858,5.884670786228313e-06,0.001067478521134685,0.009695253769466198,0.002425834039300362,0.0,1.4099792014183918,111.46051606523862
8,gradients/encoder.roberta.encoder.layer.11.intermediate.dense.bias,0.07691025884012043,0.0710877247961214,0.00021533204571421376,0.04463829341189894,0.10313129687480807,0.014674196595188534,0.0,0.697020132273733,25.999429778949214
9,gradients/encoder.roberta.encoder.layer.11.intermediate.dense.weight,0.18507738460194992,0.17961906254946033,0.0017834272996436454,0.07487604311031694,0.21665163133091428,0.04223064408274793,0.0,-0.37545566646889916,78.53321953180978
10,gradients/encoder.roberta.encoder.layer.11.attention.output.LayerNorm.weight,0.05063496919124887,0.04331399477078973,5.675648251884511e-06,0.04312639692992593,0.05196686642901042,0.0023823619061520457,0.0,-0.585698706162355,6.183437830583488
11,gradients/encoder.roberta.encoder.layer.11.attention.output.LayerNorm.bias,0.0018444532141809792,0.002074072614085834,5.321990874284016e-07,0.0010130771593961417,0.0035338820445516023,0.0007295197649333294,0.0747552392079905,0.2550905503072902,-0.22018603078358942
12,gradients/encoder.roberta.encoder.layer.11.attention.output.dense.bias,0.0314408044109408,0.03875026824034595,0.0001548205755488678,0.024604790566627996,0.065297914503241,0.012442691652087903,0.03947496693144992,0.06322885662372568,0.7200989833141747
13,gradients/encoder.roberta.encoder.layer.11.attention.output.dense.weight,0.011813213606339398,0.017248922175928653,3.538433814907886e-05,0.0073445419777846506,0.02643813004493073,0.00594847359825013,0.0,-0.0064934573102207425,8.806307998229718
14,gradients/encoder.roberta.encoder.layer.11.attention.self.value.bias,0.06398234128379274,0.04727598899113584,0.00011770554919956689,0.02449797812315282,0.06436793366685489,0.010849218829004475,0.0245462921734954,0.07879197498771742,0.26960141362154016
15,gradients/encoder.roberta.encoder.layer.11.attention.self.value.weight,0.03774993100440808,0.036069154581010135,1.189781242413141e-05,0.03489134425128322,0.04770284999726451,0.0034493205742770323,0.0,-0.09491409361419004,17.576236130885302
16,gradients/encoder.roberta.encoder.layer.11.attention.self.key.bias,0.015522603537784157,0.022690499719699317,5.097360247368608e-05,0.015236784013424072,0.0393494729710203,0.007139579992806677,0.05565513078280598,-0.2228985896371871,4.231180345176067
17,gradients/encoder.roberta.encoder.layer.11.attention.self.key.weight,0.07397587493353945,0.038218807905407215,0.00025367582133120007,0.02714992575577985,0.07723056301938712,0.01592720381395335,0.06427704277076829,1.8969172355965187,107.68753237874401
18,gradients/encoder.roberta.encoder.layer.11.attention.self.query.bias,0.062471045331300316,0.02745391735673797,0.00017348361074278693,0.026274009601616303,0.07370867404959966,0.013171317729934535,0.030907095109956064,0.3221566391412285,10.284884707968455
19,gradients/encoder.roberta.encoder.layer.11.attention.self.query.weight,0.002807206409868249,0.0024077222132580923,1.7497259257313095e-06,0.000990052582741263,0.005469697302021583,0.0013227720611395139,0.0,0.41624855519994053,52.6820385286189
20,gradients/encoder.roberta.encoder.layer.10.output.LayerNorm.weight,0.008770154422492023,0.008696509690833971,3.478230322999875e-08,0.0083809818872883,0.009114658997665611,0.0001865001427076578,0.0,1.510704472283345,26.477165602698033
21,gradients/encoder.roberta.encoder.layer.10.output.LayerNorm.bias,0.03833315768517293,0.030144057211365906,9.202068059902442e-05,0.019106244023798145,0.05151981235511625,0.009592741036796413,0.03728761582665054,0.07977853148441139,0.6538317069843231
22,gradients/encoder.roberta.encoder.layer.10.output.dense.bias,0.003849325958361266,0.00315911572120398,3.934543586768365e-06,0.0010802207117544056,0.009059816824479589,0.0019835683973002424,0.014327971352426272,0.0811958227527975,1.0395974781682804
23,gradients/encoder.roberta.encoder.layer.10.output.dense.weight,0.38048466142694687,0.4261031796704461,0.008315475967694082,0.12202240907749161,0.4799638472847208,0.09118923164329286,0.05662188495376452,0.2743588084700108,83.36261308923544
24,gradients/encoder.roberta.encoder.layer.10.intermediate.dense.bias,0.04164614096995349,0.03735573185593386,1.719521908994095e-05,0.028301004410692842,0.04173198330513803,0.004146711840716745,0.09630987263570932,-1.926655465011893,15.12217813419444
25,gradients/encoder.roberta.encoder.layer.10.intermediate.dense.weight,0.10927825690043462,0.1160397753156694,0.00019819489012743886,0.07285792239840792,0.11809368665598056,0.014078170695351892,0.08969476031234534,-1.154291872052374,260.3917216816931
26,gradients/encoder.roberta.encoder.layer.10.attention.output.LayerNorm.weight,0.12146471402453307,0.18559960365977776,0.001578561089703253,0.054654763856761705,0.1936701750477399,0.03973110984736395,0.019583259670409348,0.7839068656021504,20.553100962262103
27,gradients/encoder.roberta.encoder.layer.10.attention.output.LayerNorm.bias,0.07601580528272947,0.05460236488920282,0.0003773301671230046,0.01873938964569943,0.09324699992595245,0.0194249882142323,0.00793267244173952,0.1289878033577082,0.1470000595940478
