layer_index,mean,median,variance,min,max,std,sparsity,Skewness,Kurtosis,Mean,StdDev
fc2.bias,0.03859077717366125,0.25845482443681156,3.978264786854032e-06,0.23011301652793373,0.30033086465126874,0.006701661345507526,0.06432221265029456,0.8646518926070543,-413.5533024189638,0.2535564885492846,0.0020520823663752
fc1.bias,0.39165389881506535,0.3870261717541798,7.150787424667738e-06,0.3448782447946204,0.4342981921872445,0.09741840071081773,0.05506979313612073,0.13967260813187127,-463.35964703598125,0.3999841881596711,0.0027161894859729
convs_code_file.2.bias,0.5023405764027707,0.32389878152169954,2.8944588298057492e-05,0.2886110020346394,0.36005908821008936,0.01966064629580901,0.012577149078861635,0.3484488813406149,-458.41793105381925,0.323361699894322,0.0054336259386177
convs_code_file.1.bias,0.701394292042963,0.40637609540208314,3.596076327520248e-05,0.36314756426520645,0.4831969906744486,0.10367983053738968,0.021231670726432793,-16.765626015430215,-70.6540660486278,0.4355592345783736,0.0056695425141346
convs_code_file.0.bias,0.23615630463125808,0.34913057095316047,4.64641198503048e-05,0.30415246285377784,0.4112347881173615,0.10497997448272313,0.09493702053657846,1.0700573953313077,-459.7500715950019,0.3167603789513433,0.0069290503003964
convs_code_line.2.bias,0.032702873563015315,0.015803229494174446,7.118057946855359e-05,0.012592772793559857,0.01850108092418473,0.01391338360386485,0.0,0.07932130996466773,-464.60958761508965,0.0179941039890904,0.0092878516047863
convs_code_line.1.bias,0.01865814643243418,0.3836379692812966,1.609078218970283e-05,0.3268202635033468,0.4460828459388037,0.010518507287001275,0.029563814522711764,0.28394504627746364,-464.86863868423274,0.3380311722801019,0.0040081950173526
convs_code_line.0.bias,0.04065565044786173,0.29327192644400335,2.679863371704993e-05,0.2475009581050177,0.3342944074240766,0.006553305354270115,0.052679359600311566,-0.09517607639442752,-464.1774214751709,0.281315533899211,0.0060367629817739
convs_msg.2.bias,0.04685955316677852,0.26777852776450306,7.440788936066502e-05,0.21610070904284817,0.31825414780767364,0.013608207662571287,0.0319512506303765,0.5755540496287452,-463.32278368083075,0.265927800935066,0.0083161090821707
convs_msg.1.bias,0.746741999432783,0.34504229011047954,8.873437284342579e-05,0.29029287227324224,0.39164977081350233,0.1725095446861736,0.0,-1.1171481580226446,-452.12361840563887,0.3382554962431377,0.0093657622982304
convs_msg.0.bias,0.02031925598185498,0.14467375998084656,6.855783542707099e-05,0.1299480166768875,0.17190525676467897,0.0072869417699647715,0.0,2.327499508243788,1836.5913953664733,0.1448155608672209,0.0083536486385435
